"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdc","close_usdt","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2021-03-26,1.00227854,1.00457788,0.99973797,1.00193204,0,0,0,0,66782492.57,1517175865.55,0.991297286399169,1.00870271360083,1477164044.91,1474315608.53,-0.000254785221534228,1.00218735,1.00323001,0.00193204000000002,0.00483057713175841,0.000654275549052888,0.000817776807347674,0.00131143032695516,1.00238768,1.00091389366667,-0.000454554668908121,1.00213003226313,51.0276531351951,0.631458010917827,0.00302784830627206,54,"Neutral",-0.00068375313690119,0.000953986150381799,0.000594939541919996,-0.000254752766536126,-0.00126477283892201,-3.11962098058848e-05,-0.000307945856046828,5.13035165546614e-05,0.000250402276831532,-0.000768667123568524,0.000583272754655866,-0.00129379104199642,0.00305908045404614,0.00210999373951767,0.00702362480165998,0.00195565609481415,0.00290040896333444,0.00444543972584869,1.11214863199629,1.00509313,1.00077036,1.00080149,1.00122202,18.52839731,4.34303039965033e+34,"UST",5.46014362515709,5.31721070905762,0.68421833847495,0.90747169762699,0.914156172893204,0.690936428248488,0,0.00165744284888425,0,39,0.698771778509837,0.652050910245367,106878730.252151,105371705.162151,1507025.08999999,4106369.48142857,0.779803021077648
2021-03-27,1.00235196,1.0041223,0.99966903,1.00152557,0,0,0,0,34708082.43,1521350459.81,0.991305253789576,1.00869474621042,1515297068.28,1512988899.87,-0.000405768510946357,1.00193204,1.00268787,0.00152557000000008,0.00444648657347805,0.000105286752562286,0.000809554814135229,0.00115381639312282,1.00222163714286,1.00107480233333,-0.000694524162181767,1.00197891669735,49.6024111181069,0.534457854054528,0.00251352290021125,65,"Greed",7.32530899044089e-05,-0.000453503913504568,-6.89580690828591e-05,-0.00040568619803788,0.0001843504738095,-0.00150018257692214,0.00148848420367702,-0.00111732372901146,-0.00133651370690973,-0.000560782336597623,-0.000894994748614503,-0.00115918426339379,0.00213533842524602,0.00105570599249069,0.00607858563572566,0.00484325091310741,0.00266940529970069,0.00446199115145578,0.573397155360516,1.00362695,0.9988328,1.00027398,1.00060086,18.74802985,4.34303039965033e+34,"UST",5.07780027396148,5.24464440577078,0.65749852881714,0.922022039194186,0.917979139750813,0.701076650784571,0.000973709834469328,0.000700453643651334,2.37370487983012,34,0.685375019186311,0.654612317074869,148935374.606953,147897323.406953,1038051.19999993,4161351.81285713,0.52402278685702
2021-03-28,1.00180273,1.0044287,1.00009706,1.002521,0,0,0,1,35994248.69,1533960721.58,0.991329145069218,1.00867085493078,1553880831.66,1549973341.36,0.000993420109857395,1.00152557,1.00216977,0.00252099999999999,0.00432074739581512,0.000767956302965093,0.00089690851305161,0.00104384618623602,1.00227181285714,1.00117193933333,0.000248622319474977,1.00211443752301,53.0601458285528,0.723019382870585,0.00335188325870155,74,"Greed",-0.000547941264064416,0.000305142112669095,0.000428171711991653,0.000993913715053634,-0.00115815685247899,0.000805344299285212,0.000954337351768336,0.000332921783536744,-0.000737973642974831,0.000533522941835222,0.0105688880947936,0.000350469561659124,0.00340566050860596,0.00290728964161374,0.00965332778212513,0.00291525601629253,0.00259554557644048,0.00321444262653911,0.595898413688642,1.00146711,1.0020565,1.0007922,1.00060718,18.58740664,4.34303039965033e+34,"UST",3.84243121130076,5.08364763417854,0.563435263678472,0.956681128952733,0.923290144706306,0.711712662063796,0.00137931034482759,0.000897497978626704,0.826200204781051,20,0.787841388602106,0.703680232641909,104106409.190118,96682094.4701177,7424314.71999998,5177588.97714284,2.09828283976887
2021-03-29,1.00248441,1.00777232,0.99858648,1.00191291,0,0,0,1,66566472.2,1576449276.11,0.991407754720106,1.00859224527989,1579518388.44,1576502680.35,-0.000606744892531998,1.002521,1.00321024,0.00191290999999993,0.00916830186368183,0.000871650573855316,0.000805849601115956,0.000977803162415933,1.00208648,1.00117787966667,-0.000173208603712593,1.00206405564226,50.7686486169261,0.586428346327936,0.00272756205485388,72,"Greed",0.000680453326374962,0.0033288774006556,-0.00151043339733449,-0.00060656086007182,0.000205401983364876,0.00317988287777142,-0.00115179180400633,-1.90931113452459e-05,6.7377158167827e-05,0.00224626483695634,-0.000370356485510396,-0.00129317858637497,0.00265211359251959,0.00481758355831584,0.00283842466512196,0.000177901394450891,0.00549921348056451,0.00352806869739413,1.09722025877623,1.00336628,1.00142613,1.00002413,0.99975875,18.89993079,4.34303039965033e+34,"UST",4.72425120467532,5.03546721031587,0.801760895681977,0.895644563635365,0.918956712569311,0.660676584485149,0,0.000897497978626704,0,28,0.839724459499187,0.707404419285578,43601905.5407138,37649151.2107138,5952754.32999999,6203860.29571427,0.588781529380563
2021-03-30,1.00188066,1.00254115,1.00004694,1.00105986,0,0,1,1,44054069.47,1594955009.24,0.991441115066942,1.00855888493306,1600048687.95,1598354655.8,-0.000851783972656231,1.00191291,1.00188064,0.00105986000000002,0.00249156928537725,0.00100211029763735,0.000707846449998537,0.000987056707258168,1.00196922571429,1.00117022333333,-0.00090757848739069,1.00181300673169,47.659162585793,0.397402283336895,0.00182866754273738,72,"Greed",-0.000602253754749178,-0.00519082524513061,0.0014625273116055,-0.000851421307666263,-0.000470194122232116,-0.00157465878409414,0.00037803511828319,-0.000465000609020959,-0.0016612462306229,-0.00205858154477218,1.00995361290956e-06,-0.000819239305791921,0.000418518322915555,-0.000905018329326783,0.0140929179054667,-0.000229394184729143,0.00149599065693494,0.00342038328197306,0.722421751911224,1.00392276,1.00351857,1.0005575,1.00089602,18.66903825,4.34303039965033e+34,"UST",4.47494240700582,4.87597600240553,0.666396459430314,0.935642619194068,0.921649484116493,0.715173694982867,0.00122100122100122,0.000644210727905749,2.5809750428345,24,0.67305368506521,0.695853987551824,105571553.278586,117287424.268586,-11715870.99,3299115.85714284,1.08793634946497
2021-03-31,1.00104838,1.00311252,0.99754026,1.00036508,0,0,1,1,50174094.36,1609723602.88,0.991467370348937,1.00853262965106,1620401057.99,1619809704.94,-0.00069428537041117,1.00105986,1.00264585,0.000365079999999907,0.00557022642173794,0.000124172793426869,0.000613795031053193,0.00099351317606086,1.00164340142857,1.001149997,-0.00127622408009524,1.00145102504877,45.2293601921975,0.255977283074073,0.00119879433020448,76,"Extreme Greed",-0.000830717702445737,0.000569921743361705,-0.00250656234196376,-0.000694044410091637,-0.000752992557726424,-0.00131037673455578,-0.0025565518610765,-0.00215049859304702,-0.00111641050399166,-0.00250430841461884,-0.000644160278185403,-0.00227475134914291,0.000462719128849326,-0.000830034823691609,-0.00121491419615927,-0.000606200851578567,0.00334539992514911,0.00323275486768133,0.808917260658222,1.00380641,1.00057443,0.99960549,1.00001997,18.70057365,4.34303039965033e+34,"UST",5.31391454391441,4.92176505586741,0.782739080462389,0.903678946634649,0.918934061628247,0.675865975611839,0.00309597523219814,0.00108649290393406,1.20706545181097,28,0.66230330307631,0.718995279139944,80662431.519214,83065527.9892139,-2403096.46999998,439884.192857125,0.186574671333828
2021-04-01,1.00033826,1.00554485,0.99992437,1.00343795,0,1,1,1,40709082.91,1625284611.87,0.99149468912175,1.00850531087825,1648828879.01,1643179707.53,0.00306704038550747,1.00036508,1.00218735,0.00343794999999991,0.00560122327444355,0.00221846649745506,0.00141284076719066,0.00113981548315576,1.00182205857143,1.00124318033333,0.00161295253458038,1.00194775628658,55.9307814549133,0.867590888073093,0.00417920007076216,74,"Greed",-0.000709376304070486,0.00242478281499266,0.00238998875093026,0.00307174856603352,-0.00214083129731681,-0.00221029091174087,0.00133978381121278,0.00152212830554302,-0.00261829852531553,0.00191746792243489,0.000781499322910054,0.00124787047052617,-0.000587935136991147,0.00331444186316039,0.00372908539652234,0.00279370518410442,0.00336624570633299,0.00332259798120801,0.666274957708064,1.00351151,1.0046087,1.00086919,1.00046387,18.51649524,4.34303039965033e+34,"UST",4.71553877100386,4.80128886243125,0.635188481839564,0.932837613034959,0.921996944038993,0.709095529188803,0.0518331226295828,0.0083575884660113,2.84596981911728,25,0.763105131511,0.730024966492852,91348385.2978308,96799089.7878308,-5450704.48999996,-521075.230000013,1.18423922293145
2021-04-02,1.00338484,1.00485285,0.99893252,1.00315717,0,1,1,1,46966055.95,1628530436.5,0.991500343526125,1.00849965647387,1663901599.55,1658664918.92,-0.000279857156068975,1.00343795,1.00193204,0.00315716999999993,0.00590169733821473,0.00206240334483786,0.00141415241717137,0.00114136471919717,1.00199707714286,1.00133017733333,0.0011577806798106,1.00225010971493,54.8757133588188,0.780444831577777,0.00373394008161051,74,"Greed",0.00304554981232062,-0.000688184122269549,-0.000991925019289225,-0.000279817999707885,0.00150135645896185,0.00230584051337934,-0.00111436769158062,0.00209508949844409,0.00110378498176765,0.00027371695661862,-0.000805661107379952,0.00122276756415526,0.00396719116923783,0.00237118943291382,0.0020322968901066,0.00260848248187685,0.00354881407406725,0.00341131123911528,0.766317770941883,1.00478642,1.00283424,1.0003495,1.0005762,18.56660532,4.34303039965033e+34,"UST",4.43021515100109,4.6541562232661,0.662416270055692,0.951062829430765,0.92822424858239,0.702814358436978,0,0.0083575884660113,0,27,0.588447298713362,0.714264326521927,119704360.723435,115527094.393435,4177266.33,-139612.195714297,0.568927545032669
2021-04-03,1.00296594,1.00506503,0.99834444,1.00222774,1,1,1,1,33667005.68,1618911065.15,0.991483542120222,1.00851645787978,1676941583.49,1673214098.67,-0.000926934337555967,1.00315717,1.00152557,0.00222773999999992,0.00670565155181188,0.00214368320580418,0.00146268497141374,0.00112739449794225,1.00209738714286,1.001429747,0.000130080028962513,1.0022445172862,51.4180671715338,0.567366125456613,0.00254923125661679,73,"Greed",-0.000417486873730433,0.000211155295026426,-0.000588708434479629,-0.00092650486663023,0.00191555177383122,0.0019464516303714,0.00080616295125777,0.00186198022825828,0.00061253933199274,0.000938859738499984,-0.0013250285446974,0.000701100422228696,0.00250379577518544,0.00265863923923945,0.00390826020336866,0.00298935997049356,0.00402927192361511,0.00359699513823021,0.550630532691629,1.00366663,1.00519223,1.00279087,1.00308528,18.14192753,4.34303039965033e+34,"UST",4.51744064375922,4.57410484752292,0.702932029947603,0.908269099281765,0.926259542880615,0.670341038328844,0.0101195952161914,0.00966414352054302,4.62689206995894,33,0.946540684139581,0.751573707229537,92233644.6690592,100632968.129059,-8399323.46000001,-1487808.57571429,1.10217992821387
2021-04-04,1.00240908,1.01267703,1.0009497,1.00304979,0,1,1,1,20920538.04,1603760839.45,0.991456808689522,1.00854319131048,1684654590.61,1679532377.71,0.000819886558095932,1.00222774,1.002521,0.00304978999999994,0.0116916728530495,0.000883131582979237,0.00144640136850057,0.00113037208133291,1.00217292857143,1.00153446,0.00087496020254826,1.00244583546465,54.1686770368646,0.726632292510215,0.00323268202763804,74,"Greed",-0.000555213270751628,0.00757363928978822,0.00260958031678932,0.000820222756955439,0.00207011976128969,0.00709285120400165,0.00102540755157317,-0.000386830097466386,0.00060525888165625,0.00821196168528441,0.000852557250793198,0.000527460272652589,0.002185292024291,0.010359084395761,0.0113525123966121,0.00314167777768435,0.00699539686833473,0.00435508469127574,0.355732430874998,1.00671266,1.00363616,1.00295733,1.00340205,18.34749788,4.34303039965033e+34,"UST",4.72328597942969,4.69994124296991,0.715663602634147,0.910636797537843,0.919681781249916,0.694394627294728,0.000997008973080758,0.0096095290388649,0.0930882203921863,30,0.855166850904802,0.761191630415636,32503308.5103624,31136016.4503624,1367292.05999999,-2353097.52714286,0.150818811684019
2021-04-05,1.0032339,1.00618039,0.99684546,0.99886933,0,1,1,1,28326632.79,1603049726.59,0.991455545623045,1.00854445437695,1687862919.96,1689773489.91,-0.00417645851404574,1.00304979,1.00191291,0.00113067,0.00934549667272291,0.00253555564899793,0.00217349735273359,0.00136504353095864,1.00173813142857,1.00147247066667,-0.00286382372654637,1.00155170909849,41.3478134958164,-0.0906676006656132,-0.0004715695734143,71,"Greed",0.000822837718109893,-0.00641531288608389,-0.00410034590149744,-0.00416774924004514,-0.000150430815757745,0.0013211287602955,-0.00208929027558341,-0.00427434516567322,0.000747632574156238,-0.00157965243578035,-0.00174348445014006,-0.00303776902126147,0.00341796699186492,0.00483515688536796,0.00170059258519527,-0.00185832526230045,0.00559776838837208,0.00437298526184713,0.519205454005992,1.00020044,0.99997243,1.00004472,1.00025367,17.56047543,4.34303039965033e+34,"UST",5.34866262507912,4.78914287445617,0.757238211501307,0.893047574719686,0.919310782833391,0.683388226374257,0.000931966449207828,0.00974266710303745,0.614943586642278,34,0.818606200945928,0.758174736336599,69585978.7384948,64977415.8284948,4608562.91000001,-2545124.87285714,1.47489442951107
2021-04-06,0.99907836,1.00311402,0.99378538,1.00087828,1,1,1,1,38613398.95,1616603898.23,0.991479492571269,1.00852050742873,1705668182.85,1704171448.33,0.00200920422735511,0.99886933,1.00105986,0.000878280000000009,0.00932045403163298,0.00328228487867525,0.00234426663874785,0.00141414029602423,1.00171219142857,1.00149175466667,-0.000832486053086865,1.00138335182387,47.7481191623124,0.239659978883629,0.00106918360325245,75,"Greed",-0.00414214471819567,-0.00304753504488393,-0.003069763692358,0.00201122403067477,-0.00387608376810871,-0.00194117787582359,-0.00456662031392687,-0.00134646043622771,-0.00279703971928157,0.000571417941298306,-0.00626126609616944,-0.000181387754374663,-0.000976086803269236,-0.00296247504769814,-0.00243498582037533,0.000578346634812664,0.00561115900888473,0.00482712748181236,0.795407787060602,1.00135657,1.00152183,1.00142253,1.00167979,16.7332251,4.34303039965033e+34,"UST",4.71590589721068,4.82356623019972,0.632165875722004,0.926081350718771,0.91794488733692,0.711416198489055,0.000816326530612245,0.00968485643298188,0.582796343443847,38,0.853545529516775,0.783959285543966,69969824.5662214,77109491.4262214,-7139666.85999998,-1891381.42571428,0.935786364278686
2021-04-07,1.0008268,1.00151899,0.98944167,0.99438775,0,1,1,1,55075484.93,1633139440.7,0.991508346897249,1.00849165310275,1709252567.48,1718899460.47,-0.00650595238563855,1.00087828,1.00036508,0.00561224999999998,0.0121454834897152,0.00440069800130148,0.00340814259489415,0.00184945053917043,1.00085828714286,1.00130349466667,-0.00646498832649792,0.999634451367899,34.6082319243732,-0.390425621354805,-0.00319939960388723,72,"Greed",0.00175005291877202,-0.0015900784638618,-0.00437087331673163,-0.00648483449955572,-0.00157847732185352,-0.011018359920734,-0.0114971111934995,-0.00863570291959278,-0.000221347943243317,-0.00158858549587223,-0.00811855954565674,-0.00597514859275165,4.63138543524545e-05,-0.000192151139089921,-0.00681601273598916,-0.00564759922784743,0.00728618998696036,0.00541169344959295,1.12668009500637,1.0022528,1.00205185,1.00223668,1.00185473,15.46347436,4.34303039965033e+34,"UST",4.54336787018413,4.71348813395254,0.674674185516983,0.909441732790587,0.918768142502054,0.684069199318629,0,0.00924257425695358,0,29,0.805453862844843,0.804409365510899,122826860.723412,116223453.943412,6603406.78,-604738.104285713,0.654868777624337
2021-04-08,0.99330519,1.00182406,0.99208435,0.99962059,1,1,1,1,45496084.41,1617368162.67,0.991480834864459,1.00851916513554,1727787388.92,1728443172.34,0.00524857585365368,0.99438775,1.00343795,0.000379409999999969,0.00974340674595344,0.00607138582210844,0.00389206485168001,0.00208202560286176,1.00031295,1.00124261533333,-0.000692143393724992,0.999630986025924,47.2193145912061,0.273322812392359,0.00225561298838726,73,"Greed",-0.00751539627036373,0.000304607304550257,0.00267088003277636,0.0052623737571184,-0.00989670504555314,-0.00432957155923106,-0.00477617664025877,0.00075211038865317,-0.00703069179819232,-0.00370027254378562,-0.00784061298556016,-0.00380428107188878,-0.00658993569951185,0.000258255726485615,-0.00142393697153383,-0.0018237411013385,0.00586720880652238,0.00570835867041231,0.97492023504543,1.00611501,1.00319912,1.00023984,1.00016716,15.74590388,4.34303039965033e+34,"UST",4.73287147653589,4.71596423474283,0.713776433499301,0.928035198286097,0.918082083252217,0.70326221513652,0,0.00183784245272746,0,37,0.897804304835649,0.823652104557277,126100221.110277,135708453.090277,-9608231.9799999,-1198670.60285713,0.89814364185904
2021-04-09,0.9994553,1.00220196,0.98695815,1.00074073,0,1,1,1,106505516.99,1686075794.64,0.991598162025774,1.00840183797423,1739258960.53,1737971596.43,0.00111993778911783,0.99962059,1.00315717,0.000740729999999967,0.0152325268104158,0.00596334340441248,0.00394354803217869,0.00208810703510055,0.999967744285714,1.00124555133333,0.000773010648296246,0.999908422019443,49.4659516459761,0.420708624138376,0.00344883951243126,70,"Greed",0.0061915613266856,0.000377211942783799,-0.00516710096273565,0.00112056515362487,0.00037728772345744,-0.000909228643818458,-0.00686992396688314,-0.000137429298595671,-0.00391628400524769,-0.00263808775583406,-0.0119871660600258,-0.00240883489872276,-0.00192008406655364,-4.89918812860821e-06,-0.00951761462459579,8.802255208143e-05,0.00920491022273328,0.00654908719753896,2.12065704120725,1.00219445,1.00157125,1.00149293,1.00109783,15.67758649,4.34303039965033e+34,"UST",4.41428039961857,4.71368784168818,0.658900268374451,0.951252758415743,0.918109215964356,0.705524037890593,0.00699300699300699,0.00283684345172846,4.26169446111609,38,0.879301025692899,0.865202636982925,107916104.5712,124080839.5212,-16164734.95,-4104670.78571428,0.986705854971232
2021-04-10,1.00053573,1.00605144,0.99358709,0.9978788,0,1,1,1,49204159.03,1706008715.43,0.99163101251979,1.00836898748021,1738447132.38,1742142560.74,-0.00286390872616209,1.00074073,1.00222774,0.00212120000000004,0.0124908455816478,0.00405645763737671,0.00405753419369914,0.00215205715491112,0.999346467142857,1.001146229,-0.00146862693881657,0.999401016514582,44.279909937293,0.121783645637293,0.00106456422546206,70,"Greed",0.00108101883095713,0.00384102222270645,0.00671653605575883,-0.00285981165171524,-0.000290829542134623,0.00452557569577379,0.00418965576818688,0.00351075322478574,-0.00242302345780554,0.000981438982112535,-0.00476523913930947,-0.00433927322746023,0.000211951389215776,-0.00420559094134734,-0.00247310771202622,-0.00297711423674129,0.00748705517184263,0.00696988178582437,0.980678334609094,1.00176301,1.000666,1.00059054,1.0004688,15.51254687,4.34303039965033e+34,"UST",4.67462545512666,4.73614281474067,0.722198050923551,0.954228035520526,0.924674778284179,0.694657191844017,0,0.00139118699227255,0,44,0.749435737206419,0.837044787421045,133319573.367042,142935877.837042,-9616304.47,-4278525.21571427,0.46680727796797
2021-04-11,0.99748052,1.00103912,0.99390362,1.00029275,1,1,1,1,28086861.23,1674852222.23,0.991579436238639,1.00842056376136,1752065806.17,1751553033.23,0.00241616008830905,0.9978788,1.00304979,0.000292750000000064,0.00713341169372662,0.0027516768218603,0.00419456909289934,0.00219731006619504,0.998952604285714,1.00114914133333,0.00134155084889538,0.999623949885937,49.1248589350003,0.413722316903033,0.00353983537473945,76,"Extreme Greed",-0.0030535741087427,-0.00498217069298173,0.00031857297984818,0.00241908135537112,0.00420347144264899,-0.000783510829236779,0.00183378560502445,0.000672415121021099,-0.00491671523965054,-0.0114922227474639,-0.00703939468686595,-0.00274865717284072,-0.00296310159757514,-0.000622155784218332,-0.00231756799737122,8.73520596341344e-05,0.00429618621405567,0.00665020304092716,0.578680510755373,1.00321133,1.00302816,1.00286998,1.00217661,15.14195545,4.34303039965033e+34,"UST",5.37188742477059,4.82880016407509,0.765065115982782,0.941398907110457,0.929069365365981,0.686350189752383,0,0.0012487571389753,0,47,0.754887784454207,0.822719206499532,79910911.2238032,74908185.2438031,5002725.98000003,-3759177.51285713,0.418864059701888
2021-04-12,1.00025963,1.02098712,0.99602372,0.99871435,1,1,1,1,58985726.01,1690640687.85,0.991605730766754,1.00839426923325,1757495315.76,1759757751.96,-0.00157918431407361,1.00029275,0.99886933,0.00128565000000002,0.0249955355102288,0.00275355589478457,0.00390931182164522,0.0022162171175656,0.998930464285714,1.00109946233333,-0.000216345675140525,0.999396549914453,46.2905743515412,0.253042432811853,0.00221676110242126,74,"Greed",0.00278612959779904,0.0199272931511409,0.00213310421386729,-0.00157793805863343,0.000804768357324143,0.0187438867112173,0.00918536414132653,-0.0020248801105557,-0.00296468251322044,0.0147157807358978,-0.000824340414812157,-0.000155155429589601,0.00146781078160498,0.0180796778751274,-0.00105163890425285,-0.0014900649539026,0.014866370390621,0.00844520456540003,1.21254844983713,0.99995755,1.00035688,1.000371,0.99993669,14.63973886,4.34303039965033e+34,"UST",4.43537072420578,4.69832989252175,0.601934997697603,0.947124721303962,0.936794672020878,0.696130416524322,0,0.00111561907480275,0,39,0.716150806193063,0.808082721534837,73320938.643517,74376971.203517,-1056032.56,-4568405.43714284,0.191521922998667
