date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close
2021-09-20,1.0049053334,1.0061238773,0.9969572116,1.0012358796,0,0,0,0,1.0000554001,1.0023263134,1.0000554001,1.0023263134,1.0000554001,1.0026139448,196291697.82,3257859766.190001,0.993254369664548,1.006745630335452,2632634201.1,2629384598.27,27.217383025
2021-09-21,0.9980078383,1.0062947746,0.9925815594,1.0000554001,0,0,0,0,1.0005407953,1.0023263134,1.0005407953,1.0026139448,1.0005407953,1.0026139448,136203114.54,3338303107.580002,0.9933089941268244,1.0066910058731755,2641005357.53,2640859053.8,25.1523470077
2021-09-22,1.002087413,1.0073854797,0.9977175862,1.0005407953,0,0,0,0,1.0013787416,1.0023263134,1.0013787416,1.0026139448,1.0009210307,1.0026139448,120476787.73,3387001018.6100006,0.9933412165582124,1.0066587834417875,2635302889.52,2633878500.37,33.2737975946
2021-09-23,1.0009298362,1.0063179038,0.9962683713,1.0023263134,0,0,0,0,1.0013787416,1.0026139448,1.0009462898000001,1.0026139448,1.0007002127,1.0026139448,80979353.65,3320907726.230001,0.9932973316567232,1.0067026683432767,2655117296.76,2648954997.31,36.2028002145
2021-09-24,1.0019200701,1.00639041,0.9944571683,1.0013787416,0,0,0,0,1.0018257703,1.0026139448,1.0009210307,1.0026139448,1.0007002127,1.0026139448,146921596.05,3394963275.2200007,0.9933464262802782,1.0066535737197218,2663682615.36,2660015141.95,40.2015098527
2021-09-25,1.0015630784,1.0063076225,0.995965755,1.0018257703,0,0,0,0,1.0009462898000001,1.0026139448,1.0007002127,1.0026139448,1.0007002127,1.0032704679,77218096.3,3407849582.2000012,0.9933548233931074,1.006645176606893,2664657506.98,2659801320.65,37.9081548707
2021-09-26,1.0018689134,1.0115720834,0.9929951408,1.0026139448,0,0,0,0,1.0009210307,1.0023692026,1.0007002127,1.0023692026,1.0007002127,1.0032704679,82019517.87,3387846937.530001,0.9933417708197526,1.0066582291802475,2663459678.29,2656515692.97,34.6445817683
2021-09-27,1.0015781763,1.0073166982,0.9974959955,1.0023692026,0,0,0,0,1.0007002127,1.0009462898000001,1.0007002127,1.0032704679,1.0007002127,1.0032704679,81052568.39,3393216419.2400007,0.9933452847044923,1.0066547152955074,2665917772.49,2659616601.82,36.9067211434
2021-09-28,1.003166152,1.004094371,0.9983716222,1.0009462898000001,0,0,0,0,1.0007002127,1.0012407977,1.0007002127,1.0032704679,1.0007002127,1.0032704679,75282691.2,3408910835.680001,0.993355513051192,1.006644486948808,2667146799,2664625291.14,33.1638919141
2021-09-29,1.0014725623,1.0034491275,0.9977425472,1.0009210307,0,0,0,0,1.0007002127,1.0032704679,1.0007002127,1.0032704679,1.0007002127,1.0032704679,74624531.37,3411261120.9700007,0.993357039371148,1.006642960628852,2677388699.96,2674925011.97,34.1861878011
2021-09-30,1.0016071945,1.0029226928,0.9976557621,1.0007002127,0,0,0,0,1.0012407977,1.0032704679,1.0012407977,1.0032704679,1.0012407977,1.0032704679,66496676.93,3395362424.2900004,0.9933466870155112,1.0066533129844888,2674722463.11,2672850898.93,38.6016716632
2021-10-01,1.0000282168,1.0038370391,0.9979545251,1.0012407977,0,0,0,0,1.0020361354,1.0032704679,1.001811995,1.0032704679,1.001811995,1.0032704679,92701948.47,3409434985.01,0.9933558535652736,1.0066441464347264,2672868516.84,2669556137.76,37.7374771386
2021-10-02,1.0011674484,1.0045301894,0.9987648387,1.0032704679,0,0,0,0,1.0020361354,1.0028083066,1.001811995,1.0028083066,1.0014145456,1.0028083066,74683523.66,3410809501.6499996,0.9933567461898216,1.0066432538101782,2678949871.11,2670217012.15,41.4768963312
2021-10-03,1.001944719,1.0069270236,0.9969256928,1.0028083066,0,0,0,0,1.001811995,1.002638555,1.001811995,1.002638555,1.0002149493,1.002638555,88415004.09,3431571226.6699996,0.9933701709931814,1.0066298290068183,2679938223.78,2672433211.88,42.7424883883
2021-10-04,1.0033187211,1.0071247404,0.9966463882,1.0020361354,0,0,0,0,1.001811995,1.002638555,1.0014145456,1.002638555,1.0002149493,1.002638555,107566303.71,3505203899.26,0.9934169234592236,1.0065830765407762,2689789684.44,2684324037.16,46.7233588795
2021-10-05,1.0015873603,1.0049292165000001,0.9989461548,1.002638555,0,0,0,0,1.001811995,1.002261227,1.0002149493,1.002261227,1.0002149493,1.002558446,82910456.42,3538128038.42,0.9934374067885304,1.0065625932114697,2691859615.06,2684775686.63,44.708671543
2021-10-06,1.0026942019,1.0052497608,0.9968905366,1.001811995,0,0,0,0,1.0014145456,1.002261227,1.0002149493,1.002558446,1.0002149493,1.002558446,76537989.88,3549334533.26,0.993444320873728,1.0065556791262722,2697685096.43,2692805745.82,41.9486922326
2021-10-07,1.0002990852,1.0083364888,0.9945500345,1.002261227,0,0,0,0,1.0002149493,1.0021974024,1.0002149493,1.002558446,1.0002149493,1.002558446,106774875.14,3438100793.9799995,0.993374370729353,1.006625629270647,2714545550.45,2708421195.26,46.5429489302
2021-10-08,1.0021723363,1.0044564175,0.9978571251,1.0021974024,0,0,0,0,1.0002149493,1.002558446,1.0002149493,1.002558446,1.0002149493,1.002558446,101168485.21,3405034183.8199997,0.9933529924114444,1.0066470075885556,2725866054.22,2719889362.7,43.2861782371
2021-10-09,1.00247222,1.003832251,0.9993867872,1.0014145456,0,0,0,0,1.0002149493,1.002558446,1.0002149493,1.002558446,1.0002149493,1.002558446,50272233.12,3333635340.709999,0.9933058726606568,1.0066941273393433,2726892555.59,2723040690.33,42.4733628721
2021-10-10,1.001534721,1.0037364614,0.9981484554,1.0002149493,0,0,0,0,1.0013863713,1.002558446,1.0005460522,1.002558446,1.0005460522,1.002558446,65088768.7,3115890610.729999,0.9931534371513744,1.0068465628486256,2721676031.86,2721091135.16,39.3734736279
2021-10-11,1.0002554449,1.0031349863,0.9974779599,1.002558446,0,0,0,0,1.0013863713,1.0016117321,1.0005460522,1.0016117321,1.0005460522,1.0019318663,70798346.17,3039382478.4399996,0.9930964647272406,1.006903535272759,2734046039.67,2727068980.99,39.2101467121
2021-10-12,1.0028422547,1.0058225396,0.9982650694,1.0013863713,0,0,0,0,1.0005460522,1.0016117321,1.0005460522,1.0019318663,1.0005460522,1.0019318663,72271051.7,3005861480.2099996,0.99307089707615,1.00692910292385,2730383334.12,2726603249.64,37.5978305532
2021-10-13,1.0014989024,1.005094946,0.9987463663,1.0016117321,0,0,0,0,1.0005460522,1.0016111555,1.0005460522,1.0019318663,1.0005460522,1.0019318663,55017563.65,2918080040.8799996,0.9930021021295288,1.0069978978704712,2732536315.05,2728139285.28,36.6166227964
2021-10-14,1.0014931938,1.00349596,0.9994008491,1.0016111555,0,0,0,0,1.0005460522,1.0019318663,1.0005460522,1.0019318663,1.0005460522,1.0019318663,61244659.07,2781151947.19,0.992889091435234,1.007110908564766,2733567980.18,2729170861.59,37.1512606471
2021-10-15,1.0016323534,1.0025637126,0.9981779286,1.0005460522,0,0,0,0,1.0009780174,1.0019318663,1.0008359589,1.0019318663,1.0008345085,1.0019318663,65947115.46,2690083768.4500003,0.9928097377280632,1.0071902622719369,2732106150.79,2730615092.5,36.9494916383
2021-10-16,1.0003345944,1.0076803956,0.9962364117,1.0009780174,0,0,0,0,1.0015018163,1.0019318663,1.0008359589,1.0019318663,1.0008345085,1.0039526053,58121465.77,2591987163.0500007,0.992720150775961,1.007279849224039,2731815100.29,2729145948.12,36.5923743212
2021-10-17,1.0002649137,1.0036390406,0.9982418937,1.0019318663,0,0,0,0,1.0008359589,1.0018698714,1.0008345085,1.0018698714,1.0008345085,1.0039526053,35402306.9,2540720872.170001,0.9926715125541472,1.0073284874458528,2735863672.03,2730588540.07,36.1889766611
2021-10-18,1.0020351766,1.0028062509,0.9988784085,1.0018698714,0,0,0,0,1.0008359589,1.0018607131,1.0008345085,1.0039526053,1.0008345085,1.0039526053,45376177.1,2521119177.2600007,0.9926525685759624,1.0073474314240376,2740537088.95,2735422201.17,35.8210776273
