date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2025-08-30,5.829890398e-5,5.900116115e-5,5.776762595e-5,5.896843953e-5,1,1,1,1,5.796507641e-5,5.908885718e-5,5.796507641e-5,5.917489624e-5,5.796507641e-5,5.917910367e-5,6154583.24,368017119.26999986,0.986045616331492,1.013954383668508,324559873.09,5503958993819.26
2025-08-31,5.896843953e-5,5.992821343e-5,5.840981074e-5,5.844473134e-5,1,1,1,1,5.796507641e-5,5.917489624e-5,5.796507641e-5,5.917910367e-5,5.796507641e-5,5.953832583e-5,6608508.59,359654956.15999985,0.985938294971233,1.014061705028767,321719369.87,5504677024965.33
2025-09-01,5.844473134e-5,5.986374774e-5,5.691957636e-5,5.796507641e-5,1,1,1,1,5.822732962e-5,5.917489624e-5,5.822732962e-5,5.917910367e-5,5.822732962e-5,5.996102834e-5,13000926.04,362243455.27999985,0.9859718688518356,1.0140281311481643,319102247.55,5505077665396.73
2025-09-02,5.796507641e-5,5.936274834e-5,5.763703323e-5,5.908885718e-5,1,1,1,1,5.822732962e-5,5.917910367e-5,5.822732962e-5,5.953832583e-5,5.822732962e-5,6.002631882e-5,10663465.4,359699726.39999986,0.9859388783949272,1.0140611216050728,325267956.74,5504725802035.7
2025-09-03,5.908885718e-5,5.960103851e-5,5.839834179e-5,5.917489624e-5,1,1,1,1,5.822732962e-5,5.917910367e-5,5.822732962e-5,5.996102834e-5,5.822732962e-5,6.068538792e-5,6545461.61,355527819.91999984,0.9858840925131788,1.0141159074868213,325703604.32,5504084079731.68
2025-09-04,5.917489624e-5,5.944586309e-5,5.780551393e-5,5.822732962e-5,1,1,1,1,5.902159282e-5,5.953832583e-5,5.902159282e-5,6.002631882e-5,5.902159282e-5,6.08873461e-5,8400856.13,355182655.9299999,0.9858795214139325,1.0141204785860674,320495434.09,5504209726900.26
2025-09-05,5.822732962e-5,5.999186124e-5,5.820512569e-5,5.917910367e-5,1,1,1,1,5.902159282e-5,5.996102834e-5,5.902159282e-5,6.068538792e-5,5.902159282e-5,6.142064597e-5,10790408.91,357751720.5399999,0.9859134030168782,1.0140865969831219,325718034.19,5503936592170.16
2025-09-06,5.917910367e-5,5.962667121e-5,5.864886872e-5,5.902159282e-5,1,1,1,1,5.953832583e-5,6.002631882e-5,5.953832583e-5,6.08873461e-5,5.953832583e-5,6.200513883e-5,6898730,355441960.0399999,0.9858829560008142,1.0141170439991858,324837126.05,5503699756283.98
2025-09-07,5.902159282e-5,5.984375543e-5,5.901540609e-5,5.953832583e-5,1,1,1,1,5.996102834e-5,6.068538792e-5,5.996102834e-5,6.142064597e-5,5.996102834e-5,6.200513883e-5,6114487.07,353019371.57,0.9858507369444103,1.0141492630555897,327771557.53,5505219586547.3
2025-09-08,5.953832583e-5,6.044883634e-5,5.937688555e-5,5.996102834e-5,1,1,1,1,6.002631882e-5,6.08873461e-5,6.002631882e-5,6.200513883e-5,5.868027036e-5,6.200513883e-5,8482285.93,351173735.56,0.9858259925223267,1.0141740074776733,330013778.63,5503804517124.38
