"date","token_address","shannon_entropy","gini_coefficient","pin_proxy","n_big_players","big_players_vol_pct","gross_inflow","gross_outflow","net_swap_flow"
2024-01-01,"0x0000000000085d4780b73119b644ae5ecd22b376",3.39876571452686,-0.792856488512984,0.00813008130081301,6,0.779483230033556,5636241.60745148,5636241.60745148,0
2024-01-01,"0x6b175474e89094c44da98b954eedeac495271d0f",2.7393848713776,-0.985554095514159,0,107,0.969120377035542,6150196263.38828,6132871966.40746,17324296.9808159
2024-01-01,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.56738134059931,-0.0720742202041631,1,0,0,183.551061578702,183.551061578702,0
2024-01-01,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",6.70220733188668,-0.970111454726165,1.54223408028871e-05,1052,0.746758282898504,0.00401976356807698,0.00397015953274628,4.96040353307045e-05
2024-01-01,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.84522085363778,-0.955706516215706,8.78618811228748e-06,1967,0.84797858161553,0.00311591676168025,0.00311591676168025,0
2024-01-02,"0x0000000000085d4780b73119b644ae5ecd22b376",4.28959555263671,-0.767043369662809,0.0201342281879195,7,0.603613413526429,9566731.30794214,9566731.30794214,0
2024-01-02,"0x6b175474e89094c44da98b954eedeac495271d0f",2.70508966534332,-0.983185736459734,0.000118694362017804,116,0.981799681917979,5388332651.6346,5361013338.98138,27319312.6532164
2024-01-02,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.71471479383395,-0.53728311791236,0.142857142857143,0,0,736.721285469631,736.721285469631,0
2024-01-02,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.06465520923084,-0.962458493783282,2.45248313917842e-05,1299,0.853916978434901,0.00777996392959097,0.00761094378785307,0.000169020141737905
2024-01-02,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.8098165507142,-0.955971110582533,6.16663480572017e-06,2682,0.788871229870232,0.00729273496820837,0.00729273496821381,-5.44356226761522e-15
2024-01-03,"0x0000000000085d4780b73119b644ae5ecd22b376",4.00040178272611,-0.811726772287376,0.00518134715025907,8,0.686547732278699,19133419.3047338,19133419.3047338,0
2024-01-03,"0x6b175474e89094c44da98b954eedeac495271d0f",3.47776953485326,-0.979374053777332,0.000815755739424309,143,0.975073676594362,4934049402.9328,4921490670.56177,12558732.3710308
2024-01-03,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1,0,1,0,0,122.602500686128,122.602500686128,0
2024-01-03,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.34174910258363,-0.95624492835906,0.000314730653506729,1308,0.873002508220871,0.00798518348961581,0.0079817600298161,3.42345979971286e-06
2024-01-03,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.55145618997622,-0.955772110881483,0,2832,0.830777785569402,0.00828264031804547,0.00828264031804547,0
2024-01-04,"0x0000000000085d4780b73119b644ae5ecd22b376",3.67484560827573,-0.834084048781321,0.020979020979021,5,0.590975432113072,5682382.32915902,5682382.32915902,0
2024-01-04,"0x6b175474e89094c44da98b954eedeac495271d0f",3.01695207705864,-0.985307775065139,0.000125140783381304,124,0.969933146525502,7194924502.30671,7199505434.91421,-4580932.60750198
2024-01-04,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.46655038357406,-0.448230971158663,0,0,0,48.0544898553532,48.0544898553532,0
2024-01-04,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.12459138432484,-0.964616566617511,0,1208,0.879638365586714,0.00752104434475479,0.00742619672102202,9.48476237327758e-05
2024-01-04,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.08913136673672,-0.965220734134816,3.04263955066299e-05,2797,0.728227807827511,0.00850658146911006,0.00850658146911006,0
2024-01-05,"0x0000000000085d4780b73119b644ae5ecd22b376",4.21904454375153,-0.770583113863876,0.0147058823529412,5,0.503812807192905,6073844.3289317,6073844.3289317,0
2024-01-05,"0x6b175474e89094c44da98b954eedeac495271d0f",2.42441585931204,-0.978634940421514,0,130,0.98816159950004,12568784494.1162,12559667563.574,9116930.54220009
2024-01-05,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.03494632740805,-0.329142172326167,1,0,0,11.930465100125,11.930465100125,0
