"date","token_address","shannon_entropy","gini_coefficient","pin_proxy","n_big_players","big_players_vol_pct","gross_inflow","gross_outflow","net_swap_flow"
2025-01-01,"0x0000000000085d4780b73119b644ae5ecd22b376",3.32509703604838,-0.614480212604887,0,1,0.208439190568533,38390.0934280832,38390.0934280832,0
2025-01-01,"0x6b175474e89094c44da98b954eedeac495271d0f",3.24187964133908,-0.987767282813304,0,76,0.968696728541814,3434098295.76125,3524416219.7436,-90317923.9823446
2025-01-01,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.33210988718991,-0.475339028773803,0,0,0,168.792209216461,168.792209216461,0
2025-01-01,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",6.68397131221467,-0.978437985625341,1.09691219217902e-05,1183,0.845616709225735,0.00914390564969588,0.00930508167503532,-0.000161176025339438
2025-01-01,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.35712214536928,-0.968941676736516,0,1943,0.842169226191439,0.00492129724804147,0.00492129724804147,0
2025-01-02,"0x0000000000085d4780b73119b644ae5ecd22b376",3.06652256282599,-0.777472201598025,0.0476190476190476,2,0.466015557178767,149295.960034465,149295.960034465,0
2025-01-02,"0x6b175474e89094c44da98b954eedeac495271d0f",3.4267894593845,-0.986817646743534,0.00020571898786258,88,0.878024501592581,4596404174.67852,4485092463.45014,111311711.228385
2025-01-02,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.3304673544096,-0.510431741814461,0.111111111111111,0,0,207.004054895159,207.004054895159,0
2025-01-02,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.32661736053961,-0.971208142186164,0.0147624802454216,1600,0.807263743778522,0.0124791385802446,0.0119682579858924,0.000510880594352258
2025-01-02,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.93784617627058,-0.968891026773722,0,2421,0.832885182424214,0.0100140003193682,0.0100140003193682,0
2025-01-03,"0x0000000000085d4780b73119b644ae5ecd22b376",2.9389333271892,-0.851842243242074,0.0188679245283019,1,0.136451634140169,1440582.81760953,1440582.81760953,0
2025-01-03,"0x6b175474e89094c44da98b954eedeac495271d0f",3.19499847544544,-0.986998384558008,0,105,0.98784919369598,8382750883.95661,8354687035.92137,28063848.0352449
2025-01-03,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0.757989252440389,-0.78444847532108,0.142857142857143,0,0,137.258974441359,137.258974441359,0
2025-01-03,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.18477403948446,-0.97337794006165,1.65019224739682e-05,1661,0.852532996979891,0.0159391684763613,0.0151201291164123,0.000819039359948991
