"date","token_address","shannon_entropy","gini_coefficient","pin_proxy","n_big_players","big_players_vol_pct","gross_inflow","gross_outflow","net_swap_flow"
2019-01-01,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",4.96671477599182,-0.772283988271133,0.000505816894284269,22,0.723696253820122,7474899.7783153,7474899.7783153,0
2019-01-01,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.08563961102606,-0.948857655777436,0.00533617929562433,24,0.773310297846919,4.0218588591873e-05,2.86763494318731e-05,1.15422391599999e-05
2019-01-01,"0xdac17f958d2ee523a2206206994597c13d831ec7",2.77829300918338,-0.876374167423712,0.0294117647058824,3,0.593962807317276,1.003304872434e-06,1.003304872434e-06,0
2019-01-02,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",6.05402878799338,-0.808380270636741,0,39,0.450511878424165,20300082.4751032,20300082.4751032,0
2019-01-02,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.2627927799788,-0.949381541149039,0.0032,18,0.686871908252242,0.000118964484559237,9.42565335392368e-05,2.47079510199999e-05
2019-01-02,"0xdac17f958d2ee523a2206206994597c13d831ec7",4.33559177442041,-0.709832015697593,0.0065359477124183,3,0.343996874416816,4.09257543484e-07,4.09257543484e-07,0
2019-01-03,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",5.79434412398466,-0.750496490575017,0,45,0.726856433993648,12928772.5697618,12928772.5697618,0
2019-01-03,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.16372629125847,-0.945046774043745,0.000730460189919649,28,0.878627787409096,3.3604841781863e-05,3.3840438401863e-05,-2.35596620000007e-07
2019-01-03,"0xdac17f958d2ee523a2206206994597c13d831ec7",3.50133574076189,-0.860752405067405,0.0422535211267606,3,0.180250756835491,4.48443465637e-07,4.48443465637e-07,0
2019-01-04,"0x0000000000085d4780b73119b644ae5ecd22b376",3.7090066911179,-0.953754527656732,0,21,0.711544669188699,8381265.70497279,6467061.08497279,1914204.62
2019-01-04,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",4.33083612092363,-0.838234003686459,0.000284010224368077,39,0.822927706558295,17001686.8019091,17001686.8019091,0
2019-01-04,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.2365018502255,-0.958186097758533,0.000791765637371338,31,0.759018693348994,3.77196471657759e-05,3.3362745525776e-05,4.35690163999995e-06
2019-01-04,"0xdac17f958d2ee523a2206206994597c13d831ec7",2.21287248091276,-0.900767998335784,0,2,0.766260141234755,1.284254307728e-06,1.284254307728e-06,0
2019-01-05,"0x0000000000085d4780b73119b644ae5ecd22b376",3.95452497113485,-0.93518646050614,0,16,0.7894054026544,5524119.15410519,5675667.1541052,-151548.000000002
