"date","token_address","shannon_entropy","gini_coefficient","pin_proxy","n_big_players","big_players_vol_pct","gross_inflow","gross_outflow","net_swap_flow"
2021-01-01,"0x0000000000085d4780b73119b644ae5ecd22b376",4.91283342086014,-0.915233998348185,0,30,0.63589292146851,177801088.672151,172506914.012151,5294174.66000003
2021-01-01,"0x6b175474e89094c44da98b954eedeac495271d0f",7.25071399521255,-0.920069147604534,0,509,0.820676380548317,1016252786.76142,987395346.291554,28857440.4698688
2021-01-01,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",3.07544140281762,-0.741160534428347,0.032258064516129,1,0.279966352398535,4360.92333043352,4360.92333043352,0
2021-01-01,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.46827625546639,-0.955820720897371,0,800,0.830492779428729,0.00241602374609048,0.00219941937893784,0.00021660436715264
2021-01-01,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.79392247294744,-0.940516908906703,0.0101359484702726,3856,0.687034536359568,0.00402127348007064,0.00402127348007064,0
2021-01-02,"0x0000000000085d4780b73119b644ae5ecd22b376",5.0063631194031,-0.88480656509674,0.000544365813826892,35,0.811687326436302,158196173.905303,161065066.245303,-2868892.33999997
2021-01-02,"0x6b175474e89094c44da98b954eedeac495271d0f",5.54472983220829,-0.956087126973591,2.05943530283996e-05,679,0.940611551570696,3683368430.81617,3702368078.01995,-18999647.2037773
2021-01-02,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",3.20869509225331,-0.588404566922099,0,0,0,707.105105099733,707.105105099733,0
2021-01-02,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",6.7547436232116,-0.95655200083875,0,913,0.887209198350442,0.00576273173033802,0.00577207793708484,-9.34620674682054e-06
2021-01-02,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.73173006904154,-0.923335176950093,1.35955152926888e-05,4164,0.814378871824798,0.00400208365443002,0.00400208365443002,0
2021-01-03,"0x0000000000085d4780b73119b644ae5ecd22b376",5.14479227481165,-0.903381840568694,0,38,0.745773346554885,68016657.1226684,67290371.7426684,726285.379999995
2021-01-03,"0x6b175474e89094c44da98b954eedeac495271d0f",7.50737890249031,-0.873319733219984,0.000259354443213166,520,0.828878854326936,1163173950.57463,1118959640.47875,44214310.0958772
2021-01-03,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",3.19758512000102,-0.656919257192228,0.0769230769230769,1,0.298602433193587,2439.9240505948,2439.9240505948,0
2021-01-03,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",6.06482167332445,-0.955164250322316,0.00768085739803513,772,0.855053386447447,0.00482017084775719,0.00471735481751943,0.000102816030237764
2021-01-03,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.60019348318584,-0.915609187111935,0,2835,0.748552323607182,0.00418537120595179,0.00418537214495179,-9.38999999283707e-10
2021-01-04,"0x0000000000085d4780b73119b644ae5ecd22b376",5.28952389004136,-0.918682283129446,0,31,0.655863080629539,158642857.983281,144899469.743281,13743388.24
2021-01-04,"0x6b175474e89094c44da98b954eedeac495271d0f",5.40838625497379,-0.944372861345287,2.65484376244458e-05,461,0.894547291879795,3623279699.19034,3536051899.16477,87227800.0255709
2021-01-04,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.20491810475926,-0.880259619943261,0.111111111111111,1,0.486470140344364,225913.146328372,225913.146328372,0
2021-01-04,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.57302132391987,-0.924675322257151,0,776,0.812999864834321,0.00475929160092846,0.00463913438558475,0.000120157215343713
2021-01-04,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.94692358451277,-0.920571376185446,0.000304962821444268,4329,0.819294429126862,0.00674786513783655,0.00674786513783655,0
2021-01-05,"0x0000000000085d4780b73119b644ae5ecd22b376",5.34822818148577,-0.877788100326557,0.000563380281690141,48,0.879744128953288,102379117.014241,98950956.6942412,3428160.32000002
2021-01-05,"0x6b175474e89094c44da98b954eedeac495271d0f",7.32806079914133,-0.892135184956382,0.00794219126358961,576,0.86964151844839,1088234162.03957,1088469698.27681,-235536.237234354
2021-01-05,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.04322783603429,-0.817447332874491,0,0,0,21254.673028939,21254.673028939,0
2021-01-05,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",8.64664349425792,-0.916242615832001,0.0109859928591046,851,0.739165898809302,0.00258956298438654,0.00255459120703723,3.4971777349309e-05
2021-01-05,"0xdac17f958d2ee523a2206206994597c13d831ec7",10.0734909095908,-0.921493785794951,0.0137517467697873,4634,0.792373844758602,0.00570539234745729,0.0057053934400484,-1.09259110266102e-09
2021-01-06,"0x0000000000085d4780b73119b644ae5ecd22b376",5.2689788995855,-0.889068808040308,0.000482392667631452,44,0.833530687037961,103572736.030859,103438313.800859,134422.230000019
2021-01-06,"0x6b175474e89094c44da98b954eedeac495271d0f",7.77861577487606,-0.889191916249507,3.20399859024062e-05,600,0.825185938914036,865942664.533047,866598803.056499,-656138.52345264
2021-01-06,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.61714499028201,-0.864344298709667,0.103448275862069,0,0,9472.33175688718,9472.33175688718,0
2021-01-06,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.80754349336761,-0.935143833476562,0,837,0.787696841708246,0.00316650478944546,0.00312376608148119,4.27387079642658e-05
2021-01-06,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.42743420503294,-0.935477303773766,1.19796346211441e-05,5139,0.822091860806493,0.00770058619726348,0.00770058619726348,0
2021-01-07,"0x0000000000085d4780b73119b644ae5ecd22b376",5.59692868417204,-0.878967582306787,0.000482858522452921,43,0.775725475598532,106767345.466389,106930253.936389,-162908.469999984
2021-01-07,"0x6b175474e89094c44da98b954eedeac495271d0f",7.46333370036041,-0.893137409352525,3.21574428401453e-05,566,0.825503836075932,1184663944.83456,1137147434.50929,47516510.3252659
2021-01-07,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.44644378623883,-0.802491125291422,0,1,0.122889902206271,16883.2034252471,16883.2034252471,0
2021-01-07,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.67640996942453,-0.934565629250914,0,859,0.821997022102059,0.00373218349005021,0.00367557381695456,5.66096730956547e-05
2021-01-07,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.75213348282571,-0.926587535259518,4.22777564040232e-06,4728,0.831524441921488,0.00644020887313281,0.00644020892311631,-4.99834999778681e-11
2021-01-08,"0x0000000000085d4780b73119b644ae5ecd22b376",5.71816782696261,-0.891436631876173,0.000506842372022301,47,0.749985937696855,111993634.090587,113189793.740587,-1196159.65000004
2021-01-08,"0x6b175474e89094c44da98b954eedeac495271d0f",6.97258657680648,-0.893600071555382,3.35334160490929e-05,546,0.887520478547027,1287904445.5798,1257900329.31922,30004116.2605803
2021-01-08,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.94062620690574,-0.867419964607369,0.0625,2,0.719456187771328,20226.6274555673,20226.6274555673,0
2021-01-08,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",8.10214082541513,-0.927347339252488,9.41885655081473e-05,915,0.793506864978517,0.00312284749400004,0.00302369874539628,9.914874860376e-05
2021-01-08,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.8025002714338,-0.92242501720971,0,4520,0.778344798504548,0.00658996520040287,0.00658996530040287,-9.99999996004197e-11
2021-01-09,"0x0000000000085d4780b73119b644ae5ecd22b376",5.72167517454574,-0.899968615009315,0.000524383848977452,59,0.731251631519818,71730699.1891836,65603495.5491836,6127203.63999998
2021-01-09,"0x6b175474e89094c44da98b954eedeac495271d0f",7.52790709611107,-0.89898832661469,0,383,0.782992498219357,946544746.881964,929842184.41221,16702562.469754
2021-01-09,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0.963113055434723,-0.928919033579745,0.0344827586206897,1,0.0113152625012981,11741.669410169,11741.669410169,0
2021-01-09,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",7.60302217364587,-0.948358673313598,0,1040,0.825753389897875,0.00207317310872353,0.00189681127237828,0.000176361836345251
2021-01-09,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.47562263425727,-0.924397701064164,0.0169812872115575,4264,0.826812926001579,0.00462680232312058,0.00462680232312058,0
2021-01-10,"0x0000000000085d4780b73119b644ae5ecd22b376",5.0214632294324,-0.884602818148672,0,43,0.896877189922546,106823317.856937,101054911.366937,5768406.48999999
2021-01-10,"0x6b175474e89094c44da98b954eedeac495271d0f",7.23599415255587,-0.894802408922493,0,393,0.837596559787041,971131410.971837,956696943.638295,14434467.3335421
2021-01-10,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",3.09192247255693,-0.848995698650368,0,0,0,49552.023689556,49552.023689556,0
2021-01-10,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",8.01587893328855,-0.923959380074563,0,926,0.812174473206749,0.00199127491494649,0.00194392832910264,4.73465858438517e-05
2021-01-10,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.56885373159198,-0.918349697827938,0.00650954622820867,4311,0.811501867746511,0.00420878265155638,0.00420878265155638,0
2021-01-11,"0x0000000000085d4780b73119b644ae5ecd22b376",5.21759266591841,-0.898809470027751,0.00032020493115594,58,0.900172651841083,248163970.336977,257649084.186977,-9485113.85000023
2021-01-11,"0x6b175474e89094c44da98b954eedeac495271d0f",6.66637417103335,-0.88068847670785,0.00331196581196581,437,0.846140168227874,2145478641.11088,2202454258.57452,-56975617.4636362
2021-01-11,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",3.38039632386172,-0.661061492154816,0.0769230769230769,2,0.383049596366084,11421.6091811069,11421.6091811069,0
2021-01-11,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",8.09189454999363,-0.901380688108722,6.82710360129715e-05,940,0.81171211014729,0.00416151192776059,0.00417399051232226,-1.2478584561668e-05
2021-01-11,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.75799488847051,-0.919058568618035,4.09230605538527e-06,4907,0.839225321918129,0.00834281635686938,0.00834281638063861,-2.37692296400915e-11
2021-01-12,"0x0000000000085d4780b73119b644ae5ecd22b376",5.42868966577077,-0.896903813846603,0.000484730974309258,38,0.690723233306494,145263530.489141,149486774.909141,-4223244.42000002
2021-01-12,"0x6b175474e89094c44da98b954eedeac495271d0f",7.62274250080819,-0.858755432226736,2.86344243048993e-05,592,0.857166691507461,727854419.909575,730109437.647855,-2255017.73827946
2021-01-12,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.83950594011108,-0.875878253326309,0.0967741935483871,3,0.901882026724291,5212.1057000495,5212.1057000495,0
