"date","token_address","shannon_entropy","gini_coefficient","pin_proxy","n_big_players","big_players_vol_pct","gross_inflow","gross_outflow","net_swap_flow"
2023-01-01,"0x0000000000085d4780b73119b644ae5ecd22b376",3.36735801715229,-0.910876209699789,0.00478468899521531,10,0.928419648350664,2433131.82009066,2434530.76009066,-1398.94000000041
2023-01-01,"0x6b175474e89094c44da98b954eedeac495271d0f",4.45734196718034,-0.971960970055558,0,86,0.909818312904594,364494844.442125,367926802.668736,-3431958.22661167
2023-01-01,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1,0,1,0,0,17.4468,17.4468,0
2023-01-01,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",3.84363311764342,-0.984523605885002,0,699,0.938900644524129,0.00915224967190017,0.00909770470410017,5.45449677999965e-05
2023-01-01,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.46458273118163,-0.96516189296073,8.01397637479765e-05,1120,0.852392061745086,0.00153735457013638,0.00153735457013638,0
2023-01-02,"0x0000000000085d4780b73119b644ae5ecd22b376",4.31541301067155,-0.867231037790007,0.0138888888888889,4,0.135441394162173,3773146.34740408,3489428.51740408,283717.83
2023-01-02,"0x6b175474e89094c44da98b954eedeac495271d0f",4.05776032268426,-0.979317370852658,0.00362428269405014,133,0.898379436144974,383844787.136202,378716810.09855,5127977.03765225
2023-01-02,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0,0,1,0,0,5.04859358,5.04859358,0
2023-01-02,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.24455063919328,-0.984359732519904,9.1862793731283e-05,898,0.948647528612189,0.00973859853117592,0.0096202371855759,0.000118361345600018
2023-01-02,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.51486931712796,-0.964781958932867,0.0182146654927564,1631,0.743050857150072,0.00244793106122802,0.00244793106122802,0
2023-01-03,"0x0000000000085d4780b73119b644ae5ecd22b376",4.62259888996253,-0.811405215297185,0.00740740740740741,3,0.260813789432243,1507973.21278475,1675232.44278475,-167259.23
2023-01-03,"0x6b175474e89094c44da98b954eedeac495271d0f",5.85300748698766,-0.949211022481762,0.000177777777777778,121,0.790382288970056,220695405.117082,219519009.577187,1176395.53989464
2023-01-03,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0,0,1,0,0,5,5,0
2023-01-03,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.2377561110188,-0.985291772422658,5.00792922126701e-05,1019,0.893880041784674,0.016572962597091,0.017077335885921,-0.000504373288829997
2023-01-03,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.58967057431858,-0.963617211077018,9.83583983318416e-06,1978,0.803830502819103,0.00368272732256894,0.00368272732256894,0
2023-01-04,"0x0000000000085d4780b73119b644ae5ecd22b376",4.81789999471931,-0.846699000544189,0.013953488372093,2,0.160903753025709,10585027.741645,10115274.341645,469753.399999999
2023-01-04,"0x6b175474e89094c44da98b954eedeac495271d0f",4.85543957115976,-0.981218972463597,0.0247469066366704,97,0.799788395863225,988318764.62013,1012485833.59352,-24167068.973386
2023-01-04,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.03674372957659,-0.586536651921643,0,0,0,208.604016516818,208.604016516818,0
2023-01-04,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.09323529588901,-0.984361896212931,0,1047,0.88586146095109,0.0234955386804862,0.0235188979376763,-2.33592571900268e-05
2023-01-04,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.60584356149961,-0.962835020411885,0.00147874306839187,2235,0.771298329320852,0.00402571220680991,0.00402571220680991,0
2023-01-05,"0x0000000000085d4780b73119b644ae5ecd22b376",4.29039999003089,-0.850543210794713,0.00719424460431655,5,0.490726613291896,8648703.60233253,7533004.83233254,1115698.77
2023-01-05,"0x6b175474e89094c44da98b954eedeac495271d0f",5.03735323037294,-0.979274371705421,0,95,0.630623596553759,976129858.158541,995301735.233473,-19171877.0749311
2023-01-05,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.56156692594718,-0.307403090593242,0,1,0.376623709860299,15.8945263223616,15.8945263223616,0
2023-01-05,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.52767161239043,-0.983966250848997,0,1023,0.883867672401981,0.0162428342143166,0.0166274861301467,-0.000384651915830037
2023-01-05,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.50612761565772,-0.963811380433127,4.41162197693604e-05,2165,0.813289918177504,0.00415469992810375,0.00415469992810375,0
2023-01-06,"0x0000000000085d4780b73119b644ae5ecd22b376",4.65544995395023,-0.846064951169051,0.0224215246636771,6,0.343211586502861,6411571.42291574,6368783.34291574,42788.0800000001
2023-01-06,"0x6b175474e89094c44da98b954eedeac495271d0f",4.81531982401925,-0.961774282755236,0.000152276534186082,109,0.913950843400466,518840612.567623,530580450.636638,-11739838.0690152
2023-01-06,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0,0,1,0,0,1286,1286,0
2023-01-06,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.39280794874181,-0.978098327231546,1.57037641922769e-05,1055,0.911964021267977,0.0143850404713437,0.0144506098997537,-6.5569428409986e-05
2023-01-06,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.83401927137769,-0.968853571139384,2.73830061064104e-05,1970,0.828674336427798,0.00507248993445956,0.00507248993445956,0
2023-01-07,"0x0000000000085d4780b73119b644ae5ecd22b376",2.48177897093197,-0.945394094582394,0.0175438596491228,3,0.219544675204452,8001999.93149005,6391136.17149005,1610863.76
2023-01-07,"0x6b175474e89094c44da98b954eedeac495271d0f",4.76819935255431,-0.975586251288012,0.000188857412653447,93,0.703059556792563,294581719.678393,273030931.225064,21550788.4533299
2023-01-07,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.48343352074986,-0.530887340376338,0,0,0,8.86118410388525,8.86118410388525,0
2023-01-07,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.44018745096525,-0.97874857730302,0,853,0.944997831400123,0.00380705036694044,0.00368888075615044,0.000118169610790002
2023-01-07,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.76819441277401,-0.965809522114701,1.16769228972781e-05,1538,0.834035569872297,0.00195192667962455,0.00195192891010782,-2.2304832707383e-09
2023-01-08,"0x0000000000085d4780b73119b644ae5ecd22b376",3.5412194086311,-0.868700450143167,0,3,0.211061270271027,1445101.89972564,1845101.89972564,-4e+05
2023-01-08,"0x6b175474e89094c44da98b954eedeac495271d0f",4.68237539177118,-0.97881589678737,0.000827814569536424,85,0.733416168092867,563319697.532531,523094389.65828,40225307.8742515
2023-01-08,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.40548031321502,-0.983757185896734,0.00479382318004412,754,0.962059482100555,0.00738288432306292,0.00723692100421292,0.000145963318849997
2023-01-08,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.79861944692761,-0.964051793562642,3.83695499251794e-05,1288,0.812529806365103,0.00165061258278851,0.00165061258278851,0
2023-01-09,"0x0000000000085d4780b73119b644ae5ecd22b376",3.98289348880066,-0.866378384241141,0.01,4,0.297065544899237,7624103.92541063,6828907.20541063,795196.720000001
2023-01-09,"0x6b175474e89094c44da98b954eedeac495271d0f",4.77487692630938,-0.974624897374879,0.000372902423865755,128,0.935792347837892,1039849263.11092,1033663454.53296,6185808.57795691
2023-01-09,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0,0,1,0,0,2.27963525835866,2.27963525835866,0
2023-01-09,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.69100813940978,-0.985530700587322,1.2923737027799e-05,1231,0.937701198285916,0.0348665554063346,0.0350611928851745,-0.000194637478839965
2023-01-09,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.58138794931672,-0.959160265276877,0.000196489904348715,2432,0.817566076138245,0.00524405013824754,0.00524405173824754,-1.59999999967825e-09
2023-01-10,"0x0000000000085d4780b73119b644ae5ecd22b376",4.36965970117528,-0.917481565754932,0.0114068441064639,10,0.618375846883144,29936664.2625951,29323383.1425951,613281.120000001
2023-01-10,"0x6b175474e89094c44da98b954eedeac495271d0f",6.36127720949343,-0.948062456723709,0.000295595625184747,111,0.647832540419041,275482464.164557,275678194.302746,-195730.138189375
2023-01-10,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.40509389922311,-0.981641622320216,0.00021951326591837,1070,0.880015327833971,0.018685754163173,0.0187279501642931,-4.21960011200567e-05
2023-01-10,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.32967824262346,-0.960669152762954,0,2435,0.836351942140498,0.00557363658896275,0.00557363658896275,0
2023-01-11,"0x0000000000085d4780b73119b644ae5ecd22b376",4.13965304614642,-0.89410183502473,0.0165745856353591,1,0.0852849928115514,5359404.48341223,5920566.50341223,-561162.02
2023-01-11,"0x6b175474e89094c44da98b954eedeac495271d0f",5.35949891414452,-0.969467904055657,0.000149454491107458,106,0.748085877129808,592934199.795477,606524132.347885,-13589932.5524077
2023-01-11,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0,0,1,0,0,20.03259704,20.03259704,0
2023-01-11,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.6625392935964,-0.987506088650435,0.0133864017065873,1144,0.950756494057957,0.0248902789585506,0.0246698540037107,0.000220424954839961
2023-01-11,"0xdac17f958d2ee523a2206206994597c13d831ec7",7.8331781981559,-0.969615096957417,7.66700657062463e-06,2511,0.761959704604836,0.00712417859274248,0.00712417859274248,0
2023-01-12,"0x0000000000085d4780b73119b644ae5ecd22b376",3.99663196727513,-0.905732612679255,0.017921146953405,6,0.548330448895911,21907050.4861585,21417104.6661585,489945.82
2023-01-12,"0x6b175474e89094c44da98b954eedeac495271d0f",5.52603876496371,-0.953439934356434,0,130,0.838931057531431,723223774.551593,721824966.900735,1398807.65085876
2023-01-12,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.42585811077883,-0.37886529117688,0.714285714285714,0,0,340.87637351312,340.87637351312,0
2023-01-12,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.94933956000859,-0.97693085245191,1.13689332529929e-05,1310,0.947345002721638,0.026663912498862,0.026541832055492,0.000122080443369948
2023-01-12,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.2141866747902,-0.962515049147953,0.000453116395145381,2727,0.755380254253761,0.00714006374350652,0.00714006374350652,0
2023-01-13,"0x0000000000085d4780b73119b644ae5ecd22b376",3.96672384057274,-0.892557062880184,0,7,0.648272265446103,18160520.9384624,16021218.8484624,2139302.09
2023-01-13,"0x6b175474e89094c44da98b954eedeac495271d0f",4.25436202651483,-0.974854768256886,0,129,0.946806511132427,1257060784.24469,1231988315.42079,25072468.8239014
2023-01-13,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",0.839319545486581,-0.231489239154728,0,0,0,14.1725053737184,14.1725053737184,0
2023-01-13,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.41948903046577,-0.979917958864464,0,1266,0.928071950881315,0.0258994640790291,0.0263551882707591,-0.000455724191730018
2023-01-13,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.25108824016494,-0.963424876309909,0,2563,0.885932990557107,0.00703814445133856,0.00703814445133856,0
2023-01-14,"0x0000000000085d4780b73119b644ae5ecd22b376",4.21997202033563,-0.889174791423123,0,4,0.0584117999086111,6740880.700797,5940880.700797,8e+05
2023-01-14,"0x6b175474e89094c44da98b954eedeac495271d0f",4.90151412105319,-0.960791049952433,9.87849451743554e-05,153,0.920672999675845,869614915.135956,856706344.972452,12908570.1635034
2023-01-14,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.29773025802529,-0.712494813383521,0.0588235294117647,0,0,877.939826596748,877.939826596748,0
2023-01-14,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.82517888157266,-0.975832079691523,1.0889568881968e-05,1263,0.961788149105147,0.0191210805966604,0.0188218802498905,0.000299200346769994
2023-01-14,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.2438101739211,-0.957429142871358,7.7389198015741e-06,2056,0.812866745480859,0.00496133934193928,0.00496133934193928,0
2023-01-15,"0x0000000000085d4780b73119b644ae5ecd22b376",3.65642506397882,-0.947428345707916,0.00411522633744856,6,0.0405758928531933,4487435.3881706,3907380.4081706,580054.98
2023-01-15,"0x6b175474e89094c44da98b954eedeac495271d0f",4.48361549684464,-0.976188039319637,0.000130633572828217,127,0.892876123079386,758806296.578101,753551505.282181,5254791.29592001
2023-01-15,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.63749835634074,-0.668925432930724,0.125,0,0,77.3175830546394,77.3175830546394,0
2023-01-15,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.83888622512107,-0.977188177777395,0.0197333655428563,1033,0.954342601749668,0.00929650521381603,0.00915152700452604,0.000144978209289996
2023-01-15,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.12076154445845,-0.957238022193497,9.90677722630051e-06,1714,0.799610259899524,0.00290060423211172,0.00290060423211172,0
2023-01-16,"0x0000000000085d4780b73119b644ae5ecd22b376",5.04272164959313,-0.868213125128274,0.00363636363636364,7,0.251525726235751,14324159.8516878,16595208.0016878,-2271048.15
2023-01-16,"0x6b175474e89094c44da98b954eedeac495271d0f",5.48070620571887,-0.959520707252009,0.000227014755959137,130,0.715817476326715,753123254.968738,757054916.066203,-3931661.09746516
2023-01-16,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.59196276463684,-0.27362192015724,0,0,0,122.413088210447,122.413088210447,0
2023-01-16,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",4.81310440783101,-0.984119053661779,2.45386729485669e-05,1267,0.937489155517748,0.024925666987503,0.024922805082913,2.86190459001731e-06
2023-01-16,"0xdac17f958d2ee523a2206206994597c13d831ec7",9.2055165510698,-0.95108312749488,0.000143153136183839,2587,0.797116852135943,0.00482507530709772,0.00482507530709772,0
2023-01-17,"0x0000000000085d4780b73119b644ae5ecd22b376",4.79561645331792,-0.830291427134176,0.0155440414507772,3,0.244790517471025,6676056.34404893,8804022.50404893,-2127966.16
2023-01-17,"0x6b175474e89094c44da98b954eedeac495271d0f",4.81652897023376,-0.971750729218319,0,117,0.901504997806636,961981469.005774,963163415.630822,-1181946.62504721
2023-01-17,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",2.07672577958403,-0.419103422620183,0,0,0,67.370846883535,67.370846883535,0
2023-01-17,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.53927404842264,-0.975067885936632,1.37792291899191e-05,1140,0.930875198302212,0.015792029275455,0.016080264853595,-0.000288235578140044
2023-01-17,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.65595645374098,-0.956916863639257,0.000235204425087391,2408,0.856103756941839,0.00563090321215168,0.00563090321365168,-1.49999977716586e-12
2023-01-18,"0x0000000000085d4780b73119b644ae5ecd22b376",3.97410375515003,-0.914616904809721,0.00418410041841004,3,0.10426608582645,28962837.7716798,27705239.3716798,1257598.4
2023-01-18,"0x6b175474e89094c44da98b954eedeac495271d0f",5.5752440086369,-0.967986802975207,0.000481695568400771,146,0.873407042006027,854934451.758043,841516069.365535,13418382.3925071
2023-01-18,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.62392197243128,-0.974052198821799,3.6344693069067e-05,1261,0.900771491708208,0.0214404558747595,0.0220082425547495,-0.000567786679990002
2023-01-18,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.59063926322135,-0.956505313159545,7.41922320733019e-06,2677,0.850967988127166,0.00660560265918319,0.00660560266118319,-1.99999999200839e-12
2023-01-19,"0x0000000000085d4780b73119b644ae5ecd22b376",4.07177221728026,-0.907178279603759,0.0422535211267606,2,0.16827905529529,14174742.8117981,15207663.0717981,-1032920.26
2023-01-19,"0x6b175474e89094c44da98b954eedeac495271d0f",5.12047020933044,-0.972044538525405,0.00181626995507122,128,0.623786662499574,528540645.453841,527597261.849396,943383.604445219
2023-01-19,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359",1.55637055247714,-0.496148175652162,0.2,1,0.434911622052819,13.7024147615817,13.7024147615817,0
2023-01-19,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",5.66443328053142,-0.97901470229986,1.42961300375988e-05,1089,0.916943375894788,0.0155115034609761,0.0155804003349062,-6.88968739300123e-05
2023-01-19,"0xdac17f958d2ee523a2206206994597c13d831ec7",8.90512777714895,-0.954223678935952,8.45058520302531e-06,2381,0.816659121142894,0.00478328243808794,0.00478328243808794,0
2023-01-20,"0x0000000000085d4780b73119b644ae5ecd22b376",2.58558487428588,-0.936607646128635,0.0348258706467662,5,0.79524211549303,11710223.9345881,12647759.7945881,-937535.859999999
