date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close,log_return,close_lag1d,close_lag7d,abs_peg_deviation,intraday_range,volatility_3d,volatility_7d,volatility_30d,ma_7d,ma_30d,dist_from_ma_7d,ema_7d,rsi_14,bb_pctb,dist_from_lower_band
2018-01-04,1.0132000446,1.0161800385,0.9938219786,1.0025299788,0,1,1,1,3200130048,68457609728,0.995,1.005,1471804103.81,1468089836.52,1,-0.010823713305690728,1.0134400129,1.0065900087,0.0025299787999999435,0.02230163723060124,0.009667338033628636,0.00946440339672923,0.017518074455593717,1.0096285683714286,1.0156926751033333,-0.007030892145691683,1.0085347743697557,46.74615195411778,0.27665720134840094,0.011134164579750553
2018-01-05,1.0017499924,1.0050100088,0.9859150052,0.9986339808,1,1,1,1,3096620032,70272739712,0.995,1.005,1466084425.8,1468089836.52,1,-0.003893736846137145,1.0025299788,1.0056400299,0.0013660192000000126,0.019121123421719687,0.009769494989418715,0.009548738818078446,0.017467480493952397,1.0086277042142857,1.0153168082166666,-0.009908238066959276,1.0060595759773168,45.30337816767918,0.20119943332937584,0.008410096229510314
2018-01-06,1.0002800226,1.0120899677,0.9968469739,1.0089900494,0,1,1,1,2620080128,71221209856,0.995,1.005,1481287964.15,1468089836.52,1,0.010316832534200848,0.9986339808,1.0213500261,0.008990049399999922,0.015107179509911169,0.010777194550314131,0.008155036296969898,0.01710860763109417,1.0068619932571428,1.0145611445066667,0.0021135529567195364,1.0067921943329874,49.743599634830865,0.4516919510209868,0.018885326678187986
2018-01-07,1.0072699785,1.0157200098,0.9982079864,1.0015699863,1,1,1,1,2338180096,71566359936,0.995,1.005,1470394737.56,1468089836.52,1,-0.007381124319511668,1.0089900494,1.0122599602,0.001569986300000048,0.017484572860148345,0.00937478737802196,0.007944205456010283,0.016981394973258332,1.0053348541285714,1.0140268087333333,-0.003744889389948319,1.0054866423247406,46.8114026322208,0.2902915198860554,0.012379740813858215
2018-01-08,1.0051399469,1.0423599482,0.9976170063,1.0093200207,1,1,1,1,3815749888,73783199872,0.995,1.005,1481772433.8,1468089836.52,1,0.007708102129143803,1.0015699863,1.0072799921,0.009320020699999931,0.04432978736413968,0.009554300130839365,0.00845844532001867,0.01704789429111706,1.0056262867857142,1.0137664755133333,0.0036730681793253695,1.0064449869185554,50.11870835245976,0.47560049976739316,0.020288915225252654
2018-01-09,1.0085799694,1.0142999887,1.0006599426,1.0059900284,0,1,1,1,2766180096,74899879936,0.995,1.005,1476883694.64,1468089836.52,1,-0.00330469778788085,1.0093200207,1.0048999786,0.005990028400000069,0.013558828333213242,0.007805807347727349,0.008514826111836016,0.017056011146688872,1.0057820081857143,1.0133744756333334,2.068243541769307e-4,1.0063312472889165,48.71699070715868,0.38749468014465416,0.016178504050850025
2018-01-10,1.0051499605,1.0138200521,0.9964460135,1.0012799501,0,1,1,1,3189860096,76547620096,0.995,1.005,1469968991.51,1468089836.52,1,-0.004693027839016087,1.0059900284,1.0134400129,0.001279950100000038,0.0173518291245769,0.006794571936853917,0.007797173896914738,0.017072313467969055,1.0040448563571427,1.0127984722399999,-0.002753767662506867,1.0050684229916873,46.726353392539124,0.287408604421656,0.01225114454196483
2018-01-11,0.9999759793,1.0235199928,0.9901980162,1.0017100573,1,1,1,1,3841110016,78147890176,0.995,1.005,1470600270.14,1468089836.52,1,4.2946515461551627e-4,1.0012799501,1.0025299788,0.0017100572999999564,0.03326509138763743,0.0026492567411069328,0.006689897857449686,0.013234089492395318,1.0039277247142857,1.01025947332,-0.0022089911053277183,1.0042288315687653,46.93956740471676,0.3168781653230944,0.013519229837287247
2018-01-12,1.0062500238,1.0190999508,0.9977110028,1.0060800314,0,1,1,1,2668219904,78617970176,0.995,1.005,1477015822.73,1468089836.52,1,0.0043530257720517255,1.0017100573,0.9986339808,0.006080031400000019,0.02125968842681079,0.00453624933770206,0.006639883141290115,0.010068142295570914,1.0049914462285714,1.0095568060833333,0.0010831785439704535,1.004691631526574,49.16568020819131,0.4450302525686638,0.011333848732585377
2018-01-13,1.0041300058,1.01256001,0.9965760112,1.0020200014,1,1,1,1,2759879936,79041670144,0.995,1.005,1471055377.99,1468089836.52,1,-0.004043658648345218,1.0060800314,1.0089900494,0.0020200014000000266,0.01595177618976431,0.0042013385512049825,0.005407731010393423,0.009507882901121359,1.0039957250857143,1.00935113827,-0.0019678606555278205,1.0040237239949303,47.184995441247096,0.2912012626740118,0.00616493036480802
