"date","open","high","low","close","next_close","depeg","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","Intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","bb_pctb","dist_from_lower_band"
2018-11-06,0.998211,1.00097,0.992515,0.996409,0.996607,0,56682400,796503570,0.989212087272113,1.01078791272789,134074291.565,136828956.4,0.000501927915620983,0.995909,1.00436,0.00359100000000001,0.00848547132753706,0.0156364002260563,0.0102065582358527,0.00713723243106089,0.996604142857143,1.00752863333333,-0.0001958077924334,0.996797053291734,0.231754296612765,0.00700524285410008
2018-11-07,0.998879,1.00158,0.992636,0.996607,0.999982,0,58709200,840450270,0.989403494700742,1.01059650529926,135417480.357673,135878516.16,0.000198693839539144,0.996409,0.998539,0.00339299999999998,0.00897445030990145,0.00815691978148518,0.00999820629631018,0.00648163958302265,0.996328142857143,1.00671086666667,0.00027988484000609,0.996749539968801,0.262943437781195,0.00805645727456111
2018-11-08,0.995461,1.00209,0.994064,0.999982,1.00356,0,50134300,877698970,0.989555568551614,1.01044443144839,134599180.894924,134601603.72,0.00338076911630211,0.996607,1.00631,1.79999999999625e-05,0.00802614447060045,0.00175619288190024,0.00953911420159295,0.00591101707242895,0.995424142857143,1.0065236,0.00457880911927137,0.997557654976601,0.390703918856721,0.0116920755717166
2018-11-09,0.999493,1.00736,0.994813,1.00356,1.00269,0,46708600,920106600,0.989718559859644,1.01028144014036,135371397.212334,134891184.6,0.00357167836129959,0.999982,0.9993,0.00356000000000001,0.0125024911315717,0.00189468880430038,0.00924624887220493,0.00595071692618947,0.996032714285714,1.00645393333333,0.00755726755389121,0.99905824123245,0.518640196525071,0.015373413467363
2018-11-10,1.0036,1.0078,0.996636,1.00269,0.99875,0,34089900,901449500,0.989648112762471,1.01035188723753,135254041.881736,134891184.6,-0.000867289773990097,1.00356,0.998166,0.00269000000000008,0.011134049407095,0.00250954473896938,0.009238375557977,0.00583512206660688,0.996679,1.00614893333333,0.00603102904746662,0.999966180924338,0.502823172845371,0.0144333508000147
2018-11-11,1.0035,1.00566,0.996971,0.99875,1.00457,0,45203500,915022800,0.989699554037221,1.01030044596278,135138420.681269,135307555.13,-0.00393717032696012,1.00269,0.981596,0.00124999999999997,0.00869987484355439,0.00377516916483664,0.00587948699049651,0.0058632247463703,0.999129571428571,1.00566693333333,-0.000379902106218967,0.999662135693253,0.377633940336204,0.0108159655574339
2018-11-12,0.999412,1.00768,0.996852,1.00457,1.01345,1,43124500,941977600,0.989798755857352,1.01020124414265,132305019.184735,131703135.85,0.00581037115766939,0.99875,0.995909,0.00456999999999996,0.0107787411529311,0.00498380522496429,0.00326038539383195,0.0059440480512305,1.00036685714286,1.00549626666667,0.00420160146963216,1.00088910176994,0.599885749275624,0.0164163844322035
2018-11-13,1.00453,1.01551,1.00358,1.01345,1.01165,1,47528500,963877100,0.989876606635327,1.01012339336467,133482198.257441,131710689.48,0.00880076244581975,1.00457,0.996409,0.01345,0.0117716710247175,0.00666098011274965,0.00429364318234667,0.00593554808797145,1.00280128571429,1.0053186,0.0106189675236898,1.00402932632745,0.913302741808935,0.0256536971641234
2018-11-14,1.01268,1.04775,0.999979,1.01165,1.0087,0,72003800,1009476100,0.990031388911493,1.00996861108851,131297591.647046,129785589.53,-0.00177769045876999,1.01345,0.996607,0.0116499999999999,0.0472208767854495,0.00545320677836673,0.00452310146048229,0.0058422138067566,1.00495028571429,1.00489226666667,0.00666671215576841,1.00593449474559,0.843680643753643,0.0239157925742677
2018-11-15,1.01273,1.02716,1.00488,1.0087,1.00747,0,60039800,1051466700,0.990165895347989,1.00983410465201,131560843.109876,130426135.73,-0.00292028816441385,1.01165,0.999982,0.00869999999999993,0.0220878358282939,0.00646261328436135,0.00485022957091481,0.00570324023449232,1.00619571428571,1.00462726666667,0.00248886541527697,1.00662587105919,0.73331936925988,0.0209904088293842
2018-11-16,1.01162,1.01354,1.00389,1.00747,1.00409,0,51347600,1086063000,0.990271445253311,1.00972855474669,134250307.090035,133254893.04,-0.00122013535822345,1.0087,1.00356,0.00747000000000009,0.00957844898607418,0.000866690714873264,0.00480423776641539,0.00559038802746942,1.00675428571429,1.0045356,0.000710912579037675,1.0068369032944,0.685733490947635,0.0197734609952009
2018-11-17,1.0094,1.01212,1.00249,1.00409,1.00714,0,49010700,1114864000,0.990355951864597,1.0096440481354,134769115.734206,134220155.3,-0.00336057903418204,1.00747,1.00269,0.00408999999999993,0.00959077373542193,0.0011303299477254,0.00501510251754238,0.00562132760404759,1.00695428571429,1.0043556,-0.00284450421922975,1.0061501774708,0.572248050081604,0.0163562204258207
2018-11-18,1.00548,1.00954,1.00298,1.00714,1.00973,1,51855500,1149136300,0.990452797107508,1.00954720289249,136123401.465824,135158370.7,0.00303297219916023,1.00409,0.99875,0.00713999999999992,0.00651349365530127,0.00325443083600389,0.00474141468798922,0.00563917659054543,1.00815285714286,1.00421226666667,-0.00100466624250575,1.0063976331031,0.685430289463757,0.0193710681864674
2018-11-19,1.00684,1.01966,1.00116,1.00973,1.00648,0,61090200,1200206900,0.99059018048335,1.00940981951665,135665622.640893,134358316.22,0.00256833749692727,1.00714,1.00457,0.00973000000000002,0.0183217295712715,0.00356476820220597,0.00435831248800386,0.00561598327784932,1.00889,1.00428393333333,0.000832598201984532,1.00723072482732,0.761180671165316,0.0221235073927716
2018-11-20,1.0088,1.02634,0.992924,1.00648,1.00766,0,70244400,1255654600,0.990730778307356,1.00926922169264,134910532.746512,134041940.97,-0.00322387332159603,1.00973,1.01345,0.00648000000000004,0.0332008584373261,0.00348601270420675,0.00270355380148991,0.00561582934581849,1.00789428571429,1.00414093333333,-0.00140320838636693,1.00704304362049,0.634073176237724,0.0184338943484774
2018-11-21,1.0123,1.01797,1.00214,1.00766,1.01515,1,42087400,1277990600,0.990785096741846,1.00921490325815,138131322.49074,137081279.89,0.0011717161021614,1.00648,1.01165,0.00766,0.0157096639739595,0.00302273231444622,0.00278809502974507,0.0055713989536277,1.00732428571429,1.00417326666667,0.000333273296867131,1.00719728271537,0.671774746995,0.0196462539898517
2018-11-22,1.00864,1.01773,1.0044,1.01515,1.00714,0,35518200,1293578900,0.99082226122362,1.00917773877638,140841893.150422,138739982.42,0.00740557366321352,1.00766,1.0087,0.01515,0.013131064374723,0.00534115046403256,0.00385966956737401,0.0056698231421186,1.00824571428571,1.00429626666667,0.00684782054261159,1.00918546203653,0.879239163764506,0.0273629180978788
2018-11-23,1.01654,1.02019,1.00011,1.00714,1.00709,0,43726600,1321791400,0.990888028360164,1.00911197163984,141969813.198613,140963334.99,-0.00792175394070592,1.01515,1.00747,0.00713999999999992,0.0199376452131778,0.00770799529698311,0.00510614697497626,0.00585708724635377,1.00819857142857,1.0041596,-0.00104996323003278,1.0086740965274,0.605063202134524,0.0186592239834711
2018-11-24,1.008,1.02071,0.990827,1.00709,1.01508,1,40724900,1341464200,0.990932790764448,1.00906720923555,140834376.607878,139842890.51,-4.96467632892949e-05,1.00714,1.00409,0.00709000000000004,0.0296726211162855,0.0076646086494827,0.00489709549518743,0.00585670978333179,1.00862714285714,1.00403793333333,-0.00152399513341336,1.00827807239555,0.584839909333632,0.0130267267106366
2018-11-25,1.00494,1.02092,0.995028,1.01508,1.00934,1,45581800,1368794500,0.990993544321274,1.00900645567873,141951721.303086,139842890.51,0.00790244299966843,1.00709,1.00714,0.01508,0.0255073491744493,0.0079121321591025,0.00562140144591674,0.00599685073508704,1.00976142857143,1.00430226666667,0.00526715645704156,1.00997855429666,0.905004216448192,0.0200067436873432
2018-11-26,1.00984,1.02192,1.00263,1.00934,1.01373,1,53641400,1395909200,0.991052241029466,1.00894775897053,137677470.29315,136403461.96,-0.00567077521669185,1.01508,1.00973,0.0093399999999999,0.0191114986030476,0.00681988598923183,0.00610942477186424,0.00608916933719524,1.00970571428571,1.00441593333333,-0.000362198886804376,1.00981891572249,0.625366590955811,0.0126292557915881
2018-11-27,1.00801,1.01829,0.999317,1.01373,1.01107,1,52772500,1428588200,0.991120994728945,1.00887900527105,137536983.268776,135674176.82,0.00433994561781418,1.00934,1.00648,0.01373,0.0187160289228886,0.0070372600251692,0.0061244592842731,0.00613725071612183,1.01074142857143,1.00465126666667,0.00295681105383756,1.01079668679187,0.825967635507833,0.0153737003761063
2018-11-28,1.00992,1.01694,1.00368,1.01107,1.0091850043,1,67908400,1471548000,0.991208252855037,1.00879174714496,135280580.649646,133799421.06,-0.00262742150359652,1.01373,1.00766,0.0110699999999999,0.0131148189541773,0.00513193819873705,0.00627579293503466,0.00614714138930124,1.01122857142857,1.00472393333333,-0.000156810668776335,1.0108650150939,0.664124783503998,0.0115090889315352
2018-11-29,1.0088154078,1.0160787451,1.0044401037,1.0091850043,1.0077610914,0,67964670.5,1511568470.5,0.991286538328532,1.00871346167147,144085541.998723,142774160.72,-0.00186609734216812,1.01107,1.01515,0.00918500429999991,0.0115327133780321,0.00382184048822107,0.00550185057669089,0.00609820019671199,1.01037642918571,1.00488476681,-0.00117918911338253,1.01044501239543,0.540360494608272,0.0090594948271782
2018-11-30,1.0080997632,1.0189513666,1.0053785726,1.0077610914,1.0153039072,1,85826958.13,1557358828.63,0.99137278866222,1.00862721133778,162916905.851073,161662230.51,-0.00141194961986868,1.0091850043,1.00714,0.00776109139999992,0.0134682655599896,0.000614171058226363,0.00457837050254232,0.00600175022703657,1.01046515652857,1.00519216985667,-0.0026760597444656,1.00977403214657,0.436965645756211,0.00693141655410458
2018-12-01,1.0107556019,1.0291945766,0.9996661154,1.0153039072,1.0131309403,1,65507288.82,1592245717.45,0.991436263349925,1.00856373665008,168225538.406211,165689836.53,0.00745685458105324,1.0077610914,1.00709,0.0153039072000001,0.029083371974243,0.00525641466322589,0.00535411383492422,0.00598934311257546,1.01163857184286,1.00549196676333,0.00362316686923692,1.01115650090993,0.912261192681037,0.0126114403661995
2018-12-02,1.013353312,1.0187637652,1.0090230394,1.0131309403,1.0073818066,0,67325337.76,1614791555.21,0.991476306131378,1.00852369386862,167865499.890672,165689836.53,-0.00214250680409944,1.0153039072,1.01508,0.0131309402999999,0.00961447865476857,0.00534379922209661,0.0045284176957417,0.00584972715308144,1.01136013474286,1.00595299810667,0.00175091492764175,1.01165011075745,0.733103804604427,0.0097589299272597
2018-12-03,1.0104653043,1.0193721999,1.005014619,1.0073818066,1.0073070105,0,74156305.57,1647669660.78,0.991533382270316,1.00846661772968,185856038.615613,184494138.56,-0.00569078242568777,1.0131309403,1.00934,0.00738180659999998,0.0142523726415689,0.0068019403818634,0.00453239580327213,0.00595077055584975,1.01108039282857,1.00626019166,-0.00365805355815887,1.01058303471808,0.322557033666565,0.00422644715576513
2018-12-04,1.0060451195,1.0120849485,0.9967411605,1.0073070105,1.0063846348,0,83771293.25,1675110854.03,0.991579869630385,1.00842013036961,175434869.356675,174162263.86,-7.4250772029497e-05,1.0073818066,1.01373,0.00730701049999993,0.0152324840788946,0.002840580067448,0.00406598226669003,0.00500776982401458,1.0101628229,1.00711722534333,-0.00282708127369134,1.00976402866356,0.333833558588914,0.00438697890320427
2018-12-05,1.0079997253,1.0119061186,1.0008368961,1.0063846348,1.0066123976,0,80548955.81,1704834909.84,0.991629092234032,1.00837090776597,161948237.197498,160920816.56,-0.000916104277098321,1.0073070105,1.01107,0.00638463480000007,0.0109989979151458,0.00302907292096552,0.00399621965100323,0.00430385657735196,1.00949348501429,1.00746641317,-0.00307961394544467,1.00891918019767,0.27732327351437,0.0037220960137041
2018-12-06,1.0033844992,1.0124325823,0.9923749589,1.0066123976,1.0041945689,0,78747044.7,1726899554.54,0.991664896937869,1.00833510306213,166516606.164959,165422765.07,0.000226292237202492,1.0063846348,1.0091850043,0.0066123976000001,0.019925865653773,0.000592187079151165,0.00396944324590137,0.00430381260108439,1.00912596977143,1.00780652642333,-0.00249084083327851,1.00834248454825,0.299282202397293,0.00405421253861286
2018-12-07,1.009119133,1.0126066272,0.9931169884,1.0041945689,1.0183979668,1,98954584.5,1767144939.04,0.991728658672526,1.00827134132747,170418118.485991,169706273.83,-0.00240483537755727,1.0066123976,1.0077610914,0.00419456890000003,0.0194082296435333,0.00131935733158937,0.00403037623221937,0.0043329030891056,1.00861646655714,1.00805944538667,-0.00438412201640605,1.00730550563619,0.119922039599681,0.00162044559604176
2018-12-08,1.0072896587,1.0211601927,1.0002166922,1.0183979668,1.0155074289,1,80419852.42,1797430491.46,0.991775377659406,1.00822462234059,176680301.783888,173488466.73,0.0140449755749648,1.0041945689,1.0153039072,0.0183979668000001,0.0205651436695308,0.00883624281098607,0.0063191933704993,0.00498652009526564,1.00905847507143,1.00867331094667,0.00925564965688464,1.01007862092714,1.04457404972132,0.0162536657767008
2018-12-09,1.0173558877,1.0206348572,1.0093383553,1.0155074289,1.0148871699,1,65237815.07,1815959706.53,0.991803446762384,1.00819655323762,176367943.479642,173674695.49,-0.0028423542728784,1.0183979668,1.0131309403,0.0155074288999999,0.0111239973027439,0.00962608965734387,0.00637207876936302,0.00499258096505536,1.00939797344286,1.00907155857667,0.00605257353182973,1.01143582292036,0.824411923602106,0.0134722999565274
2018-12-10,1.0151880085,1.0227215236,1.0124389961,1.0148871699,1.0081453291,0,56767018.53,1838636825.06,0.991837284087949,1.00816271591205,173047677.593568,170509277.02,-0.000610973866519586,1.0155074289,1.0073818066,0.0148871698999999,0.0101316952317105,0.00917385616792893,0.00583840414684597,0.00499056611699589,1.0104701682,1.00947813090667,0.00437123414327833,1.01229865966527,0.758966450064332,0.0124890489485238
2018-12-11,1.0163282472,1.0203781662,1.0053542433,1.0081453291,1.0082843855,1,53707872.12,1847141197.18,0.991849830608202,1.0081501693918,166536782.359739,165191245.3,-0.00666510870332093,1.0148871699,1.0073070105,0.00814532909999999,0.0149025368330698,0.0030617276869855,0.00654105120137851,0.00509611066717443,1.010589928,1.00979130854333,-0.00241898205421253,1.01126032702395,0.348134961120034,0.00570484726995074
2018-12-12,1.0114993756,1.0156854266,1.0070423533,1.0082843855,1.0040847029,0,51519504.78,1855536201.96,0.991862140465298,1.0081378595347,160345391.382987,159027942.6,0.000137923379340866,1.0081453291,1.0063846348,0.0082843855000001,0.00857205905823286,0.00373038517280175,0.00652536902419037,0.00498918421405698,1.01086132095714,1.00991512139333,-0.00254924726440473,1.01051634164296,0.37408232482952,0.00596447310732133
2018-12-13,1.0092023523,1.0106817546,0.9995486613,1.0040847029,1.0045655857,0,54471748.35,1862479450.31,0.991872265595255,1.00812773440475,156280504.800499,155644742.28,-0.00417387518142468,1.0082843855,1.0066123976,0.00408470289999996,0.0110878029192611,0.00344187683313831,0.00673866587043887,0.00476848705302873,1.01050022171429,1.00960294482333,-0.00634885443508547,1.00890843195722,0.137312796697462,0.00228990835780922
2018-12-14,1.0038706875,1.0096391088,1.0008754701,1.0045655857,1.0062668144,0,54644967.86,1845120618.17,0.991846856628554,1.00815314337145,154623178.914898,153920441.95,0.000478811878719281,1.0040847029,1.0041945689,0.00456558569999999,0.00872380940055139,0.00259343108247418,0.0066806599458243,0.00476232182196473,1.01055322411429,1.00936679768,-0.00592510940681385,1.00782272039292,0.183736342353881,0.00316303265566405
2018-12-15,1.0055899013,1.0106211382,1.0027291278,1.0062668144,1.0073641853,0,50477027.58,1835557845.75,0.99183272256934,1.00816727743066,154885032.786722,153920441.95,0.00169206454581882,1.0045655857,1.0183979668,0.00626681439999999,0.00784286064795441,0.00309646916658067,0.00296910769873515,0.00474704377945929,1.00882020234286,1.00928569149333,-0.00253106345107588,1.00743374389469,0.303638138375049,0.00511279123175115
2018-12-16,1.0065422095,1.0108822593,1.0022643571,1.0073641853,1.0092049732,1,47420642.58,1831630888.33,0.991826889942738,1.00817311005726,155053940.611408,153920441.95,0.00108994250565353,1.0062668144,1.0155074289,0.00736418529999994,0.00855490231413523,0.000606631907702139,0.00308915420361729,0.00474665623533692,1.00765688182857,1.00928216433667,-0.000290472415610435,1.00741635424602,0.375448554474968,0.0063663250737185
2018-12-17,1.0084773793,1.0140623475,0.9988671345,1.0092049732,1.011159324,1,67463033.98,1850083222.31,0.99185415306681,1.00814584693319,153013999.90913,151618356.99,0.00182566355686536,1.0073641853,1.0148871699,0.00920497319999991,0.0150566172418064,0.000391936455776883,0.00329074310395903,0.00471450775822739,1.00684513944286,1.00945266344333,0.00234379018649155,1.00786350898451,0.497149261766839,0.00819207899328499
2018-12-18,1.0089555462,1.0145613394,1.0022392524,1.011159324,1.0155381276,1,68149406.31,1866377128.62,0.991877927432813,1.00812207256719,150998250.405419,149331808.38,0.00193465249042828,1.0092049732,1.0081453291,0.0111593240000001,0.012186098379883,0.000459474157999044,0.00214178496295968,0.00469573071325254,1.00727571014286,1.00958664091,0.0038555619062753,1.00868746273838,0.615303034923272,0.0101442409967089
2018-12-19,1.0092022623,1.0180392475,1.0036543236,1.0155381276,1.0143321148,1,78807603.88,1884094532.5,0.991903466752987,1.00809653324701,151009728.310874,148699220.85,0.0043211288493166,1.011159324,1.0082843855,0.0155381276,0.0141648289798785,0.00141034836269866,0.00258549821713454,0.00473779629203312,1.00831195901429,1.00978024516333,0.00716660009941633,1.01040012895379,0.842127573519249,0.0146674862329042
2018-12-20,1.0178527928,1.0233234012,1.0044256748,1.0143321148,1.0142312374,1,98795360.27,1912645492.77,0.991943955814713,1.00805604418529,151123083.818976,148987773.94,-0.00118826604451243,1.0155381276,1.0040847029,0.0143321148,0.0186307089406572,0.00276288863581695,0.00166889586567258,0.0047016388140645,1.009775875,1.01004198232333,0.00451212978325543,1.01138312541534,0.748251744893841,0.0133376355657651
2018-12-21,1.0175727544,1.0215622832,1.0060374192,1.0142312374,1.012617281,1,82363314.07,1952921406.84,0.991999722008154,1.00800027799185,158311352.133695,156089998.31,-9.9456987600309e-05,1.0143321148,1.0045655857,0.0142312374,0.0153070260779961,0.00291777644791697,0.00173790011542486,0.00469885718167133,1.01115668238571,1.01026102357,0.00304063165268493,1.01209515341151,0.7490854846735,0.0131649295476586
2018-12-22,1.0105870082,1.016798274,1.0001902445,1.012617281,1.0106938384,1,50942026.46,1968345233.3,0.992020673382701,1.0079793266173,158059429.689745,156089998.31,-0.00159257756706711,1.0142312374,1.0062668144,0.012617281,0.0164010923096225,0.000772267444446507,0.00205102659160456,0.00450743700892543,1.0120638919,1.01017659960333,0.00054679265254819,1.01222568530863,0.659486162418277,0.0115408043494232
2018-12-23,1.009672374,1.0180278522,1.0074634728,1.0106938384,1.0091085133,1,63077107.75,1987695741.05,0.99204665116768,1.00795334883232,157759199.535994,156089998.31,-0.00190128266579939,1.012617281,1.0073641853,0.0106938383999999,0.0104526009743208,0.000963611581277102,0.00230092537016657,0.00427441375562669,1.01253955662857,1.01029506088333,-0.00182286036776361,1.01184272358147,0.540558348677929,0.00938245410455936
2018-12-24,1.0100788003,1.0214194692,1.0013718124,1.0091085133,1.0078329097,0,98368759.85,2045339600.9,0.992122080760592,1.00787791923941,156867777.485798,155451842.32,-0.00156978273068596,1.0106938384,1.0092049732,0.00910851329999995,0.0198667006925152,0.000185162383476933,0.0023256179958675,0.00428545846487799,1.01252577664286,1.01036234466,-0.00337498898466287,1.0111591710111,0.44363814017889,0.00762796084100334
2018-12-25,1.0089473832,1.0253904528,1.0036791478,1.0078329097,1.0099656999,1,85478395.31,2085236196.21,0.992172647093159,1.00782735290684,156669482.556112,155451842.32,-0.00126488925808981,1.0091085133,1.011159324,0.00783290970000006,0.0215425640411591,0.000318289387714009,0.0021893013186115,0.00402647786044204,1.0120505746,1.01012077498333,-0.0041674447955989,1.01032760568333,0.363656580688526,0.00617383529158539
2018-12-26,1.0103989193,1.0197579011,1.0035349709,1.0099656999,1.0119078067,1,76162954.12,2107757750.33,0.992200625605062,1.00779937439494,154610510.922292,153084912.63,0.00211397805918019,1.0078329097,1.0155381276,0.00996569989999996,0.01606285263114,0.00204449659387922,0.00140125569270067,0.00391360519303861,1.0112545135,1.01014163164667,-0.00127447005950967,1.0102371292375,0.478810922964393,0.00797020285368688
2018-12-27,1.0120654708,1.0296457597,1.0074717862,1.0119078067,1.0091029297,1,74856343.68,2129841594.01,0.992227675961751,1.00777232403825,151285517.680775,149505238.21,0.0019210968351456,1.0099656999,1.0143321148,0.0119078067,0.0219130372877673,0.00189756224757757,0.00171107880962466,0.00384588115381022,1.01090818377143,1.01008089187,0.00098883651811234,1.01065479860312,0.576669377748913,0.00902285512307243
2018-12-28,1.0113147565,1.0158098086,0.9879205341,1.0091029297,1.0191966222,1,68623953.83,2130557147.84,0.99222854617841,1.00777145382159,146538234.238199,145216340.1,-0.00277571885231139,1.0119078067,1.0142312374,0.00910292970000004,0.0276376905458904,0.00276906773285335,0.00193255176149888,0.00384938868795437,1.01017556838571,1.01001532286,-0.00106183392202621,1.01026683137734,0.418550008912418,0.00582421064361236
2018-12-29,1.0104154221,1.0404163345,1.0035676086,1.0191966222,1.0093435486,1,66809143.83,2129401621.17,0.992227140697767,1.00777285930223,148004003.313854,145216340.1,0.00995294389801283,1.0091029297,1.012617281,0.0191966222,0.0361546782017974,0.0064367370130981,0.00440855981896207,0.00424334327472226,1.01111547427143,1.01034904345667,0.00799230961665836,1.01249927908301,1.06800066428851,0.0164496383537842
2018-12-30,1.017312804,1.0248412904,1.0073353849,1.0093435486,1.0113474927,1,65239914.23,2108814577.27,0.992201928701498,1.0077980712985,146573176.021145,145216340.1,-0.00971452400060501,1.0191966222,1.0106938384,0.00934354859999997,0.0173438523724468,0.00997476119881775,0.00595967051090766,0.00461525770113598,1.01092257572857,1.01040179203,-0.00156196643193289,1.01171034646225,0.445986943466519,0.00661864648175289
2018-12-31,1.0097116412,1.0212360282,1.001123446,1.0113474927,1.0093475156,1,64503606.2,2107810894.65,0.992200691154259,1.00779930884574,142870625.53749,141267592.56,0.00198342519068745,1.0093435486,1.0091085133,0.0113474926999999,0.0198869155707355,0.0098924595631524,0.00597396296147197,0.00441635175356047,1.01124242992857,1.01026991154667,0.000103894742071282,1.01161963302169,0.570308463004549,0.0084122081742605
2019-01-01,1.0123495737,1.0175092328,1.0042108641,1.0093475156,1.0160413233,1,58620344.62,2099105901.51,0.992189924777504,1.0078100752225,142588093.581746,141267592.56,-0.00197949492114754,1.0113474927,1.0078329097,0.00934751560000002,0.0131752131891807,0.00594947372959573,0.00601148089959653,0.00441389003232057,1.0114588022,1.01014379739,-0.0020873678645213,1.01105160366627,0.431090287515115,0.00631846375319116
2019-01-02,1.0089060103,1.0160413233,1.0052240432,1.0160413233,1.0121264844,1,76694502.61,2101644098.55,0.992193070171404,1.0078069298286,139176073.487866,136978753.03,0.00660992293732509,1.0093475156,1.0099656999,0.0160413233000001,0.0106464962122473,0.0042989788779794,0.00647086963033105,0.00445018766031107,1.0123267484,1.01043244794667,0.00366934382191465,1.0122990335747,0.855780637407472,0.0121798144662833
2019-01-03,1.0135749056,1.0190851476,1.010462043,1.0121264844,1.0072846189,0,70773485.63,2088646290.93,0.992176909272391,1.00782309072761,132718598.943519,131128471.58,-0.00386047322822345,1.0160413233,1.0119078067,0.0121264844,0.00851978950547067,0.00558189595034209,0.00667804517569064,0.00451396808425117,1.01235798807143,1.01059309707667,-0.000228677675442887,1.01225589628103,0.560874420049466,0.0072440897609236
2019-01-04,1.0141718545,1.0154779733,1.0032104658,1.0072846189,1.0092158064,1,77033640.65,2085130975.77,0.992172515433378,1.00782748456662,131211456.554143,130262543.57,-0.00479533342210387,1.0121264844,1.0091029297,0.00728461889999998,0.0121787896586731,0.00633223278249111,0.00686064046644281,0.00460056251185246,1.01209822938571,1.01062309654667,-0.00475607045438199,1.01101307693577,0.176233687636448,0.0022219774337983
