date,open,high,low,close,next_close,depeg,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2018-01-20,1.0069899559,1.0134999752,0.9914429784,1.0011099577,0.999861002,0,2942779904,87805249664,0.997750117491694,1.0022498825083062,1619886903.81,1618090823
2018-01-21,1.0029200315,1.0266100168,0.9970690012,0.999861002,1.0050400496,1,3302010112,86419309952,0.9977381538105843,1.0022618461894157,1617865908.38,1618090823
2018-01-22,1.0039999485,1.0193099976,0.991509974,1.0050400496,1.0050499439,1,3274899968,87340469888,0.9977461336551565,1.0022538663448435,1626246000.75,1618090823
2018-01-23,1.0039999485,1.0195300579,0.9844740033,1.0050499439,0.9974840283,1,3126830080,87855710080,0.9977505483183667,1.0022494516816332,1626262181.66,1618090823
2018-01-24,1.0008399487,1.0306999683,0.9922459722,0.9974840283,0.9995949864,0,2620630016,88767960064,0.9977582805835146,1.0022417194164854,1614019706.49,1618090823
2018-01-25,1.0055299997,1.012740016,0.9873579741,0.9995949864,1.0041400194,1,2571930112,89485110144,0.9977642851696243,1.0022357148303758,1617435496.22,1618090823
2018-01-26,0.9975709915,1.0215400457,0.9857670069,1.0041400194,0.993324995,1,2957009920,90502170112,0.9977726916990604,1.0022273083009396,1624789719.01,1618090823
2018-01-27,1.0028100014,1.0097999573,0.9922270179,0.993324995,0.9887899756,1,2051980032,90342740224,0.9977713822751466,1.0022286177248534,1607290066.76,1618090823
2018-01-28,0.996547997,1.0010999441,0.981275022,0.9887899756,0.9953190088,1,2546639872,90960290048,0.9977764372609154,1.0022235627390845,2252553425.39,2278090823.52
2018-01-29,0.9884399772,1.0015799999,0.9817180037,0.9953190088,0.9864860177,1,2031160064,90280390144,0.9977708693453107,1.0022291306546893,2267427080.38,2278090823.52
2018-01-30,0.9986720085,1.0123800039,0.9754359722,0.9864860177,0.9902740121,1,3108630016,91462010112,0.9977805105447656,1.0022194894552345,2216772952.57,2247140813.52
2018-01-31,0.9925379753,1.0025999546,0.9714030027,0.9902740121,0.986939013,1,2663930112,92440640256,0.9977883706142934,1.0022116293857066,2195576901.97,2217140813.52
2018-02-01,0.9915580153,1.0116100311,0.9547709823,0.986939013,0.9907469749,1,3498899968,93303680256,0.997795210788065,1.002204789211935,2188182737.35,2217140813.52
2018-02-02,0.9862939715,1.0202300549,0.9251440167,0.9907469749,1.0013099909,0,4785869824,95617860096,0.9978131432946882,1.0021868567053118,2196625609.57,2217140813.52
2018-02-03,0.9940710068,1.0158699751,0.982878983,1.0013099909,1.0101300478,1,2488529920,94906259968,0.9978076912683431,1.0021923087316569,2220045267.99,2217140813.52
2018-02-04,1.0043799877,1.0101300478,0.9752089977,1.0101300478,0.9963080287,1,2504640000,94314279936,0.9978031140289004,1.0021968859710995,2239600449.96,2217140813.52
2018-02-05,0.9957939982,1.016280055,0.9447770119,0.9963080287,1.0100899935,1,4078980096,95773179904,0.9978143261099776,1.0021856738900226,2208955129.64,2217140813.52
2018-02-06,0.9785000086,1.0201699734,0.9583179951,1.0100899935,1.0013999939,0,6247249920,99682249728,0.997843278556783,1.002156721443217,2239511764.33,2217140813.52
2018-02-07,1.0021500587,1.0198899508,0.984646976,1.0013999939,1.0189100504,1,3307539968,99174039808,0.99783960084600265,1.0021603991539973,2220244810.66,2217140813.52
2018-02-08,0.9949700236,1.0340299606,0.9875339866,1.0189100504,1.0021100044,0,2466619904,98874479616,0.9978374212572663,1.0021625787427337,2259066946.3,2217140813.52
2018-02-09,1.0210900307,1.0481799841,0.9950489998,1.0021100044,1.0037000179,1,1631139968,97315759488,0.997825936251014,1.002174063748986,2221818980.64,2217140813.52
2018-02-10,1.0034799576,1.014950037,0.9933459759,1.0037000179,0.999251008,0,2628379904,96103029376,0.9978168295682576,1.0021831704317423,2225344234.53,2217140813.52
2018-02-11,1.0049200058,1.0125199556,0.9927279949,0.999251008,1.000090003,0,2431739904,95866549376,0.997815035921368,1.002184964078632,2215480175.05,2217140813.52
2018-02-12,1.0002100468,1.0079599619,0.9908120036,1.000090003,1.0010999441,0,2457489920,95564159360,0.9978127337484552,1.0021872662515448,2217340356.19,2217140813.52
2018-02-13,1.0008000135,1.0086499453,0.9959310293,1.0010999441,1.0007699728,0,2226759936,94830509184,0.9978071076836316,1.0021928923163683,2219579668.41,2217140813.52
2018-02-14,0.9977149963,1.0068099499,0.9932919741,1.0007699728,1.005409956,1,3066190080,95339519360,0.9978110172091778,1.0021889827908221,2218848011.95,2217140813.52
2018-02-15,1.0050400496,1.019209981,0.9972029924,1.005409956,1.0020999908,0,3286909952,93073499520,0.9977933947243708,1.002206605275629,2229135545.32,2217140813.52
2018-02-16,1.0050400496,1.0100200176,0.9967460036,1.0020999908,1.0037000179,1,2605819904,90090479488,0.9977693041094445,1.0022306958905556,2221796809.23,2217140813.52
2018-02-17,1.0047399998,1.0116100311,0.9969189763,1.0037000179,1.0051900148,1,2797600000,88585779328,0.9977567449026843,1.0022432550973157,2225344234.53,2217140813.52
2018-02-18,1.0046800375,1.016190052,0.9988319874,1.0051900148,1.0006099939,0,3124179968,88832969344,0.9977588275580989,1.0022411724419011,2228647774.34,2217140813.52
2018-02-19,1.001330018,1.0060800314,0.9940410256,1.0006099939,1.0006099939,0,2546439936,88436629376,0.997755484514404,1.002244515485596,2218493269.42,2217140813.52
2018-02-20,1.0006500483,1.0096100569,0.9940810204,1.0006099939,1.000970006,0,3126220032,88260839296,0.9977539953605988,1.002246004639401,2218493269.42,2217140813.52
2018-02-21,1.0053600073,1.0103900433,0.988699019,1.000970006,1.0040899515,1,3459830016,88445769344,0.9977555618329936,1.0022444381670064,2219291440.11,2217140813.52
2018-02-22,1.0015300512,1.0107500553,0.9939979911,1.0040899515,1.0015699863,0,2904620032,88223559296,0.9977536790457637,1.0022463209542363,2226208919.45,2217140813.52
2018-02-23,1.0084500313,1.0096600056,0.9937019944,1.0015699863,1.0028400421,1,2815280128,88418209408,0.9977553286602612,1.0022446713397388,2220621724.6,2217140813.52
2018-02-24,1.0011399984,1.0140000582,0.9938870072,1.0028400421,1.0003399849,0,2417710080,88263989376,0.9977540220803612,1.0022459779196389,2223437493.43,2217140813.52
2018-02-25,1.0047899485,1.0089999437,0.9962289929,1.0003399849,0.9995610118,0,1968850048,87275829504,0.9977455773543905,1.0022544226456096,2217894641.4,2217140813.52
2018-02-26,0.9976639748,1.0095200539,0.989677012,0.9995610118,1.0005199909,0,2362210048,87586059520,0.9977482422265268,1.0022517577734733,2216167488.7,2217140813.52
2018-02-27,0.9986770153,1.0084700584,0.9916419983,1.0005199909,0.9989029765,0,2473019904,87512439552,0.9977476109719995,1.0022523890280004,2218293726.74,2217140813.52
2018-02-28,1.0032900572,1.0070500374,0.992790997,0.9989029765,1.0004199743,0,2414230016,87895509504,0.9977508878897429,1.002249112110257,2214708610.05,2217140813.52
2018-03-01,0.9998469949,1.0051800013,0.9956790209,1.0004199743,0.999729991,0,2285570048,87072449536,0.997743823459078,1.0022561765409221,2218072012.66,2217140813.52
2018-03-02,0.9981889725,1.0055999756,0.9944390059,0.999729991,1.0008699894,0,2172250112,86580769536,0.9977395606818555,1.0022604393181445,2216542185.5,2217140813.52
2018-03-03,0.9952480197,1.0061899424,0.9934769869,1.0008699894,0.9976119995,1,2181489920,85263359488,0.9977279780652618,1.002272021934738,2219069726.03,2217140813.52
2018-03-04,1.0001900196,1.0049500465,0.9952870011,0.9976119995,0.9988639951,0,2133910016,82611399680,0.9977039218107213,1.0022960781892787,2211846281.26,2217140813.52
2018-03-05,0.9975209832,1.0017199516,0.9950190187,0.9988639951,1.0004999638,0,2227680000,82350549760,0.9977015000477377,1.0022984999522622,2214622141.56,2217140813.52
2018-03-06,1.0050400496,1.0059599876,0.9962599874,1.0004999638,1.0024800301,1,2491849984,82337759744,0.9977013810406576,1.0022986189593424,2218249383.93,2217140813.52
2018-03-07,0.9983540177,1.0241199732,0.9813780189,1.0024800301,1.0059100389,1,3037380096,81296159744,0.9976916057189761,1.0023083942810238,2222639322.74,2217140813.52
2018-03-08,1.0015300512,1.0113400221,0.9857339859,1.0059100389,1.0016599894,0,2636689920,77685599744,0.9976563837945757,1.0023436162054244,2230244115.73,2217140813.52
2018-03-09,0.9997230172,1.0134899616,0.9885640144,1.0016599894,1.0051900148,1,3131620096,77509679872,0.9976546120711848,1.0023453879288153,2220821267.27,2217140813.52
2018-03-10,0.9976069927,1.013479948,0.9949359894,1.0051900148,1.0038399696,1,2218810112,77261870080,0.9976521072141843,1.0023478927858158,2228647774.34,2217140813.52
2018-03-11,1.003469944,1.0135600567,0.9947090149,1.0038399696,1.0023499727,1,2394810112,78025540224,0.9976597922931537,1.0023402077068464,2225654634.24,2217140813.52
2018-03-12,1.000180006,1.0140800476,0.9885299802,1.0023499727,0.9998430014,0,2155559936,77552720256,0.9976550460343735,1.0023449539656266,2222351094.43,2217140813.52
2018-03-13,1.0018399954,1.0120899677,0.987195015,0.9998430014,1.0027500391,1,1890040064,77011020416,0.9976495606964617,1.0023504393035383,2216792722.41,2217140813.52
2018-03-14,0.996581018,1.0203299522,0.9913370013,1.0027500391,1.0012799501,0,2151670016,76705200512,0.9976464411429009,1.002353558857099,2223237950.76,2217140813.52
2018-03-15,1.0006599426,1.0119199753,0.9849389791,1.0012799501,0.9985510111,0,2259869952,76738310528,0.9976467796855885,1.0023532203144117,2219978753.76,2217140813.52
2018-03-16,0.9975090027,1.0115100145,0.9895669818,0.9985510111,1.0016200542,0,1872050048,75544170496,0.9976344451940049,1.002365554805995,2213928176.48,2217140813.52
2018-03-17,1.0015499592,1.0095900297,0.9907310009,1.0016200542,1.0030800104,1,1687920000,73945180544,0.9976175157291104,1.0023824842708895,2220732581.64,2217140813.52
2018-03-18,1.0051699877,1.0135200024,0.979780972,1.0030800104,0.989866972,1,2639470080,73978830720,0.9976178770179319,1.0023821229820682,2223969607.23,2217140813.52
2018-03-19,0.9821940064,1.0208200216,0.9821940064,0.989866972,0.9968320131,1,2638089984,73819320704,0.99761616247529,1.00238383752471,2194674525.66,2217140813.52
2018-03-20,1.0060199499,1.0063300133,0.9895700216,0.9968320131,0.9992439747,0,2506319872,73201460608,0.9976094742961694,1.0023905257038306,2210116911.42,2217140813.52
2018-03-21,0.9969379902,1.0090099573,0.9926469922,0.9992439747,0.9989820123,0,2353890048,73008910720,0.9976073745917599,1.0023926254082403,2215464655.06,2217140813.52
2018-03-22,0.9994599819,1.0111800432,0.9934679866,0.9989820123,0.990234971,1,2171849984,72054540672,0.9975968573639916,1.0024031426360083,2284812504.17,2287140813.52
2018-03-23,0.9992210269,1.0086100101,0.990234971,0.990234971,1.0090999603,1,1995699968,70590410624,0.9975803562380638,1.0024196437619362,2264806883.48,2287140813.52
2018-03-24,1.0016399622,1.0090999603,0.9942989945,1.0090999603,0.9996860027,0,1785500032,69471290624,0.9975674326260602,1.0024325673739398,2307953794.92,2287140813.52
2018-03-25,1.0001200438,1.0101799965,0.9944819808,0.9996860027,1.0034099817,1,1511320064,68167330560,0.9975520197805776,1.0024479802194224,2286422651.3,2287140813.52
2018-03-26,0.9965999722,1.0130800009,0.9836819768,1.0034099817,1.0016100407,0,2183960064,67933580544,0.9975492152747746,1.0024507847252255,2294939963.69,2287140813.52
2018-03-27,1.0024199486,1.012920022,0.9894729853,1.0016100407,0.99920398,0,2051079936,68015810432,0.9975502033245689,1.002449796675431,2290823110.23,2287140813.52
2018-03-28,1.0022799969,1.0099899769,0.9937210083,0.99920398,0.9986230135,0,1857049984,67510650368,0.9975441081602956,1.0024558918397044,2285320249.43,2287140813.52
2018-03-29,1.0025999546,1.0110199451,0.9824720025,0.9986230135,0.9989429712,0,2486609920,67524240384,0.9975442729300066,1.0024557270699934,2283991420.62,2287140813.52
2018-03-30,0.9958969951,1.0084700584,0.9796329737,0.9989429712,1.0007699728,0,2596849920,67706860288,0.9975464827919854,1.0024535172080145,2284723305.68,2287140813.52
2018-03-31,0.9970139861,1.0084899664,0.9935690165,1.0007699728,0.9998099804,0,1763719936,67185010176,0.9975401467187497,1.0024598532812503,2288901911.95,2287140813.52
2018-04-01,0.9957020283,1.0098500252,0.9807779789,0.9998099804,1.0001300573,0,1832530048,66845290112,0.997535986615949,1.002464013384051,2286706256.77,2287140813.52
2018-04-02,1.0033299923,1.0072499514,0.9880599976,1.0001300573,1.0003700256,0,1550880000,66214680192,0.997528189128228,1.002471810871772,2287438141.83,2287140813.52
2018-04-03,0.9975870252,1.0070400238,0.9950730205,1.0003700256,1.0008300543,0,1753520000,65834290176,0.9975234375666834,1.0024765624333167,2287987055.62,2287140813.52
2018-04-04,1.0039800406,1.0145200491,0.9942700267,1.0008300543,1.0025299788,1,1772329984,65378940160,0.9975177012915841,1.0024822987084159,2289039140.4,2287140813.52
2018-04-05,1.0020500422,1.0097600222,0.9874340296,1.0025299788,1.0010900497,0,1609469952,64496560128,0.9975064323837254,1.0024935676162747,2292927279.78,2287140813.52
2018-04-06,1.0003099442,1.0110100508,0.9913759828,1.0010900497,0.9996439815,0,1257110016,62716290048,0.9974830579681494,1.0025169420318505,2289633797.01,2287140813.52
2018-04-07,1.0017399788,1.0057799816,0.9865199924,0.9996439815,0.9968090057,1,1332259968,61411860096,0.997465362149427,1.002534637850573,2286326591.39,2287140813.52
2018-04-08,1.0015300512,1.0058000088,0.9950910211,0.9968090057,0.9975550175,0,1090880000,59371120000,0.9974366479700018,1.0025633520299984,2279842547.18,2287140813.52
2018-04-09,0.9975410104,1.0089000463,0.9933930039,0.9975550175,0.9973559976,1,1678770048,58831079936,0.9974288284155642,1.0025711715844359,2281548754.23,2287140813.52
2018-04-10,0.9969530106,1.0037100315,0.9917439818,0.9973559976,1.0002499819,0,1253949952,57690219776,0.9974119900869044,1.0025880099130955,2281093613.21,2287140813.52
2018-04-11,0.9975929856,1.002390027,0.992520988,1.0002499819,0.9968309999,1,1741699968,57276359808,0.9974057716734177,1.0025942283265823,2287712598.72,2287140813.52
2018-04-12,0.9964079857,1.0205899477,0.9860249758,0.9968309999,0.9988949895,0,3636590080,59022909824,0.9974316169534977,1.0025683830465024,2279892864.28,2287140813.52
2018-04-13,0.9958389997,1.0098899603,0.9894340038,0.9988949895,0.9997659922,0,3218919936,60090159744,0.9974469133944316,1.0025530866055683,2284613522.92,2287140813.52
2018-04-14,1.0018299818,1.0096800327,0.9939939976,0.9997659922,0.9986019731,0,2060220032,59890509824,0.9974440795665961,1.002555920433404,2286605622.57,2287140813.52
2018-04-15,0.9963080287,1.0059399605,0.9865639806,0.9986019731,0.9975919724,0,2057859968,60076319744,0.9974467173548732,1.0025532826451267,2283943390.66,2287140813.52
2018-04-16,0.9988840222,1.0102699995,0.9957540035,0.9975919724,0.9985560179,0,2125180032,60513579776,0.9974528820779341,1.0025471179220657,2281633378.44,2287140813.52
2018-04-17,0.9972169995,1.0062799454,0.991320014,0.9985560179,0.9976090193,0,2075650048,59949759744,0.9974449218718826,1.0025550781281174,2283838182.19,2287140813.52
2018-04-18,1.0006599426,1.0085300207,0.9832839966,0.9976090193,0.9971849918,1,2112089984,59423759744,0.9974374050973307,1.0025625949026693,2281672259.83,2287140813.52
2018-04-19,0.9979069829,1.0028400421,0.9928889871,0.9971849918,0.9983379841,0,2217799936,59135239808,0.9974332442364137,1.0025667557635864,2280702512.13,2287140813.52
2018-04-20,0.9975500107,1.0049099922,0.9882850051,0.9983379841,0.99901402,0,3458870016,60240219776,0.997449035093289,1.002550964906711,2283339585.49,2287140813.52
2018-04-21,0.9970710278,1.0097800493,0.9938160181,0.99901402,0.996195972,1,3570040064,61638409856,0.9974684712851558,1.0025315287148442,2284885692.68,2287140813.52
2018-04-22,1.0043100119,1.0111500025,0.9891909957,0.996195972,0.9978470206,0,3176019968,62818729856,0.9974844268557329,1.0025155731442672,2278440529.87,2287140813.52
2018-04-23,0.9951300025,1.0039900541,0.9887800217,0.9978470206,1.0047600269,1,3075480064,64108709888,0.9975014138925509,1.0024985861074491,2282216599.35,2287140813.52
2018-04-24,0.9989740252,1.0074499846,0.9902970195,1.0047600269,0.9918090105,1,5033249792,67630639616,0.9975455614220188,1.0024544385779812,2298027603.79,2287140813.52
2018-04-25,1.0050899982,1.0170500278,0.9860739708,0.9918090105,0.9996140003,0,6126580224,71573259776,0.9975914828993301,1.0024085171006698,2397342013.12,2417140813.52
2018-04-26,1.0022599697,1.0091600418,0.9923809767,0.9996140003,1.004150033,1,4206320128,73728499968,0.9976151840520128,1.0023848159479873,2416207797.17,2417140813.52
2018-04-27,1.0020500422,1.0084799528,0.9951220155,1.004150033,0.999334991,0,4060179968,75931629952,0.9976384756619276,1.0023615243380724,2427171947.9,2417140813.52
2018-04-28,1.0007799864,1.0088100433,0.991015017,0.999334991,0.9980159998,0,4066050048,77511070080,0.9976546260932531,1.002345373906747,2415533414.88,2417140813.52
2018-04-29,0.9988660216,1.0137799978,0.9923040271,0.9980159998,0.9989190102,0,5167799808,80082019968,0.997679998172703,1.0023200018272969,2412345206.15,2417140813.52
2018-04-30,0.9975529909,1.012830019,0.9929209948,0.9989190102,1.0034899712,1,4498440192,82816740224,0.9977058210569791,1.0022941789430209,2414527884.3,2417140813.52
2018-05-01,1.0002499819,1.0120099783,0.9936329722,1.0034899712,0.9974640012,1,3901110016,84885320192,0.9977246102208553,1.0022753897791448,2425576634.96,2417140813.52
2018-05-02,1.0006200075,1.0046499968,0.9927359819,0.9974640012,0.9979730248,0,3711889920,87046330112,0.9977435978162571,1.002256402183743,2311264544.42,2317140813.52
2018-05-03,0.9962670207,1.0052700043,0.9939200282,0.9979730248,0.9985610247,0,4307829760,89600639872,0.9977652464820235,1.0022347535179765,2312443969.09,2317140813.52
2018-05-04,1.0058100224,1.0058100224,0.9922040105,0.9985610247,0.996284008,1,3844979968,91673289856,0.9977822169446604,1.0022177830553396,2263878397.89,2267140813.52
2018-05-05,0.9994480014,1.0013200045,0.9923729897,0.996284008,0.9972019792,1,3848780032,93912599936,0.9977999863335171,1.0022000136664828,2258716118.26,2267140813.52
2018-05-06,0.9959059954,1.0081499815,0.9923210144,0.9972019792,0.9972370267,1,3948859904,96604349824,0.9978206125817405,1.0021793874182596,2190993213.52,2197140813.52
2018-05-07,0.9953510165,1.0069299936,0.9908499718,0.9972370267,1.002120018,0,4137240064,99409329920,0.9978413066621883,1.0021586933378117,2151180633.45,2157140813.52
2018-05-08,0.9987450242,1.0082800388,0.9946749806,1.002120018,1.0005099773,0,3317769984,101636219904,0.9978571891737078,1.0021428108262922,2111607952.04,2107140813.52
2018-05-09,1.0020200014,1.0069899559,0.9931169748,1.0005099773,1.0013400316,0,3236689920,103194139776,0.9978680272227994,1.0021319727772007,2108215455.33,2107140813.52
2018-05-10,0.9994220138,1.0111299753,0.9959840178,1.0013400316,1.0022499561,1,3430200064,105370389888,0.9978828068948679,1.0021171931051323,2109964382.21,2107140813.52
2018-05-11,1.0040700436,1.0136300325,0.9829959869,1.0022499561,1.0010999441,0,4733060096,108361750016,0.9979024708908332,1.0020975291091667,2111881880.35,2107140813.52
2018-05-12,0.9997500181,1.0193400383,0.9847350121,1.0010999441,1.0032500029,1,4539990016,109265149952,0.9979082676586809,1.002091732341319,2209568668.41,2207140813.52
2018-05-13,1.0004899502,1.0065200329,0.9932479858,1.0032500029,1.0012700558,0,3179099904,109225329920,0.997908013496852,1.002091986503148,2214314021.16,2207140813.52
2018-05-14,1.0019700527,1.011070013,0.9895070195,1.0012700558,1.0011399984,0,3820280064,110985389952,0.9979191310529856,1.0020808689470144,2209943882.35,2207140813.52
2018-05-15,1.0005400181,1.0130200386,0.993852973,1.0011399984,0.9999499917,0,3315440128,112242970112,0.9979269316720859,1.002073068327914,2209656954.05,2207140813.52
2018-05-16,1.0021500587,1.0134299994,0.9903839827,0.9999499917,1.0001900196,0,3238190080,113355980160,0.9979337389561385,1.0020662610438615,2307025456.48,2307140813.52
2018-05-17,1.0006200075,1.0076999664,0.9967470169,1.0001900196,1.0011099577,0,3026749952,114307080064,0.9979394857468593,1.0020605142531407,2307579170.27,2307140813.52
2018-05-18,1.0024900436,1.004349947,0.9937319756,1.0011099577,1.0003600121,0,3051709952,115246700032,0.9979451009070653,1.0020548990929345,2509923739.82,2507140813.52
2018-05-19,1.0002100468,1.0069500208,0.9942499995,1.0003600121,0.9991170168,0,2569299968,115598200064,0.9979471858023701,1.00205281419763,2508043384.21,2507140813.52
2018-05-20,1.0014699697,1.0046600103,0.9907559752,0.9991170168,1.0029699802,1,2610939904,114750269952,0.9979421418837228,1.0020578581162771,2504927008.18,2507140813.52
2018-05-21,0.9995920062,1.0075399876,0.9968450069,1.0029699802,1.0029699802,1,2406449920,113586679808,0.9979351387939371,1.0020648612060628,2514587021.74,2507140813.52
2018-05-22,1.0031299591,1.0064899921,0.9960619807,1.0029699802,1.0040199757,1,2417590016,112828249856,0.9979305224659094,1.0020694775340906,2514587021.74,2507140813.52
2018-05-23,1.0007699728,1.0139199495,0.9960529804,1.0040199757,0.9988179803,0,3360600064,113113369856,0.9979322627432419,1.0020677372567581,2517219519.59,2507140813.52
2018-05-24,1.0013500452,1.0124900341,0.993727982,0.9988179803,1.0004400015,0,3122710016,111202830080,0.9979204882116087,1.0020795117883912,2504177373.08,2507140813.52
2018-05-25,0.999292016,1.0140000582,0.9905530214,1.0004400015,0.9998900294,0,2375610112,107451859968,0.9978965669787075,1.0021034330212926,2508243955.48,2507140813.52
2018-05-26,1.0029699802,1.0086499453,0.9829049706,0.9998900294,0.9991819859,0,1872140032,105117679872,0.9978811116274885,1.0021188883725114,2506865028.03,2507140813.52
2018-05-27,1.001760006,1.0068500042,0.991550982,0.9991819859,1.0024900436,1,1885900032,102943399936,0.9978662976734196,1.0021337023265804,2505089972.33,2507140813.52
2018-05-28,1.0005700588,1.0107300282,0.9874780178,1.0024900436,1.0006799698,0,2582710016,101460059904,0.9978559497391924,1.0021440502608077,2513383594.15,2507140813.52
2018-05-29,0.9992700219,1.0098099709,0.9857900143,1.0006799698,0.9997270107,0,3003919872,99296179968,0.9978404870155911,1.0021595129844088,2508845669.27,2507140813.52
2018-05-30,0.9994869828,1.0098199844,0.9951580167,0.9997270107,0.998003006,0,2429060096,97226799872,0.9978252733853562,1.002174726614644,2506456364.08,2507140813.52
2018-05-31,1.0019999743,1.0074800253,0.9946910143,0.998003006,1.0009900331,0,2613339904,95939029760,0.9978155862949885,1.0021844137050115,2502134053.32,2507140813.52
2018-06-01,0.9990879893,1.0086499453,0.9946939945,1.0009900331,0.9935299754,1,2486080000,94713219840,0.9978062028581508,1.0021937971418493,2509622882.93,2507140813.52
2018-06-02,1.000180006,1.0056400299,0.986231029,0.9935299754,1.0001000166,0,3187569920,93592960000,0.9977974846738373,1.0022025153261627,2490919612.46,2507140813.52
2018-06-03,0.9920300245,1.0037599802,0.9868469834,1.0001000166,1.0005199909,0,2796300032,92544280064,0.9977891965196968,1.0022108034803032,2507391527.6,0
2018-06-04,0.9977139831,1.0068000555,0.99525702,1.0005199909,1.0010199547,0,2798279936,91493779968,0.9977807674694202,1.0022192325305797,2508444526.74,2507140813.52
2018-06-05,0.9992629886,1.0114599466,0.9908789992,1.0010199547,1.0006899834,0,2796069888,90340989952,0.9977713678827798,1.0022286321172202,2509698097.15,2507140813.52
2018-06-06,0.9979169965,1.0126099586,0.9908769727,1.0006899834,0.9987499714,0,2508359936,88712109824,0.9977578102444865,1.0022421897555136,2508870740.68,2507140813.52
