"date","open","high","low","close","next_close","depeg","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","Intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band"
2020-12-29,0.9986136,0.99905372,0.9983714,0.99858998,1.00027547,0,76792619209.29,1878524748678.52,0.999189547263531,1.00081045273647,20812479542.8276,20841866934.03,-1.31184112968416e-05,0.99860308,0.99964118,0.00141002000000001,0.000683283443320765,0.000315674413631255,0.000736373378458257,0.000630580581691626,0.999150417142857,1.000072599,-0.000560913685508685,0.99904656560786,40.2305838121637,0.0753254351142609,0.000217842934461107
2020-12-30,0.99863498,1.00039994,0.99858627,1.00027547,1.00059753,0,72666964920.79,1872769656118.13,0.999188717928425,1.00081128207158,20893813528.2298,20888059476.37,0.00168644707874237,0.99858998,0.99942591,0.000275470000000055,0.00181317052591533,0.00105676792172567,0.0010088108014278,0.000701938246817575,0.999271782857143,1.000069216,0.00100441857768402,0.999353791705895,52.9841147348742,0.658539168956623,0.00190641988576506
2020-12-31,1.00029104,1.00075226,0.99946172,1.00059753,1.00191574,1,61468463255.06,1843006194753.78,0.99918437398713,1.00081562601287,20939440704.7145,20926936250.39,0.000321919484926047,1.00027547,0.99993145,0.000597530000000068,0.00128976932413581,0.000900250779979653,0.000999490198336142,0.000681841257942516,0.999366937142857,1.00004504266667,0.00123137239326849,0.999664726279421,54.9616716008187,0.764940938641126,0.00223635020754584
2021-01-01,1.00061396,1.00205189,1.00060839,1.00191574,1.0006002,0,60509986287.06,1838195677960.1,0.999183663115231,1.00081633688477,21116011794.9009,21075636250.18,0.00131655576035859,1.00059753,1.00016775,0.00191574000000005,0.00144073991691151,0.000705697818015163,0.00110296040514519,0.000713355928318159,0.99961665,1.000086541,0.00229997169414901,1.00022747970957,62.0058944186955,1.08847451769343,0.00374107993346653
2021-01-02,1.00188832,1.00199059,0.99954111,1.0006002,1.00051411,0,87333964441.96,1872090670660.98,0.999188619859431,1.00081138014057,21218363936.9362,21205636250.18,-0.00131388735837123,1.00191574,0.99848059,0.000600200000000051,0.00244801070397537,0.00132818148545656,0.00099735017900766,0.000754408876890637,0.999919451428571,1.000078557,0.000680803409170668,1.00032065978217,53.0829179345564,0.692352852444656,0.00241933974291245
2021-01-03,1.00042664,1.00190156,0.99916854,1.00051411,1.00012776,0,120425679796.27,1935124988320.26,0.99919752718982,1.00080247281018,21340101768.0418,21329136250.16,-8.60420612886006e-05,1.0006002,0.99885416,0.000514109999999901,0.00273161564907874,0.00131618867212179,0.00100699633132552,0.000746217630628171,1.00015658714286,1.00008780333333,0.000357466882425071,1.00036902233663,52.5499726793425,0.657560465911584,0.00232344637616599
2021-01-04,1.00049973,1.0029941,0.99943026,1.00012776,1.00220227,1,125906387010.61,2014571591806.58,0.999208217744128,1.00079178225587,21811422497.1004,21808636250.16,-0.000386226051344712,1.00051411,0.99860308,0.000127760000000032,0.00356338474196535,0.000640087233899681,0.00101911612997974,0.000747401389108539,1.00037439857143,1.000073911,-0.000246546264859238,1.00030870675247,50.1181295375475,0.561156660648914,0.00191988044084624
2021-01-05,1.00017423,1.00283236,0.99984354,1.00220227,1.00152781,1,101918715243.62,2074787779832.55,0.999215952984143,1.00078404701586,21864181371.2082,21816136250.16,0.00207209671849851,1.00012776,0.99858998,0.00220226999999995,0.00298225227528172,0.00134108316057311,0.00122439741535377,0.000831131965700462,1.00089044,1.00010720933333,0.00131066293329758,1.00078209756435,60.6485000946034,1.04573413925754,0.00417050410171157
2021-01-06,1.00222888,1.00282545,0.99956762,1.00152781,1.00040027,0,116105139288.79,2149339804916.37,0.999225125017725,1.00077487498228,22154599221.007,22120802760.77,-0.000673204472203429,1.00220227,1.00027547,0.00152781000000002,0.00325286024758515,0.00150899448212144,0.0011721040004048,0.000832306301555969,1.00106934571429,1.00013910633333,0.000457974552589325,1.00096852567327,56.4742654025051,0.837052368177377,0.00351664171858868
2021-01-07,1.00144824,1.00257323,0.99906962,1.00040027,1.00004467,0,129467601515.67,2227788895465.74,0.999234329370233,1.00076567062977,22855554469.9712,22846409811.45,-0.00112645417234753,1.00152781,1.00059753,0.000400270000000091,0.00350220817113544,0.00173074366095821,0.00126664436536391,0.00084331508041803,1.00104116571429,1.000162258,-0.00064022912966651,1.00082646175495,50.2478929448472,0.574602910852076,0.00238514600059326
2021-01-08,1.00036485,1.00117783,0.99913464,1.00004467,1.00294675,1,131555961744.75,2300699094848.41,0.999242504496061,1.00075749550394,23457770452.04,23456722608.67,-0.000355520911008431,1.00040027,1.00191574,4.46700000000799e-05,0.0020430987347796,0.000387448110326446,0.00111995585610076,0.000836730554709861,1.00077387,1.000150961,-0.000728636130357675,1.00063101381621,48.4342509168611,0.494220347741581,0.00204272649046688
