timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulatingSupply,timestamp
2019-11-22T00:00:00Z,2019-11-22T23:59:59Z,2019-11-22T15:03:14Z,2019-11-22T22:48:14Z,2781,0.9973583008,1.0265481268,0.9721642831,0.9925979113,2104540.84,0,0,2019-11-22T23:59:59Z
2019-11-23T00:00:00Z,2019-11-23T23:59:59Z,2019-11-23T22:08:13Z,2019-11-23T00:12:10Z,2781,0.9921835652,1.0287471894,0.9883408904,1.0162822351,311283.08,0,0,2019-11-23T23:59:59Z
2019-11-24T00:00:00Z,2019-11-24T23:59:59Z,2019-11-24T16:22:14Z,2019-11-24T13:18:08Z,2781,1.0162882225,1.0351357077,0.9956091626,1.0022701008,255060.08,0,0,2019-11-24T23:59:59Z
2019-11-25T00:00:00Z,2019-11-25T23:59:59Z,2019-11-25T01:49:09Z,2019-11-25T17:14:13Z,2781,1.0012892841,1.0347078354,0.9848050747,1.0070214472,958777.17,0,0,2019-11-25T23:59:59Z
2019-11-26T00:00:00Z,2019-11-26T23:59:59Z,2019-11-26T18:47:15Z,2019-11-26T08:50:14Z,2781,1.0072080774,1.0314280582,0.9917667394,1.0060959036,217384.77,0,0,2019-11-26T23:59:59Z
2019-11-27T00:00:00Z,2019-11-27T23:59:59Z,2019-11-27T04:21:09Z,2019-11-27T16:59:14Z,2781,1.0049641168,1.0289869239,0.9844153214,0.9970338111,478836.24,0,0,2019-11-27T23:59:59Z
2019-11-28T00:00:00Z,2019-11-28T23:59:59Z,2019-11-28T22:59:14Z,2019-11-28T00:45:11Z,2781,0.9998679643,1.0175693783,0.9923338862,1.004738072,1295173.55,0,0,2019-11-28T23:59:59Z
2019-11-29T00:00:00Z,2019-11-29T23:59:59Z,2019-11-29T12:10:10Z,2019-11-29T15:32:15Z,2781,1.0049776009,1.0081542053,0.9934729033,1.0047594318,1517444.25,0,0,2019-11-29T23:59:59Z
2019-11-30T00:00:00Z,2019-11-30T23:59:59Z,2019-11-30T04:34:13Z,2019-11-30T23:14:12Z,2781,1.0047594318,1.0157644507,1.0002300775,1.0052275661,1099786.58,0,0,2019-11-30T23:59:59Z
2019-12-01T00:00:00Z,2019-12-01T23:59:59Z,2019-12-01T07:19:07Z,2019-12-01T19:10:12Z,2781,1.0045597973,1.0223201079,0.9954825534,1.0010404802,1383114.27,0,0,2019-12-01T23:59:59Z
2019-12-02T00:00:00Z,2019-12-02T23:59:59Z,2019-12-02T05:42:16Z,2019-12-02T14:27:13Z,2781,1.0021830291,1.0193778756,0.9933970747,0.9979161422,1652541.81,0,0,2019-12-02T23:59:59Z
2019-12-03T00:00:00Z,2019-12-03T23:59:59Z,2019-12-03T16:26:14Z,2019-12-03T09:18:05Z,2781,0.9979161422,1.0115974751,0.9912958197,1.0039190978,1436266.72,0,0,2019-12-03T23:59:59Z
2019-12-04T00:00:00Z,2019-12-04T23:59:59Z,2019-12-04T20:57:09Z,2019-12-04T13:27:10Z,2781,1.0036349642,1.0142566849,0.9847916865,1.0044496266,2308280.28,0,0,2019-12-04T23:59:59Z
2019-12-05T00:00:00Z,2019-12-05T23:59:59Z,2019-12-05T12:21:15Z,2019-12-05T09:07:10Z,2781,1.0049939163,1.0334860053,0.9973675745,1.0082051015,1399150.13,0,0,2019-12-05T23:59:59Z
2019-12-06T00:00:00Z,2019-12-06T23:59:59Z,2019-12-06T00:51:17Z,2019-12-06T17:57:16Z,2781,1.008434794,1.0120198118,0.99998630610000006,1.0019046287,2479271.62,0,0,2019-12-06T23:59:59Z
2019-12-07T00:00:00Z,2019-12-07T23:59:59Z,2019-12-07T16:24:15Z,2019-12-07T04:55:14Z,2781,1.0015264047,1.0078749008,0.998785186,1.0057849898,1931385.51,0,0,2019-12-07T23:59:59Z
2019-12-08T00:00:00Z,2019-12-08T23:59:59Z,2019-12-08T14:34:11Z,2019-12-08T20:50:06Z,2781,1.0057849898,1.0127453137,1.0000454217,1.0036608659,4015579.08,0,0,2019-12-08T23:59:59Z
2019-12-09T00:00:00Z,2019-12-09T23:59:59Z,2019-12-09T15:58:04Z,2019-12-09T13:07:09Z,2781,1.0036608659,1.0110191823,0.9963635288,1.0064355858,2776887.22,0,0,2019-12-09T23:59:59Z
2019-12-10T00:00:00Z,2019-12-10T23:59:59Z,2019-12-10T19:22:14Z,2019-12-10T14:35:09Z,2781,1.006129561,1.0090762683,1.0011600994,1.0038505398,2237471.05,0,0,2019-12-10T23:59:59Z
2019-12-11T00:00:00Z,2019-12-11T23:59:59Z,2019-12-11T17:34:15Z,2019-12-11T19:10:14Z,2781,1.0037328472,1.0138019503,1.0020817259,1.0030299527,2841475.47,0,0,2019-12-11T23:59:59Z
2019-12-12T00:00:00Z,2019-12-12T23:59:59Z,2019-12-12T01:57:14Z,2019-12-12T00:04:05Z,2781,1.0031363175,1.010459744,0.9964987478,1.0054555724,2372303.27,0,0,2019-12-12T23:59:59Z
2019-12-13T00:00:00Z,2019-12-13T23:59:59Z,2019-12-13T03:58:14Z,2019-12-13T20:41:05Z,2781,1.0058644794,1.0077758976,0.9995196876,1.0038538148,2211491.87,0,0,2019-12-13T23:59:59Z
2019-12-14T00:00:00Z,2019-12-14T23:59:59Z,2019-12-14T16:21:13Z,2019-12-14T05:28:10Z,2781,1.0032825453,1.0097568672,1.0014761326,1.0075943955,1645618.52,0,0,2019-12-14T23:59:59Z
2019-12-15T00:00:00Z,2019-12-15T23:59:59Z,2019-12-15T00:26:08Z,2019-12-15T15:13:15Z,2781,1.0075943955,1.0101314961,0.98159373,1.0032213136,1505775.03,0,0,2019-12-15T23:59:59Z
2019-12-16T00:00:00Z,2019-12-16T23:59:59Z,2019-12-16T18:35:07Z,2019-12-16T01:01:13Z,2781,1.0032213136,1.0227218637,0.9991055741,1.0062221564,3403102.21,0,0,2019-12-16T23:59:59Z
2019-12-17T00:00:00Z,2019-12-17T23:59:59Z,2019-12-17T16:12:15Z,2019-12-17T23:34:06Z,2781,1.0062221564,1.0210921592,0.9998558013,1.000816022,5002588.71,0,0,2019-12-17T23:59:59Z
2019-12-18T00:00:00Z,2019-12-18T23:59:59Z,2019-12-18T09:05:06Z,2019-12-18T02:42:09Z,2781,1.0023377066,1.0256612068,0.9939783782,1.0019630487,5256853.9,0,0,2019-12-18T23:59:59Z
