date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close
2021-07-25,1.00148953,1.00169348,0.99947273,1.00134601,0,0,0,0,1.00069803,1.00204053,1.00069803,1.00204053,1.00069803,1.00204053,262761749.49,9497814587.7,0.9952780059272872,1.0047219940727128,5548580155.93,5541121724.96,8.25388766
2021-07-26,1.00141691,1.00665449,0.99977934,1.00069803,0,0,0,0,1.00098153,1.00204053,1.00098153,1.00204053,1.00094059,1.00204053,617980199.02,9812102716.509998,0.9953289701995124,1.0046710298004875,5561730477.13,5557850931.94,8.51987709
2021-07-27,1.00053448,1.00246771,0.99977494,1.00204053,0,0,0,0,1.00098153,1.001834,1.00094059,1.001834,1.0006298,1.001834,462815122.34,9978954492.95,0.995355150437386,1.004644849562614,5578408741.89,5567049026.35,9.50780282
2021-07-28,1.00208948,1.00287364,1.00021544,1.00098153,0,0,0,0,1.00117306,1.001834,1.00094059,1.001834,1.0006298,1.001834,440813088.75,10095631128.07,0.9953731135443858,1.004626886455614,5607976515.28,5602477501.24,10.96631158
2021-07-29,1.00092241,1.00212017,1.00042371,1.0014038,0,0,0,0,1.00094059,1.001834,1.0006298,1.001834,1.00035085,1.001834,402778736.71,10212233914.629995,0.9953907908499096,1.0046092091500904,5604788947.56,5596931978.33,11.0441374
2021-07-30,1.00129938,1.00236594,1.00042823,1.001834,0,0,0,0,1.00094059,1.00142138,1.0006298,1.00142138,1.00035085,1.00155326,439787814.67,10296784676.21,0.9954034415216156,1.0045965584783842,5620559783.67,5610270542.02,10.8453772
2021-07-31,1.00187622,1.00196856,1.00049798,1.00117306,0,0,0,0,1.0006298,1.00142138,1.00035085,1.00142138,1.00035085,1.00155326,376540060.56,10331345325.699997,0.9954085727512894,1.0045914272487106,5637900505.05,5631294646.15,10.75721495
2021-08-01,1.00100505,1.00252751,0.99955478,1.00094059,0,0,0,0,1.0006298,1.00142138,1.00035085,1.00155326,1.00013851,1.00155326,423059359.81,10477009444.439997,0.995429950667424,1.0045700493325758,5672046362.01,5666716290.43,11.92819401
2021-08-02,1.00068008,1.00238963,0.99970486,1.00142138,0,0,0,0,1.00035085,1.00063357,1.00035085,1.00155326,1.00013851,1.00155326,415095658.51,10613478103.729998,0.9954496225353754,1.0045503774646247,5676646248.79,5668589025.83,12.32942823
2021-08-03,1.00143922,1.00172665,0.99988534,1.0006298,0,0,0,0,1.00035085,1.00155326,1.00013851,1.00155326,1.00013851,1.00155326,411090048.63,10799861295.119995,0.995475951271406,1.004524048728594,5685805669.5,5682227004.25,14.71902523
2021-08-04,1.00062915,1.00190154,0.99989093,1.00063357,0,0,0,0,1.00035085,1.00155326,1.00013851,1.00155326,1.00013851,1.00155326,499090740.53,11038133826.449997,0.9955087408505,1.0044912591495,5694479332.3,5690873747.47,14.51312251
2021-08-05,1.00073034,1.00210777,0.99929173,1.00035085,0,0,0,0,1.00013851,1.00155326,1.00013851,1.00155326,1.00013851,1.00155326,581953866.3,11251942930.27,0.9955373705573404,1.0044626294426595,5703121007.87,5701120766.01,14.5546346
2021-08-06,1.00052827,1.00215069,0.99985428,1.00155326,0,0,0,0,1.00013851,1.00123857,1.00013851,1.00123857,1.00013851,1.00185102,530126811.06,11464844563.12,0.995565166940618,1.0044348330593815,5714186100.6,5705324239.02,14.49841383
2021-08-07,1.00144888,1.00208434,0.99981252,1.00123857,0,0,0,0,1.00013851,1.00080204,1.00013851,1.00146081,1.00013851,1.00185102,578660249.25,11684500945.89,0.9955931329964404,1.0044068670035595,5756607882.49,5749486753.99,14.58826933
2021-08-08,1.0008441,1.00155214,0.99875852,1.00013851,0,0,0,0,1.00050856,1.00080204,1.00050856,1.00185102,1.00050856,1.00185102,532106465.24,11895440765.989998,0.9956193372441527,1.0043806627558471,5789610147.86,5788808311.43,13.41451984
2021-08-09,1.0003597,1.00384295,0.99942024,1.00080204,0,0,0,0,1.00050856,1.00146081,1.00050856,1.00185102,1.00035839,1.00185102,662240255.55,12252048642.49,0.9956622575500595,1.0043377424499405,5781311641.76,5776678491.19,13.96946682
2021-08-10,1.0010803,1.00184105,0.99917812,1.00050856,0,0,0,0,1.00056648,1.00185102,1.00056648,1.00185102,1.00004959,1.00185102,480354477.31,12508021660.63,0.9956920519401464,1.0043079480598536,5824477580.62,5821516977.55,16.74758476
2021-08-11,1.00066346,1.00180151,0.99952999,1.00056648,0,0,0,0,1.0011168,1.00185102,1.00035839,1.00185102,1.00004959,1.00185102,453931546.32,12630055590.55,0.995705971598258,1.004294028401742,5861428606.32,5858110092.6,17.01953672
2021-08-12,1.00049091,1.00187658,0.9998072,1.00146081,0,0,0,0,1.0011168,1.00185102,1.00004959,1.00185102,1.00004959,1.00185102,532072423.3,12797581306.419998,0.9957247908345492,1.0042752091654503,5897653341.26,5889050585.83,16.56895136
2021-08-13,1.0013604,1.00865354,0.99955402,1.00185102,0,0,0,0,1.00035839,1.00146657,1.00004959,1.00146657,1.00004959,1.00146657,412968230.85,12878588726.189997,0.9957337735047814,1.0042662264952185,5937893334.19,5926922504.76,17.80105681
2021-08-14,1.00184339,1.00196442,0.99984344,1.0011168,0,0,0,0,1.00004959,1.00146657,1.00004959,1.00146657,1.00004959,1.00146657,392951236.26,12882465585.919998,0.9957342015082824,1.0042657984917176,5953476906.55,5946835455.98,17.4029368
2021-08-15,1.00098139,1.00299295,0.99913635,1.00146657,0,0,0,0,1.00004959,1.00035839,1.00004959,1.00137394,1.00004959,1.00137394,442135259.55,13004701785.19,0.9957476088976716,1.0042523911023282,5982821107.52,5974059704.99,19.28481732
2021-08-16,1.00161941,1.00181269,0.99955346,1.00035839,0,0,0,0,1.00004959,1.00137394,1.00004959,1.00137394,1.00004959,1.00137394,441299031.9,13182435705.189997,0.9957668065767732,1.004233193423227,5992252003.38,5990105236.53,22.00045957
2021-08-17,1.00017421,1.00166003,0.99947896,1.00004959,0,0,0,0,1.00030749,1.00137394,1.00029983,1.00137394,1.00029983,1.00137394,568975430.34,13499532891.829998,0.9958002147280878,1.0041997852719122,5983433881.1,5983137155.58,25.2349583
2021-08-18,1.0001004,1.00156768,0.99959717,1.00030749,0,0,0,0,1.00029983,1.00137394,1.00029983,1.00137394,1.00029983,1.00137394,545551934.7,13747908808.7,0.9958256603239926,1.0041743396760074,6007446393.27,6005599704.75,30.84176435
2021-08-19,1.00014398,1.00232659,0.99972285,1.00137394,0,0,0,0,1.00029983,1.0013436,1.00029983,1.0013436,1.00015688,1.0013436,413479888.69,13667746991.64,0.995817515343801,1.0041824846561989,6025256014.28,6016989033.25,29.39685636
2021-08-20,1.00140443,1.00178781,0.99955619,1.00129463,0,0,0,0,1.00029983,1.0013436,1.00029983,1.0013436,1.00015688,1.0013436,496005266.85,13742979794.2,0.9958251613317372,1.0041748386682627,6047114370.08,6039295738.13,30.65245016
2021-08-21,1.00144725,1.00148506,0.99965783,1.00029983,0,0,0,0,1.0006381,1.0013436,1.00015688,1.0013436,1.00015688,1.0013436,412285189.26,13819351901.27,0.995832866236969,1.0041671337630311,6051344194.83,6049530354.55,27.55119133
2021-08-22,1.00032007,1.00150109,0.99971166,1.0013436,0,0,0,0,1.0006381,1.00119782,1.00015688,1.00123287,1.00015688,1.00123287,372642719.01,13898078506.490002,0.9958407494777768,1.0041592505222232,6063781007.71,6055644666.66,28.03327948
2021-08-23,1.0013134,1.00209884,1.00030824,1.00106242,0,0,0,0,1.00015688,1.00119782,1.00015688,1.00123287,1.00015688,1.00123287,452402053.26,14053954914.020002,0.995856183824593,1.004143816175407,6073916653.8,6067470463.58,29.91685056
2021-08-24,1.00105917,1.00219275,0.99941677,1.0006381,0,0,0,0,1.00015688,1.00123287,1.00015688,1.00123287,1.00015688,1.00123287,514890715.14,14306083879.670002,0.9958806716481048,1.0041193283518952,6061625898.95,6057760442.6,29.67116452
2021-08-25,1.0005081,1.00205851,0.99971493,1.00119782,0,0,0,0,1.00015688,1.00123287,1.00015688,1.00123287,1.00015688,1.00165135,401292076.49,14089395757.14,0.9958596612306436,1.0041403387693564,6065656647.14,6058399787.01,29.98959314
2021-08-26,1.00118219,1.00280934,0.99953961,1.00015688,0,0,0,0,1.00059018,1.00123287,1.00052932,1.00123287,1.0001297,1.00165135,399519565.62,14026100200.420004,0.9958534425425742,1.0041465574574258,6062111991.15,6061161135.35,27.00930017
2021-08-27,1.00021744,1.00168384,0.99976029,1.00123287,0,0,0,0,1.00052932,1.00092869,1.00052932,1.00165135,1.00005814,1.00165135,373515977.58,13958803089.250004,0.9958467895345118,1.0041532104654882,6103856217.13,6096340237.3,32.66126291
2021-08-28,1.00117967,1.00166812,0.99979126,1.00059018,0,0,0,0,1.00052932,1.00092869,1.0001297,1.00165135,1.00005814,1.00165135,288339124.3,13844363476.840004,0.9958353772326386,1.0041646227673613,6109477862.77,6105874317.19,34.95920361
2021-08-29,1.00074865,1.00188073,0.99915273,1.00092869,0,0,0,0,1.00052932,1.00165135,1.00005814,1.00165135,1.00005814,1.00165135,343680972.49,13748256634.660002,0.995825695527388,1.004174304472612,6121975450.1,6116295337.35,33.33124269
2021-08-30,1.00093408,1.00157048,0.99960375,1.00052932,0,0,0,0,1.0001297,1.00165135,1.00005814,1.00165135,1.00005814,1.00165135,408142351.59,13779858925.690002,0.9958288890423916,1.0041711109576084,6124178913.01,6120938967.8,33.46823879
2021-08-31,1.00057907,1.00166608,0.9999576,1.000683,0,0,0,0,1.00005814,1.00165135,1.00005814,1.00165135,1.00005814,1.00165135,528007416.77,13884806982.650002,0.9958394247200828,1.0041605752799172,6139269220.06,6135078935.31,31.56235563
2021-09-01,1.00071288,1.00207109,1.00016025,1.00165135,0,0,0,0,1.00005814,1.00024697,1.00005814,1.00035723,1.00005814,1.00035723,634547486.72,14104258810.86,0.9958611161034188,1.0041388838965812,6159684172.48,6149529119.22,31.66261541
2021-09-02,1.00166255,1.00166255,0.99946584,1.0001297,0,0,0,0,1.00005814,1.00035723,1.00005814,1.00035723,1.00005814,1.00035723,508038351.91,14201207114.14,0.9958705560133364,1.0041294439866637,6350927924.52,6350104319.14,32.86503793
2021-09-03,1.00008265,1.00151619,0.99941292,1.00005814,0,0,0,0,1.0002007,1.00035723,1.00018823,1.00035723,0.99952638,1.00035723,485395132.18,14187511505.79,0.9958692276840956,1.0041307723159043,6401854899.94,6401482740.47,31.74186424
2021-09-04,1.00005982,1.00113793,0.99957745,1.00024697,0,0,0,0,1.00018823,1.00035723,1.00018823,1.00035723,0.99952638,1.00035723,368789401.12,13974347040.61,0.995848330006068,1.004151669993932,6408244035.43,6406661763.3,31.40615857
2021-09-05,1.00006649,1.0006249,0.99957501,1.00035723,0,0,0,0,1.00018823,1.00026853,0.99952638,1.00028055,0.99952638,1.0003477,338207646.1,13782427875.650002,0.9958291482139796,1.0041708517860204,6431007334.29,6428710821.74,34.48678541
2021-09-06,1.00022502,1.00102019,0.99953534,1.0002007,0,0,0,0,1.00018823,1.00028055,0.99952638,1.0003477,0.99952638,1.0003477,406644063.46,13610411689.86,0.9958116505182056,1.0041883494817945,6476535122.17,6475235530.12,32.35395243
2021-09-07,1.00022086,1.0013605,0.99447308,1.00018823,0,0,0,0,0.99952638,1.00028055,0.99952638,1.0003477,0.99952638,1.0005865113,912796952.96,13991102177.580002,0.9958499879546956,1.0041500120453046,6509491173.22,6508266134.55,27.78993735
2021-09-08,1.00010756,1.00132385,0.99864495,1.00026853,0,0,0,0,0.99952638,1.0003477,0.99952638,1.0003477,0.99952638,1.0014410761,669447321.36,13998309243.390003,0.9958507002917796,1.0041492997082204,6491397173.04,6489654521.17,29.42649879
2021-09-09,1.00008786,1.00145214,0.99963386,1.00028055,0,0,0,0,0.99952638,1.0003477,0.99952638,1.0005865113,0.99952638,1.0014410761,434654009.28,13952608775.360004,0.9958461750142326,1.004153824985767,6499292670.07,6497469787.27,30.51192747
2021-09-10,1.00027619,1.00109744,0.99814748,0.99952638,0,0,0,0,1.00012641,1.0003477,1.00012641,1.0014410761,0.9995995226,1.0014410761,428638271.68,13927315500.720003,0.995843661959978,1.0041563380400222,6472242367.81,6475309207.71,43.5446671
2021-09-11,0.99959377,1.00065876,0.9990167,1.0003477,0,0,0,0,1.00012641,1.0005865113,1.00012641,1.0014410761,0.9992894518,1.0014410761,312205583.96,13707448661.380005,0.995821557238638,1.0041784427613618,6464920408.34,6462673340.69,39.0930679
2021-09-12,1.00029109,1.00141908,0.9991252,1.00012641,0,0,0,0,1.0001552803,1.0014410761,0.9995995226,1.0014410761,0.9992894518,1.0014410761,328308075.34,13622788505.870005,0.99581291932691,1.00418708067309,6563494945.9,6562665357.58,39.2287166
2021-09-13,1.00006258,1.001734348,0.9985489033,1.0001552803,0,0,0,0,1.0002719114,1.0014410761,0.9992894518,1.0014410761,0.9992894518,1.0014410761,462579764.06,13692417033.670002,0.995820028756952,1.004179971243048,6567786548.46,6566766858.83,37.1915734956
2021-09-14,1.0001202796,1.001661269,0.9995660481,1.0005865113,0,0,0,0,0.9995995226,1.0014410761,0.9992894518,1.0014410761,0.9992894518,1.0014410761,354110476.03,13604392250.15,0.9958110328794496,1.0041889671205504,6545885573.37,6542048588.16,35.6665664841
2021-09-15,1.000528737,1.0016866203,0.9999110978,1.0014410761,0,0,0,0,0.9992894518,1.0002719114,0.9992894518,1.0002719114,0.9992894518,1.0007452826,335822682.03,13498915900.280005,0.9958001507428866,1.0041998492571134,6551476177.74,6542048588.16,36.6892040734
2021-09-16,1.0018056248,1.0018056248,0.9990717437,1.0002719114,0,0,0,0,0.9992894518,1.0000944721,0.9992894518,1.0000944721,0.9992894518,1.0007497164,402994656.26,13332935126.200005,0.9957827946900424,1.0042172053099576,6580044737.72,6578256034.58,37.5224696086
2021-09-17,1.0004512274,1.0007033804,0.9993538409,0.9995995226,0,0,0,0,0.9992894518,1.0000944721,0.9992894518,1.0007452826,0.9992894518,1.0012278302,385848770.41,13173231961.910002,0.9957658209377268,1.0042341790622733,6575621591.61,6578256034.58,34.4256511476
2021-09-18,0.9996945279,1.0013360766,0.9987412963,0.9992894518,0,0,0,0,0.9998751846,1.0000944721,0.9998751846,1.0007497164,0.9998751846,1.0012278302,298712687.8,13058464761.020002,0.995753452761551,1.004246547238449,6595459731.92,6600149456.23,34.7816325587
2021-09-19,0.9993839371,1.0017491848,0.9977257072,1.0000944721,0,0,0,0,0.9998751846,1.0007452826,0.9998751846,1.0012278302,0.9998751846,1.0012278302,309714536.22,12872174030.39,0.9957330649479508,1.0042669350520492,6599081265.2,6598457895.15,32.9621812976
2021-09-20,1.0002321948,1.0006025927,0.9990364926,1.0000484757,0,0,0,0,0.9998751846,1.0007497164,0.9998751846,1.0012278302,0.9997933197,1.0012278302,624484409.99,13084373251.12,0.9957562574895842,1.0042437425104158,6578919737.83,6578600835.63,27.217383025
2021-09-21,0.9997178295,1.0011107719,0.9987085985,0.9998751846,0,0,0,0,1.0007452826,1.0012278302,1.0007452826,1.0012278302,0.9992445897,1.0012278302,729812380.54,13441542912.649998,0.9957941837721273,1.0042058162278729,6577779724.72,6578600835.63,25.1523470077
2021-09-22,1.0002892328,1.0016559928,0.9992742986,1.0007452826,0,0,0,0,1.0007497164,1.0012278302,0.9997933197,1.0012278302,0.9992445897,1.0012278302,514284288.34,13503425147.73,0.9958006182852018,1.004199381714798,6304098853.74,6299404017.8,33.2737975946
2021-09-23,1.0008622875,1.0016996325,1.000074528,1.0007497164,0,0,0,0,1.00101521,1.0012278302,0.9992445897,1.0012278302,0.9992445897,1.0012278302,375894391.64,13364428824.23,0.99578610995469,1.00421389004531,6304126784.6,6299404017.8,36.2028002145
2021-09-24,1.0006151337,1.0015294271,0.9974298185,1.0012278302,0,0,0,0,0.9997933197,1.0010529447,0.9992445897,1.0010529447,0.9992445897,1.0010529447,508298266.52,13471435014.259998,0.9957972968725244,1.0042027031274754,6307138616.55,6299404017.8,40.2015098527
2021-09-25,1.0012157076,1.0020598029,0.9994765941,1.0010529447,0,0,0,0,0.9992445897,1.00101521,0.9992445897,1.00101521,0.9992445897,1.0012106582,383909774.09,13455825222.73,0.9957956723476654,1.0042043276523345,6306036941.84,6299404017.8,37.9081548707
2021-09-26,1.0010193663,1.0023160625,0.9996104368,1.00101521,0,0,0,0,0.9992445897,1.0007619992,0.9992445897,1.0008009254,0.9992445897,1.0012106582,413054868.6,13495364113.749998,0.995799782328483,1.004200217671517,6350737696.28,6344296902.5,34.6445817683
2021-09-27,1.0008832315,1.0018934361,0.9990272312,0.9997933197,0,0,0,0,0.9992445897,1.0008009254,0.9992445897,1.0012106582,0.9992445897,1.0012106582,430338505.29,13637363494.74,0.9958144115119152,1.0041855884880848,6512221223.94,6513567449.79,36.9067211434
2021-09-28,0.9997870601,1.0013375915,0.9985560236,0.9992445897,0,0,0,0,1.0003861601,1.0008009254,1.0001962417,1.0012106582,0.9999483551,1.0012106582,458057055.14,13751739577.389996,0.995826047969854,1.004173952030146,6508647033.81,6513567449.79,33.1638919141
2021-09-29,0.9994553918,1.0060304053,0.99841393,1.0007619992,0,0,0,0,1.0003861601,1.0012106582,0.9999483551,1.0012106582,0.9999483551,1.0012106582,476616452.75,13820213678.55,0.9958329528544392,1.0041670471455606,6479885621.73,6474951713.64,34.1861878011
2021-09-30,1.0007573196,1.0015623104,0.9988642809,1.0008009254,0,0,0,0,1.0001962417,1.0012106582,0.9999483551,1.0012106582,0.9999483551,1.0012106582,559233195.74,13851439457.52,0.9958360865165552,1.0041639134834448,6480137666.88,6474951713.64,38.6016716632
2021-10-01,1.000812963,1.0017680484,0.9987850567,1.0003861601,0,0,0,0,0.9999483551,1.0012106582,0.9999483551,1.0012106582,0.9999479784,1.0012106582,499588272.55,13716480243.35,0.9958224745350456,1.0041775254649543,6477452081.46,6474951713.64,37.7374771386
2021-10-02,1.0004326716,1.0017137929,1.0001457359,1.0012106582,0,0,0,0,0.9999483551,1.0011350165,0.9999483551,1.0011350165,0.9999479784,1.0011350165,313143929.04,13521585820.48,0.9958024991732004,1.0041975008267996,6482790667.24,6474951713.64,41.4768963312
2021-10-03,1.0010412707,1.0015158983,0.9997066383,1.0001962417,0,0,0,0,0.9999483551,1.0011350165,0.9999479784,1.0011350165,0.9999479784,1.0011350165,310410707.69,13346601395.99,0.9957842345858956,1.0042157654141044,6476222369.43,6474951713.64,42.7424883883
2021-10-04,1.000189121,1.0018645306,0.9993044553,0.9999483551,0,0,0,0,1.0002702404,1.0011350165,0.9999479784,1.0011350165,0.9999479784,1.0011350165,448660469.01,13426472463.88,0.9957926107643212,1.0042073892356786,6474617315.1,6474951713.64,46.7233588795
2021-10-05,0.9998786384,1.0017008448,0.9988152237,1.0011350165,0,0,0,0,0.9999479784,1.0007852436,0.9999479784,1.0009035237,0.9999479784,1.0009035237,391541822.84,13479806640.620005,0.9957981670815044,1.0042018329184956,6482300890.7,6474951713.64,44.708671543
2021-10-06,1.0008464106,1.0013213733,0.9991797822,1.0007852436,0,0,0,0,0.9999479784,1.0009035237,0.9999479784,1.0009035237,0.9999479784,1.0010220207,434803633.11,13507966210.270002,0.99580108891594,1.00419891108406,6480036127.8,6474951713.64,41.9486922326
2021-10-07,1.0005884913,1.0015989513,0.9991695836,1.0002702404,0,0,0,0,0.9999479784,1.0009035237,0.9999479784,1.0009035237,0.9999479784,1.0010220207,463726069.23,13058895326.540005,0.9957534994331076,1.0042465005668924,6476701507.03,6474951713.64,46.5429489302
2021-10-08,1.0002843086,1.0013657182,0.9990822471,0.9999479784,0,0,0,0,1.0003360178,1.0009035237,1.0001364541,1.0010220207,1.0001174982,1.0010220207,339851985.3,12729299990.48,0.9957171602368962,1.0042828397631038,6474614876.39,6474951713.64,43.2861782371
2021-10-09,1.0001060171,1.0010152175,0.9995256768,1.0009035237,0,0,0,0,1.0001364541,1.0005404668,1.0001364541,1.0010220207,1.00000634,1.0010220207,269312663.3,12563958644.5,0.9956984547025856,1.0043015452974142,6480801986.08,6474951713.64,42.4733628721
2021-10-10,1.0007473417,1.001160966,0.9992703183,1.0003360178,0,0,0,0,1.0001364541,1.0010220207,1.0001174982,1.0010220207,1.00000634,1.0010220207,362865686.99,12498186059.81,0.9956909221722676,1.0043090778277326,6477127412.61,6474951713.64,39.3734736279
2021-10-11,1.0003851245,1.0014828957,0.9995123997,1.0005404668,0,0,0,0,1.0001364541,1.0010220207,1.00000634,1.0010220207,0.9995953034,1.0010220207,460107455.76,12646087931.61,0.9957077869802496,1.0042922130197505,6478451210.35,6474951713.64,39.2101467121
2021-10-12,1.0006934003,1.000844165,0.9993459666,1.0001364541,0,0,0,0,1.0001174982,1.0010220207,1.00000634,1.0010220207,0.9995953034,1.0010220207,421133105.22,12738912961.49,0.9957182378059422,1.0042817621940578,6475835247.65,6474951713.64,37.5978305532
2021-10-13,1.0001591647,1.0011913094,0.999201865,1.0010220207,0,0,0,0,1.00000634,1.0005570311,0.9995953034,1.0005570311,0.9995953034,1.0005570311,409555634.28,12685888831.71,0.995712280500962,1.0042877194990378,6481569248.42,6474951713.64,36.6166227964
2021-10-14,1.0010146774,1.001615454,0.9991882582,1.0005570311,0,0,0,0,1.00000634,1.0001907926,0.9995953034,1.0001907926,0.9995953034,1.0001907926,520905069,12852683424.679998,0.9957309091557218,1.0042690908442782,6478558463.4,6474951713.64,37.1512606471
2021-10-15,1.0004418876,1.0017994173,0.9990311339,1.0001174982,0,0,0,0,0.9995953034,1.0001907926,0.9995953034,1.0001907926,0.9995349342,1.0001907926,1204418606.44,13721279349.09,0.995822961630642,1.004177038369358,6475712508.55,6474951713.64,36.9494916383
2021-10-16,1.0001130822,1.0008921142,0.9984848247,1.00000634,0,0,0,0,0.9995953034,1.0001907926,0.9995953034,1.0001907926,0.9995349342,1.0016071275,488229736.3,13806514429.13,0.995831575085796,1.0041684249142038,6474992764.66,6474951713.64,36.5923743212
2021-10-17,0.9999153108,1.0005921139,0.9987268451,1.0001907926,0,0,0,0,0.9995953034,0.9999638051,0.9995349342,0.9999638051,0.9995349342,1.0016071275,510810006.59,13931475665.309998,0.995844075717816,1.0041559242821845,6476187086.32,6474951713.64,36.1889766611
2021-10-18,1.0001824179,1.0011015606,0.9986579713,0.9995953034,0,0,0,0,0.9996269798,0.9999638051,0.9995349342,1.0016071275,0.9995349342,1.0016071275,550697217,14183460194.509998,0.9958688344220112,1.0041311655779888,6472331322.46,6474951713.64,35.8210776273
2021-10-19,0.9995445959,1.0003573575,0.9987720605,0.9999638051,0,0,0,0,0.9995349342,0.9997611333,0.9995349342,1.0016071275,0.9995349342,1.0016071275,469428001.27,14343173659.559998,0.9958842254145108,1.0041157745854892,6474717353.3,6474951713.64,37.7335859988
2021-10-20,0.99992582,1.0035997102,0.9969999028,0.9997611333,0,0,0,0,0.9995349342,1.0016071275,0.9995349342,1.0016071275,0.9995349342,1.0016071275,628295768.43,14346985018,0.9958845899064576,1.0041154100935423,6473405063.13,6474951713.64,42.5547390311
2021-10-21,0.9998359336,1.0006538331,0.9988418995,0.9996269798,0,0,0,0,0.9995349342,1.0016071275,0.9995349342,1.0016071275,0.9995349342,1.0016071275,752413162.88,14369585800.34,0.9958867486393808,1.0041132513606192,6472536425.99,6474951713.64,40.9063722765
2021-10-22,0.9995777484,1.0006058322,0.9987916149,0.9995349342,0,0,0,0,0.9999451742,1.0016071275,0.9999451742,1.0016071275,0.9999451742,1.0016071275,631536339.41,14486837851.41,0.9958978758480408,1.0041021241519592,6471940435.32,6474951713.64,43.6154025082
2021-10-23,0.9995471009,1.0016071275,0.9992519904,1.0016071275,0,0,0,0,0.9999451742,1.0001290002,0.9999451742,1.0009182725,0.9999451742,1.0009182725,566684263.6,14677627723.37,0.9959157274966648,1.0040842725033352,6485357786.38,6474951713.64,43.1879740642
2021-10-24,1.0015765729,1.0016488378,0.9985291961,0.9999451742,0,0,0,0,1.0000134072,1.0002280746,1.0000107618,1.0009182725,0.9999009905,1.0009182725,513381214.45,14682710671.3,0.9959161988569608,1.004083801143039,6474596718.98,6474951713.64,41.4846845122
2021-10-25,0.9999489561,1.0019260382,0.9991926865,1.0000134072,0,0,0,0,1.0001290002,1.0009182725,1.0000107618,1.0009182725,0.9999009905,1.0009385971,502632532.66,14801433429.87,0.9959271469463916,1.0040728530536085,6475038524.31,6474951713.64,42.790797853
2021-10-26,0.9999945073,1.0012239201,0.9996977256,1.0001290002,0,0,0,0,1.0000107618,1.0009182725,0.9999009905,1.0009182725,0.9999009905,1.0013096985,832142998.59,15220521559.86,0.9959648765891028,1.0040351234108973,6475786983.57,6474951713.64,43.8663454729
2021-10-27,1.0001966362,1.0015296931,0.9983168786,1.0002280746,0,0,0,0,1.0000107618,1.0009182725,0.9999009905,1.0009385971,0.9999009905,1.0013096985,953507479.61,15743690534.180002,0.9960100772692304,1.0039899227307696,6476428485.64,6474951713.64,39.8734417928
2021-10-28,1.0000420611,1.0040576163,0.9993715957,1.0009182725,0,0,0,0,0.9999009905,1.0004746005,0.9999009905,1.0013096985,0.9999009905,1.0013096985,1323943225.26,16609576704.3,0.9960806521309628,1.0039193478690371,6480897483.96,6474951713.64,42.9564732766
2021-10-29,1.0009945744,1.0017194851,0.9994643824,1.0000107618,0,0,0,0,0.9999009905,1.0009385971,0.9999009905,1.0013096985,0.9999009905,1.0013096985,1024429213.87,17157389465.420002,0.9961228173250474,1.0038771826749526,6475021395.68,6474951713.64,45.5764312552
2021-10-30,1.0000353447,1.0021022331,0.999195483,1.0004746005,0,0,0,0,0.9999009905,1.0013096985,0.9999009905,1.0013096985,0.9999009905,1.0013096985,815778190.04,17413934459.72,0.9961419513647336,1.0038580486352662,6478024729.23,6474951713.64,43.3382100392
2021-10-31,1.0006534653,1.0009879971,0.9988365548,0.9999009905,0,0,0,0,1.0008193023,1.0013096985,1.0000812625,1.0013096985,1.0000812625,1.0017629213,860683890.5,17775030077.670002,0.9961682554187672,1.0038317445812328,6474310632.05,6474951713.64,42.8897733177
2021-11-01,0.9997899379,1.0017236631,0.9991377294,1.0009385971,0,0,0,0,1.0000812625,1.0013096985,1.0000812625,1.0013096985,1.0000812625,1.0017629213,867659184.94,18329545333.57,0.9962072917541588,1.003792708245841,6481029084.74,6474951713.64,44.0593062756
2021-11-02,1.0008636695,1.0016642272,0.9995040205,1.0013096985,0,0,0,0,1.0000812625,1.0010213826,1.0000812625,1.0017629213,0.9994914092,1.0017629213,1029880030.43,19049014656.31,0.9962556552528586,1.0037443447471417,6483431948.02,6474951713.64,44.7554911457
2021-11-03,1.0014099369,1.0016426736,0.9998766562,1.0008193023,0,0,0,1,1.0000812625,1.0011565033,1.0000812625,1.0017629213,0.9877538364,1.0017629213,1151506610.73,19751860798.03,0.996300605374686,1.003699394625314,6480256656.28,6474951713.64,48.0617923532
2021-11-04,1.0008899527,1.0014882969,0.9994883444,1.0000812625,0,0,0,1,1.0010213826,1.0017629213,0.9994914092,1.0017629213,0.9877538364,1.0053536445,1017451212.26,20377770187.45,0.9963388759308028,1.0036611240691973,6475477884.28,6474951713.64,51.9223845061
2021-11-05,1.000064973,1.0011749146,0.9997339743,1.0010213826,0,0,1,1,1.0011565033,1.0017629213,0.9877538364,1.0017629213,0.9877538364,1.0053536445,788456036.29,20731422590.63,0.9963598135238304,1.0036401864761697,6481565116.44,6474951713.64,49.9733199485
2021-11-06,1.0010104499,1.0012954995,0.9993773014,1.0011565033,0,0,1,1,0.9994914092,1.0017629213,0.9877538364,1.0053536445,0.9877538364,1.0053536445,780800284.72,21048496806.120003,0.9963781846525128,1.0036218153474872,6482440016.7,6474951713.64,51.179832654
