date,open,high,low,close,next_close,depeg,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2024-12-14,1.0000478087,1.0007560391,0.9994850757,0.9999160874,0.9999313106,0,105713549.97,4533253320.48,0.9939577781013311,1.0060422218986689,5364932479.53,5365382702.66
2024-12-15,0.9999160874,1.0002816763,0.9995703304,0.9999313106,1.0001208444,0,110328924.46,4498719921.929999,0.993942356913415,1.0060576430865849,5365021822.75,5365382702.66
2024-12-16,0.9999327392,1.0004390377,0.9994499014,1.0001208444,0.9999545348,0,173393002.35,4597108501.809999,0.9939858847185449,1.0060141152814552,5366031079.34,5365382702.66
2024-12-17,1.0001208444,1.0003042299,0.9993803627,0.9999545348,0.9997871557,0,96792930.88,4605526842.4,0.9939895513095547,1.0060104486904453,5365037633.85,5365382702.66
2024-12-18,0.9999356861,1.0001751743,0.999301815,0.9997871557,0.9999239518,0,132898238.14,4603662631.94,0.993988740127232,1.006011259872768,5364240711.51,5365382702.66
2024-12-19,0.9997871557,1.0008235484,0.9992180044,0.9999239518,1.000035331,0,198741624.41,4655399311.619999,0.9940110913697702,1.0059889086302298,5364974675.09,5365382702.66
2024-12-20,0.9999208113,1.0004376328,0.9993976912,1.000035331,1.0001295917,0,227766393.57,4726927526.899999,0.9940414532367637,1.0059585467632364,5365572267.07,5365382702.66
2024-12-21,1.000035331,1.001037903,0.9997174027,1.0001295917,0.9996518586,0,164004869.42,4703279284.499999,0.9940314833383234,1.0059685166616767,5366017855.67,5365382702.66
2024-12-22,1.0001183798,1.000647916,0.9993908766,0.9996518586,0.9996535085,0,168777328.47,4724897026.99,0.9940405998075161,1.0059594001924839,5363498143.56,5365382702.66
2024-12-23,0.9996487559,1.0001287709,0.9993612875,0.9996535085,1.000147624,0,162123396.48,4734563249.709999,0.9940446581992222,1.0059553418007778,5363523642.9,5365382702.66
2024-12-24,0.9996535085,1.0003923519,0.9995000869,1.000147624,1.0001075601,0,144803652.58,4778963859.299999,0.9940631589987516,1.0059368410012484,5366173553.28,5365382702.66
2024-12-25,1.0001473987,1.0002400523,0.9995276956,1.0001075601,0.9997643833,0,115355291.31,4684873441.36,0.9940236772200555,1.0059763227799445,5365955837.18,5365382702.66
2024-12-26,1.0001068208,1.000332742,0.9994455552,0.9997643833,0.9996181867,0,128937558.13,4574969959.25,0.9939761994411627,1.0060238005588373,5364102581.33,5365382702.66
2024-12-27,0.999761411,1.0003615858,0.9993798881,0.9996181867,0.9998602767,0,113117228.31,4514404418.55,0.9939493804555127,1.0060506195444872,5363334127.99,5365382702.66
2024-12-28,0.9996181867,1.0003166691,0.9994772083,0.9998602767,0.9999917719,0,117758070.08,4504614735.389999,0.9939450004442353,1.0060549995557648,5364595252.84,5365382702.66
