"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","WLUNA_close","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","is_depegged","markout_1d","will_depeg_1d","markout_3d","will_depeg_3d","markout_7d","will_depeg_7d","markout_14d","will_depeg_14d","markout_30d","will_depeg_30d","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_shark_trades","shark_volume_pct","shark_pct_7d_avg","log_diff_shark_pct","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2019-12-22,1.0052584935,1.0068582966,0.9975018922,0.999937035,0,0,0,0,1591895.09,58669800.94,0.974264745834794,1.02573525416521,0,0,0.266124503,-0.00506222325067047,1.0050117734,1.0032213136,6.29650000000259e-05,0.00935699356309966,0.00326420689433186,0.00426983202025789,0.00647163420520514,1.00362455661429,1.00430408571,-0.00367420425295879,1.00336498879036,49.2404883686605,0.00904505465479237,8.10715371493662e-05,20,"Extreme Fear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.00263277155796785,0,0.0106473407482468,0,0.00399941150835462,0,0.00766896758404081,0,-0.000754436300678917,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.43649737445822,NA,NA,0.86598161331343,NA,NA,0.0251424740194435,NA,NA,60,0.798982544717779,NA,NA,146610.62458895,NA,NA
2019-12-23,0.999937035,1.0089406108,0.9942255176,0.9973078917,0,0,0,0,3625855.09,61984372.95,0.974731899477184,1.02526810052282,0,0,0.2806800095,-0.00263277155796785,0.999937035,1.0062221564,0.00269210829999999,0.0147548147592785,0.00313128784629685,0.00403368161577349,0.00475405204057966,1.00235109022857,1.00367160759667,-0.00503136932531463,1.00185071451777,46.9231555141993,-0.111652804268778,-0.00122454698269336,33,"Fear",-0.00529362202300058,0.00206813034866157,-0.00328457983450426,-0.00262930885443199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0128257709689917,0,0.00706581831683984,0,0.00986634637242984,0,0.00571287091547066,0,-0.00133672974236017,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.59863209997131,NA,0.707939452102264,0.851906018943931,NA,0.684929757776021,0.00473512873631252,NA,0.171922475371102,65,0.661966566959376,NA,0.602935924042456,-218114.422069319,NA,0.911359433759935
2019-12-24,0.9968134659,1.0206660729,0.9942839881,1.0101815149,0,0,0,0,3862385.3,65591698.17,0.975203881203813,1.02479611879619,0,0,0.3207903098,0.0128257709689917,0.9973078917,1.000816022,0.0101815149,0.0261161824987579,0.00970265521895647,0.00621852685681978,0.00468657508232563,1.00368901778571,1.0039353214,0.00646863420764417,1.00393341461333,57.4760361690518,0.980011583050105,0.0120446074156693,25,"Extreme Fear",-0.00312376578791284,0.011621558270613,5.8810097875085e-05,0.012908373940625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00045434133722295,0,-0.0018948505137495,0,-0.0120867403335584,0,-0.0141267630264713,0,-0.0191733911104467,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.66630761663525,NA,0.699163938155216,0.866337668751156,NA,0.701522542288985,0.0182036407281456,NA,1.56127067127214,65,0.778637451477544,NA,0.776787112328731,-21061.3905009143,NA,0.0921786982536466
2019-12-25,1.0101815149,1.0181532672,1.0020050217,1.0106405864,0,0,0,0,1790486.85,66423407.85,0.975307809688567,1.02469219031143,0,0,0.343339557,0.00045434133722295,1.0101815149,1.0019630487,0.0106405864000001,0.0159782277867165,0.00818076070443407,0.00622743659175262,0.00461043264918024,1.00492866602857,1.00405595937333,0.00568390629555991,1.00561020756,57.7982621012534,0.975707134090082,0.0127970025269013,22,"Extreme Fear",0.0134107829170729,-0.00246192733031728,0.00776542083791814,0.000454444565881385,0.00489726914204879,0.0112180339955894,0.00451440697527741,0.0107042253915519,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.00621429398937491,0,-0.00382642959659231,0,-0.010341834580874,0,-0.00463364770881397,0,-0.0105011295307655,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.41134386374407,NA,0.670383386109501,0.857015038756025,NA,0.687694773718933,0.000426075841499787,NA,0.0230113969613975,48,0.788493629508805,NA,0.698810789154178,-626598.176368294,NA,3.42587773322317
2019-12-26,1.0106405864,1.0136426215,0.9948204381,1.0043796425,0,0,0,0,2858957.75,69064980.83,0.975626716794895,1.0243732832051,0,0,0.3524613034,-0.00621429398937491,1.0106405864,1.0075665156,0.0043796425,0.0187401084246887,0.00966132359696619,0.00644709951450513,0.00475079073117378,1.00447339844286,1.00399875067,-9.33384029907234e-05,1.005302566295,52.0098851276367,0.487665635916674,0.00628987069491292,39,"Fear",0.000454444565881385,-0.00443022268386424,-0.00717020717901266,-0.00619502519911869,0.0107042253915519,0.00466034437475136,0.000598375810586804,0.00709084010951279,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00386510213840237,0,-0.00043363525051732,0,-0.00654939265466991,0,0.000765755912550176,0,-0.0158780217652976,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.23417848619086,NA,0.676632815509965,0.821244884460139,NA,0.672000215543979,0.00107089312486614,NA,1.11041732786424,55,0.834188927456186,NA,0.721060267122497,-653682.867964434,NA,0.714528615704263
2019-12-27,1.0047243319,1.0214214026,0.9968969472,1.0082691843,0,0,0,0,2522002.2,71108146.79,0.975862429982503,1.0241375700175,0,0,0.3107075427,0.00386510213840237,1.0043796425,1.0038553452,0.00826918430000001,0.0243233213727803,0.00512669829849359,0.00644717922763407,0.00448566556757696,1.00510394688571,1.00437326311,0.00314916424723337,1.00604422079625,55.0233910514895,0.771948138565497,0.0102576820560921,38,"Fear",-0.00585396488090219,0.00767408644329569,0.00208732050576476,0.00387258127844821,0.00793615482798237,0.000740036060818307,0.00262798066877573,-0.00189305641787482,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.00147723774561986,0,-0.00106457408281239,0,-0.00605228906003835,0,-0.00607046350934574,0,-0.00166472968920407,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.11682038399272,NA,0.681863675271518,0.862566406183243,NA,0.717931415891209,0.000582637405321422,NA,0.403864389256808,52,0.773845249199505,NA,0.65573142801198,-394821.636113044,NA,0.472497247533076
2019-12-28,1.0082691843,1.0175101489,1.0056020163,1.0067808306,0,0,0,0,2471910.56,72284883.8,0.975994126996034,1.02400587300397,0,0,0.2871200511,-0.00147723774561986,1.0082691843,1.0050117734,0.00678083059999989,0.011827929414293,0.00504272617396524,0.00648795368697847,0.00427701900691565,1.00535666934286,1.00444135506333,0.00141657314321444,1.00622837324719,53.6354700643702,0.646907273877705,0.008656637052552,37,"Fear",0.00352818408736689,-0.00382922630174373,0.00873216547051325,-0.00147614716702208,-0.00189305641787482,-0.000631651756879976,0.00358979697915804,-0.00381911814342329,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.00282149964329995,0,-0.00871465207418902,0,0.00100713333030908,0,-0.00431444075679977,0,0.0107123821910247,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.02982834034944,5.35622973790598,0.684600560864786,0.815694085176895,0.84867795936926,0.665544632897682,0,0.00716583569365557,0,65,0.850611266454751,0.783817947967707,0.740880657057245,312277.884722656,-207912.854814914,0.582736193628189
2019-12-29,1.0059485027,1.0311987586,1.0035611125,1.0039442025,0,0,0,0,3967640.18,74735079.73,0.97625939224548,1.02374060775452,0,0,0.310098839,-0.00282149964329995,1.0067808306,0.999937035,0.00394420250000004,0.0275290658894961,0.00353690728539859,0.00623234609682642,0.00430945155952466,1.00592912184286,1.00441418075333,-0.00197321988175548,1.00565733056039,50.9953198136863,0.443570060476197,0.00590585986853157,37,"Fear",-0.00230164884153556,0.0134530448809757,-0.00202953431568213,-0.00281752295413624,-0.0046426828321964,0.0173198489562526,0.00878618297860232,-0.000433541244340736,0.000686399771264357,0.0241746649773796,0.00607439479301265,0.00400741982718949,NA,NA,NA,NA,0,0.00323416330610733,0,-0.00369390534098184,0,0.0036695560756862,0,-0.00224551545267753,0,0.00923813630762814,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.41590500076636,5.35328797023571,0.73079743800257,0.800794126713541,0.839365461283561,0.683911188835892,0,0.00357405369087792,0,63,0.851116623113689,0.791265673452837,0.692856722224865,366543.47116781,-176493.87673222,0.776462817402889
2019-12-30,1.0063560518,1.012390185,1.0013497867,1.0071963782,0,0,0,0,3338304.66,76973597.81,0.976491798502332,1.02350820149767,0,0,0.2885965294,0.00323416330610733,1.0039442025,0.9973078917,0.00719637819999996,0.0109615150917547,0.00318002603963643,0.00612317723264033,0.00434981961262196,1.00734176277143,1.00447980782333,-0.00014432497172437,1.00604209247029,53.8029937327312,0.673664134014529,0.0090747140402446,40,"Fear",0.000405139128798647,-0.0182395231211636,-0.00220347896351935,0.00323939885493777,0.00162404736124416,-0.00884181355218433,0.00446669990564907,-0.00106400762485353,0.00641942099884331,0.00341900619627633,0.00716564700250063,0.00991517923631804,NA,NA,NA,NA,0,-0.00912731573699638,0,-0.00934992071025991,0,-0.00415347545695917,0,-0.00599873394458598,0,-0.00797585645775125,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.38710782069137,5.32307021605287,0.690475857869012,0.824267882772979,0.835417156116283,0.707634025995157,0.000882301041115229,0.00302364973442117,2.28472763456719,54,0.821397707644312,0.814041550693542,0.674957684909079,-374682.351337025,-198860.723770464,0.704186827578118
2019-12-31,1.006545149,1.007899654,0.99666487,0.9980452052,0,0,0,0,3115203.75,78705687.29,0.976665528908941,1.02333447109106,0,0,0.2587994203,-0.00912731573699637,1.0071963782,1.0101815149,0.00195479480000004,0.011256788712039,0.00618116135928943,0.0047750006628872,0.00460292562529363,1.00560800424286,1.00437996532333,-0.00752062335517276,1.00404287065272,45.8436736633305,0.0532170224017169,0.000784342449053676,38,"Fear",0.000187902879563944,-0.00443557342468712,-0.00467860158580492,-0.00908578823164002,-0.00170989585603275,-0.00944510962410509,-0.00888735916907078,-0.0086767895598428,0.00976279257144006,-0.0125079291248773,0.0023945692865373,-0.0120139890910609,NA,NA,NA,NA,0,0.0021992470899072,0,0.00413960075977045,0,-0.00204002269291296,0,0.0036917290847998,0,0.017458798389451,1,"0x6b175474e89094c44da98b954eedeac495271d0f","DAI",5.30711284802626,5.27175667768015,0.685685600789595,0.900204669827084,0.840255299127129,0.738117613212943,0.00603621730382294,0.00128544638808936,1.96640959221324,52,0.765870686656844,0.812217727147727,0.658175534269831,-254291.299426332,-232179.28218838,0.518009682202843
