"date","open","high","low","close","next_close","depeg","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","Intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","bb_pctb","dist_from_lower_band"
2018-12-03,1.0111194379,1.0165831076,1.0002159111,1.0097488772,1.0127950262,0,12188098.38,398120445.91,0.986406587185701,1.0135934128143,178146805.65555,176426842.04,-0.00298868067748027,1.0127712083,1.03741,0.00974887720000006,0.0162091752410617,0.00412501619163992,0.00971118311271705,0.00772128098399543,1.01135013194286,1.01373926412,-0.00158328425762985,1.01281104764668,0.242796855982764,0.00744489185929587
2018-12-04,1.0090276562,1.0164270868,1.0035397428,1.0127950262,1.0136330425,1,12556999.26,408533245.17,0.986523073327755,1.01347692667224,178853753.702588,176594225.95,0.00301219795338609,1.0097488772,1.0121,0.0127950262000001,0.0127245332635107,0.00397448918681858,0.00339377849992913,0.00764336173548372,1.0114494214,1.01424346499333,0.00133037280118042,1.01280704228501,0.357930167135173,0.010925999082586
2018-12-05,1.0114549523,1.0185984979,1.0048916698,1.0136330425,1.0182659233,1,14257800.15,421503645.32,0.986662752155368,1.01333724784463,180498554.856648,178070906.63,0.000827087189242931,1.0127950262,1.01164,0.0136330425,0.0135224756152322,0.00303714059071687,0.00339356596911854,0.00764283873946113,1.01173414175714,1.01473963307667,0.00187687719973493,1.01301354233876,0.393449792236646,0.0120669407188231
2018-12-06,1.010984896,1.0216686821,1.0021316212,1.0182659233,1.0113080391,0,21637768.21,440900343.53,0.98686127606297,1.01313872393703,181375784.53353,178122217.76,0.0045601566872993,1.0136330425,1.0145967489,0.0182659233,0.0191865999371601,0.00187557516381826,0.00365301533979637,0.00767580411807908,1.01225830952857,1.01533116385333,0.00593486239122774,1.01432663757907,0.569800595594461,0.0159652908826311
2018-12-07,1.0179308478,1.025060206,1.0023805539,1.0113080391,1.0221832899,1,29947363.4,468257826.93,0.987122299563901,1.0128777004361,186984731.705864,184893943.76,-0.00685652416468482,1.0182659233,1.0103967066,0.0113080391,0.0224260573664415,0.00582114383077741,0.00431309797331351,0.00776842570100666,1.01238849988571,1.01556476515667,-0.00106723929186865,1.0135719879593,0.31547005532711,0.00870860621395116
2018-12-08,1.0112983625,1.0275764263,1.0065704376,1.0221832899,1.0182528405,1,17724713.57,482559350.5,0.987250795474379,1.01274920452562,189115396.526225,185011238.58,0.0106962388584901,1.0113080391,1.0081973826,0.0221832899000001,0.0205501194429182,0.00890778307469937,0.00569033782430888,0.00799781431666212,1.01438648664286,1.01617620815333,0.00768622547698453,1.01572481344447,0.689033515761355,0.0190893247101947
2018-12-09,1.0187985582,1.0327738608,1.0139174846,1.0182528405,1.0246925069,1,14831258.81,493912359.31,0.987349237513879,1.01265076248612,188363784.190033,184987241.58,-0.00385256289361834,1.0221832899,1.0127712083,0.0182528405,0.018518363465346,0.00938785479123566,0.00593837584739704,0.0080084845708989,1.01516957695714,1.01651663617,0.00303719064562516,1.01635682020836,0.55133232520852,0.0151991295975988
2018-12-10,1.0181712766,1.0291198762,1.0147960831,1.0246925069,1.0203357402,1,12987867.68,504402466.99,0.987437552320661,1.01256244767934,194659963.590114,189969149.06,0.00630431718261993,1.0182528405,1.0097488772,0.0246925068999999,0.0139786257863188,0.00746233678003767,0.00599623085576076,0.00807002932260036,1.0173043812,1.0169743864,0.00726245343727451,1.01844074188127,0.768228153189555,0.0217675323892404
2018-12-11,1.0252332615,1.0373405354,1.0172285976,1.0203357402,1.0227704518,1,12104530.97,511780867.96,0.987498216189898,1.0125017838101,193258122.194989,189406402.79,-0.00426084412039382,1.0246925069,1.0127950262,0.0203357402,0.0197110980313773,0.00598542033892807,0.00642626534623449,0.00810486836302237,1.01838162605714,1.01735191107333,0.00191884269399392,1.01891449146095,0.604380154770495,0.0171364189338549
2018-12-12,1.0219559451,1.0428646731,0.9897603594,1.0227704518,1.0159128611,1,10392692.95,515727020.91,0.987530184211147,1.01246981578885,195911388.817137,191549715.26,0.00238334430391385,1.0203357402,1.0136330425,0.0227704518,0.0519220257160738,0.00534075371540934,0.00644377304506963,0.00808295861516662,1.01968697024286,1.01767092613333,0.00302394916001411,1.01987848154571,0.681919526316896,0.0195771431232751
2018-12-13,1.036771237,1.036771237,0.9829853996,1.0159128611,1.0172918989,1,8569160.37,517812871.28,0.987546950353483,1.01245304964652,195990468.119113,192920550.2,-0.0067274956543531,1.0227704518,1.0182659233,0.0159128610999999,0.0529433571121073,0.00471234220518915,0.0068840128381767,0.00818418829424879,1.0193508185,1.01777402150333,-0.00337269302933302,1.01888707643428,0.451758468850805,0.012919225011866
2018-12-14,1.0152335992,1.0284297256,1.0120292175,1.0172918989,0.9979403013,0,11571583.57,505371154.85,0.987445583958339,1.01255441604166,205058002.573482,201572432.45,0.00135651660727795,1.0159128611,1.0113080391,0.0172918988999999,0.0161217327275817,0.00499020764614616,0.00625777650984006,0.00797006315953564,1.02020565561429,1.01758141813333,-0.00285604838421619,1.01848828205071,0.509891350385631,0.0143286022737442
2018-12-15,1.0183930831,1.0214654453,0.9951209991,0.9979403013,1.0119610354,0,8595918.52,495190473.37,0.987360130997892,1.01263986900211,201408567.141206,201824264.32,-0.0192059182480761,1.0172918989,1.0221832899,0.0020596987,0.0263988198148543,0.0103591828173077,0.00828738571584126,0.00866366522994407,1.01674237152857,1.01690242817667,-0.0184924625500794,1.01335128686304,-0.0587842672678627,-0.00185945584036075
2018-12-16,1.0048411253,1.0410598668,0.9980085927,1.0119610354,1.0142330563,1,9383751.11,495327184.48,0.987361293979707,1.01263870602029,204222546.55487,201808705.49,0.0139518903513952,0.9979403013,1.0182528405,0.0119610353999999,0.0425424226763662,0.0167376692824591,0.0105570923319898,0.00878462720705498,1.01584354222857,1.01629212935667,-0.00382195354616672,1.01300372399728,0.401570920732702,0.00968260099810093
2018-12-17,1.0274522132,1.0339689899,0.9980676604,1.0142330563,1.0098537496,0,18392474.95,508182279.43,0.987468775967023,1.01253122403298,214498101.48321,211487981.13,0.00224264976545289,1.0119610354,1.0246925069,0.0142330562999999,0.03539751468067,0.0168156061247165,0.0102017046493001,0.00792763663754836,1.014349335,1.01646256456667,-0.000114633781467161,1.01331105707296,0.491140535859961,0.0117957354195453
2018-12-18,1.0141953194,1.0205854507,1.0000133124,1.0098537496,1.0192304134,1,24572396.14,527019215.57,0.98761988962712,1.01238011037288,216113191.260591,214004445.05,-0.0043271993282595,1.0142330563,1.0203357402,0.00985374959999996,0.0203714035900235,0.00925917879485442,0.0102047651130451,0.00795365304356623,1.01285190777143,1.01639502288667,-0.00296011504586595,1.01244673020472,0.314696138783857,0.00763096346976867
2018-12-19,1.0090530979,1.02086046,1.0020775676,1.0192304134,1.0151192383,1,46352135.2,545498250.77,0.987761292769084,1.01223870723092,227179148.2048,222892827,0.00924232786159829,1.0098537496,1.0227704518,0.0192304134000001,0.0184285046374775,0.00678589810710541,0.010939829747643,0.00799393730075633,1.012346188,1.01636303666667,0.00680026801266558,1.01414265100354,0.68799185550327,0.016949145312027
2018-12-20,1.0212352488,1.0244183692,1.006774022,1.0151192383,1.0154268828,1,58976757.96,561181408.73,0.98787638205999,1.01212361794001,229602069.567973,226182364.5,-0.00404176410204972,1.0192304134,1.0159128611,0.0151192383000001,0.0173815513826223,0.00775328576285896,0.0107299117932545,0.0080274243165242,1.01223281331429,1.01620201127667,0.00285154259746208,1.01438679782765,0.512077692455995,0.0124490786885031
2018-12-21,1.0164159757,1.0241972568,1.0061003197,1.0154268828,1.0106675697,0,46603503.79,587620912.52,0.988061010078552,1.01193898992145,231531679.284072,228014132,0.000303016512806129,1.0151192383,1.0172918989,0.0154268827999999,0.0178219992069723,0.00677317632627077,0.0107132623557823,0.0079652101295322,1.01196638244286,1.01623590737,0.00341958035087048,1.01464681907074,0.510208977996653,0.0119817389200333
2018-12-22,1.0124420449,1.0190310363,0.997087341,1.0106675697,1.0107187846,0,26222949.62,602287262.14,0.988158716638368,1.01184128336163,230419099.604875,227987032.05,-0.00469802565015394,1.0154268828,0.9979403013,0.0106675697,0.0217120801714391,0.00271778771940377,0.00729595709010676,0.00795380984360932,1.01378456364286,1.01594215969333,-0.00307461176135533,1.01365200672806,0.314705703574597,0.00747234891096791
2018-12-23,1.0080213212,1.0177505737,1.0054263307,1.0107187846,1.0115711748,0,23629167.73,608198929.87,0.988197207208166,1.01180279279183,230406707.706327,227963219.06,5.06730441728744e-05,1.0106675697,1.0119610354,0.0107187846000001,0.0121935430386579,0.00281733441487302,0.00495750114958186,0.00794974715258453,1.01360709924286,1.01561245251333,-0.00284954066029546,1.01291870119604,0.313507371149439,0.00739053203803836
2018-12-24,1.0107487148,1.0214280054,0.998427723,1.0115711748,1.0117371196,1,43621600.96,632410830.83,0.988349795011822,1.01165020498818,230219938.837192,227586495.7,0.000842995087342993,1.0107187846,1.0142330563,0.0115711748,0.0227371864412283,0.00299668773601136,0.00487119080545661,0.00793760230329349,1.01322683045714,1.01523282500667,-0.00163404245463531,1.01258181959703,0.352922080882569,0.00836529708176077
2018-12-25,1.0101945512,1.0283848552,1.0080462099,1.0117371196,1.0136244228,1,27610568.77,636545199.6,0.988375072557823,1.01162492744218,230303642.404413,227631899.57,0.000164033134081804,1.0115711748,1.0098537496,0.0117371196,0.0201026975347518,0.000428488440928045,0.00454906401289627,0.00791396398635994,1.01349588331429,1.01475872899333,-0.00173534371795756,1.01237064459777,0.364776604547121,0.00870463046140741
2018-12-26,1.0132089721,1.0218895225,1.006779011,1.0136244228,1.0174804793,1,19786403.06,626596802.66,0.988313872817673,1.01168612718233,230733088.199726,227631737.17,0.00186367096120817,1.0117371196,1.0192304134,0.0136244228,0.0149074066884254,0.000855524918482364,0.00252872964883797,0.00762291041101427,1.01269502751429,1.01396587642,0.000917744494110743,1.01268408914833,0.452974902092199,0.0107303184946958
2018-12-27,1.0155983925,1.0338823239,1.0115791518,1.0174804793,1.0112103825,0,23019282.06,635993384.72,0.98837171143608,1.01162828856392,241190277.097648,237046589.12,0.00379700834637353,1.0136244228,1.0151192383,0.0174804793000001,0.0219199999938515,0.001817739946628,0.00258272370778574,0.00617694654920375,1.01303234765714,1.01414522573,0.00439090780580184,1.01388318668625,0.602776382020172,0.0142076257603557
2018-12-28,1.0173902746,1.0185267742,0.9785832076,1.0112103825,1.0216647393,1,28974097.7,641640082.42,0.988405923239694,1.01159407676031,244258933.08336,241551053.39,-0.00618144132573317,1.0174804793,1.0154268828,0.0112103825000001,0.03950074810471,0.0052919921109342,0.00356928562048432,0.00628468306456524,1.01242999047143,1.01413090514667,-0.00120463437759313,1.01321498563969,0.356176842894995,0.00812567425149362
2018-12-29,1.0108817407,1.0402584327,1.0025290073,1.0216647393,1.01316869,1,22783697.1,646398306.07,0.988434441843168,1.01156555815683,251416579.518138,246085207.65,0.0102853823639253,1.0112103825,1.0106675697,0.0216647393,0.0369293604336884,0.00829482507025419,0.00493116210063338,0.00654188417946965,1.0140010147,1.01436650482667,0.0075579062435828,1.01532742405476,0.796947952884186,0.0187124849172383
2018-12-30,1.0196053538,1.0254727774,1.0096502392,1.01316869,1.0165651269,1,18537225.1,650792310.64,0.98846053000198,1.01153946999802,249383514.72167,246142145.13,-0.00835065765010348,1.0216647393,1.0107187846,0.0131686900000001,0.015616884291993,0.0101912034723799,0.0062118645347057,0.006682383693329,1.01435100118571,1.01445890427333,-0.00116558388992726,1.01478774054107,0.457058300536549,0.00983701260284339
2018-12-31,1.012397959,1.0257654161,1.0052355627,1.0165651269,1.0133006042,1,20975704.09,657569366.1,0.988500309753704,1.0114996902463,254230217.987737,250087487.04,0.00334668520750155,1.01316869,1.0115711748,0.0165651269,0.0201953154370006,0.00941873430599363,0.00631645866674289,0.00669379078496746,1.01506442291429,1.01473782908333,0.00147843225694591,1.0152320871308,0.626986515025066,0.0130772129444134
2019-01-01,1.0189458668,1.0222303445,1.008677397,1.0133006042,1.0181726125,1,17007852.85,663815324.03,0.988536491022963,1.01146350897704,261353425.183565,257922894.85,-0.0032164940414537,1.0165651269,1.0117371196,0.0133006041999999,0.0133750512373375,0.00586320145402186,0.00649138965465873,0.00667347841837766,1.01528777785714,1.01475547561333,-0.00195725162902752,1.0147492163981,0.493053955193142,0.00942750182928154
2019-01-02,1.014262311,1.0202640787,1.0091684644,1.0181726125,1.0135770458,1,18125812.4,669753038.05,0.988570468315476,1.01142953168452,288816453.982704,283661581.99,0.00479653642559146,1.0133006042,1.0136244228,0.0181726124999999,0.0108975768585603,0.00426977844222835,0.00670621073184551,0.00670385147327412,1.01593751924286,1.01503626679,0.00220003023297049,1.01560506542358,0.736693271536269,0.0143430512553378
2019-01-03,1.0144576441,1.0225617129,1.0099543753,1.0135770458,1.0081604918,0,15279811.12,672475849.91,0.988585914996947,1.01141408500305,290759445.09417,286864670.32,-0.00452376061032299,1.0181726125,1.0174804793,0.0135770458,0.0124384600581096,0.0050462121105101,0.0067901824691798,0.00673892189261164,1.01537988588571,1.01506233411,-0.00177553259698595,1.01509806051768,0.511229779960691,0.00979085450435197
2019-01-04,1.0152474749,1.0176347887,1.0010576781,1.0081604918,1.0110095967,0,17203035.97,675421085.73,0.988602529893454,1.01139747010655,293621600.157558,291244898.55,-0.00535832852595649,1.0135770458,1.0112103825,0.0081604918,0.0164429282190999,0.00563745986870649,0.00668266540952707,0.00680782905470754,1.01494418721429,1.01487991575333,-0.00668381128710579,1.01336366833826,0.0830567568126386,0.00112985661819392
2019-01-05,1.0067331861,1.0161178174,1.0024525828,1.0110095967,1.0101080451,0,15428171.05,669211488.57,0.988567386087029,1.01143261391297,294420174.104658,291214025.13,0.00282205724726627,1.0081604918,1.0216647393,0.0110095966999999,0.0135164242205062,0.00450141190815777,0.00509451600315623,0.00677340271672795,1.01342202398571,1.0146380382,-0.00238047647339072,1.0127751504287,0.296551411607749,0.00407508367429359
2019-01-06,1.0107495998,1.0152889942,0.9891688257,1.0101080451,1.0053577603,0,18503989,657768114.17,0.988501468100862,1.01149853189914,305397453.051633,302341372.83,-0.000892131799900936,1.0110095967,1.01316869,0.0101080451,0.025858786717627,0.00409594972447725,0.00410652507811255,0.00665901622412534,1.012984789,1.0145980384,-0.00283986880280734,1.01210837409652,0.253151499782064,0.00357666798756725
2019-01-07,1.0095088556,1.0121680889,1.0016291109,1.0053577603,1.0079182776,0,18697630.36,658741030.96,0.988507131746253,1.01149286825375,316560982.708861,314873963.5,-0.00471384191518851,1.0101080451,1.0165651269,0.0053577602999999,0.0104828135974752,0.00376807742025194,0.00399899908384304,0.00639128655028736,1.01138373662857,1.01403718741333,-0.00595815031459625,1.01042072064739,-0.0114085485638016,-0.00017827621146029
2019-01-08,1.0060537573,1.0166269806,1.0040160425,1.0079182776,1.0022638175,0,23189996.46,667099768.61,0.988555335391212,1.01144466460879,327134638.459624,324564645.51,0.0025436339899342,1.0053577603,1.0133006042,0.00791827759999997,0.0125118656742969,0.00363044788975432,0.00419485930860923,0.0063841107282316,1.01061483282857,1.01369270198333,-0.00266823238782637,1.00979510988554,0.181798697250302,0.00279078602382976
2019-01-09,1.0066143535,1.0112605544,1.0007630196,1.0022638175,1.0131036065,1,23000567.44,677112468.37,0.988612027851124,1.01138797214888,337931396.126043,337168109.06,-0.0056258336271283,1.0079182776,1.0181726125,0.00226381750000004,0.0104738239739958,0.00447665959063073,0.00371588841636144,0.0063272729341431,1.00834214782857,1.01294507900333,-0.00602804349858869,1.00791228678916,-0.0540426154392681,-0.000964635782350045
2019-01-10,1.0028419851,1.0347933509,1.0019502669,1.0131036065,1.0147347728,1,51534670.43,716542607.83,0.988824868043518,1.01117513195648,346525551.461309,342043547.42,0.0107572380110512,1.0022638175,1.0135770458,0.0131036065000001,0.0324182875169737,0.00819154572779828,0.00596516220516343,0.00662596870949005,1.00827451364286,1.01270400788,0.00478946238529443,1.00921011671687,0.558543724810122,0.009838818177191
2019-01-11,1.0169421204,1.0170066332,1.0077048886,1.0147347728,1.0106913786,0,25279714.61,731429629.49,0.988901205329937,1.01109879467006,356762455.949104,351581975.41,0.00160877382385072,1.0131036065,1.0081604918,0.0147347728,0.00916667571599366,0.00821014594121171,0.00549804650052256,0.00661690856551234,1.00921369664286,1.01243615191333,0.00547067105362243,1.01059128073765,0.638534583179015,0.0113113997125128
2019-01-12,1.0147813078,1.0174941423,1.0077269589,1.0106913786,1.0111094628,1,12617410.29,735477879.41,0.988921606298891,1.01107839370111,364888857.606942,361028960.31,-0.00399264082630401,1.0147347728,1.0110095967,0.0106913786,0.00966386337788826,0.00744568296379536,0.00570627766906364,0.00654320308516944,1.00916823691429,1.01226210249667,0.00150930402880313,1.01061630520324,0.411140117206549,0.00728404313301391
2019-01-13,1.0109351338,1.0262679858,1.0083176751,1.0111094628,1.007592022,0,16808894.46,740715190.3,0.988947778427508,1.01105222157249,372399548.300604,368307845.99,0.000413576052990065,1.0106913786,1.0101080451,0.0111094627999999,0.0177530834794991,0.00295011556219453,0.00569530013411432,0.0065378711958936,1.00931129658571,1.01205602129333,0.00178157741855154,1.01073959460243,0.436029833459262,0.0077339932233636
2019-01-14,1.0110120274,1.0166353926,0.9987435414,1.007592022,1.0120690496,1,25825886.26,757945158.04,0.98903216927504,1.01096783072496,365745274.226616,362989450.33,-0.00348485834701544,1.0111094628,1.0053577603,0.00759202200000009,0.0177570393664749,0.00241075302913131,0.00553743137727,0.00551173202477923,1.00963047682857,1.01237774531667,-0.00201901079192255,1.00995270145182,0.256593580694371,0.00467608968712516
