"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdt","close_ust","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2018-10-24,1.00938,1.01209,1.00238,1.01002,NA,NA,NA,NA,923940,NA,NA,NA,85597083.7735,84747909.72,-0.000564186077590154,1.01059,1.01219,0.0100199999999999,0.0096136710164154,0.0024417537376485,0.00453963867586457,NA,1.01015857142857,NA,-0.000137177897105377,1.01071279168401,55.3504886536935,NA,NA,23,"Extreme Fear",0.000148628162064022,-0.00576643483044525,-0.0050522596206339,-0.000564026954551481,0.0025426590651754,-0.00737536901364244,-0.000817384370015992,-0.00284332115707374,-0.0143158470372252,-0.0140668075945175,-0.00811415226899403,-0.00214386627016667,NA,NA,NA,NA,0.00578960665304211,0.0080585204757978,NA,NA,1.01124,0.988612,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",2.36820501003608,1.5505782680248,0.647911861598211,0.952408611299028,0.848033184178373,0.704054528725925,0,0.0385179752995845,0,5,0.799210718571107,0.812686964165342,0.000129973915708414,9.1973816208414e-05,3.80000995e-05,1.34876795585714e-05,3.79976287080846e-05
2018-10-25,1.01046,1.01369,1.0019,1.00797,NA,NA,NA,NA,1365520,NA,NA,NA,85423350.5586,84747909.72,-0.00203172533578869,1.01002,1.01489,0.00797000000000003,0.0116967766897824,0.00165802919538555,0.00437134745096291,NA,1.00917,NA,-0.00118909598977364,1.01002709376301,53.4764061852668,NA,NA,25,"Extreme Fear",0.00106996374011767,0.00158088707526015,-0.00047886031245639,-0.00202966277895476,-0.00182750343274306,-0.0108411397345823,-0.00138544189616163,-0.00131774497176266,-0.00413931760392642,-0.00678999039799348,-0.00726296285286809,-0.0068184729379539,NA,NA,NA,NA,0.00702593023097725,0.00809334908469032,NA,NA,1.01074,0.988791,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",2.73216626390614,1.71979174089329,0.767158428475382,0.922828711155947,0.862475630474058,0.677444679838935,0.00699300699300699,0.0279339647155739,4.26169446111609,4,0.541581292590433,0.784008595104854,9.03187108344e-07,1.290732208344e-06,-3.875451e-07,1.343142252e-05,3.87530298701147e-07
2018-10-26,1.00611,1.01552,1.00352,1.01163,NA,NA,NA,NA,950623,NA,NA,NA,125705149.382,124260005.52,0.00362448406293229,1.00797,1.00698,0.01163,0.0118620444233564,0.00293516989237528,0.00342104884132762,NA,1.00983428571429,NA,0.00177822669631798,1.01042782032226,56.3199644382661,NA,NA,29,"Fear",-0.004304970013657,0.00180528563959396,0.00161692783710945,0.00363106044822762,-0.00309146577093429,-0.00239695076427364,-0.00392071227927394,0.00102910181181283,-0.00851441241685142,-0.000895290379071816,-0.00277250549035592,0.00461776797950311,NA,NA,NA,NA,0.00713885738960535,0.00822336787132904,NA,NA,1.00715,0.989789,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.6645465153459,2.15251788529238,0.850668464953215,0.810607048952884,0.847507202297944,0.630366398258176,0,0.0230078563411897,0,4,0.548316423428761,0.732216456046531,3.037291452338e-06,3.138507552338e-06,-1.01216099999999e-07,1.34158959914286e-05,1.01216055743649e-07
2018-10-27,1.01208,1.01489,1.00107,1.00824,NA,NA,NA,NA,712963,NA,NA,NA,125258973.687,124235275.02,-0.00335665481735363,1.01163,1.00643,0.00824000000000002,0.0137070538760614,0.00370774960857075,0.00373633336208677,NA,1.01009285714286,NA,-0.00183434337720007,1.00988086524169,53.0836342899899,0.365108359472063,0.0080508591930349,33,"Fear",0.00593374481915499,-0.00062037182921056,-0.00244140625000006,-0.00335102754959818,0.00267490935029439,0.00276655238170532,-0.00130688960274561,-0.00176234133977534,0.0045558764851265,0.00124305713130041,-0.00147623559922213,0.00179843605615899,NA,NA,NA,NA,0.00823417713073557,0.00843120443608445,0.45058344103974,NA,1.00593,0.993097,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.44163994462585,2.55073669996556,0.66224792725325,0.802557457185733,0.826153266556067,0.688108281795492,0.037037037037037,0.028298861632195,5.9171998675196,4,0.616252107473808,0.68837634151224,1.264220436095e-06,1.264220436095e-06,0,1.34158959914286e-05,0
2018-10-28,1.00662,1.01496,1.00273,1.01107,NA,NA,NA,NA,282707,NA,NA,NA,125585473.774,124210463.94,0.00280293947221293,1.00824,1.0129,0.0110699999999999,0.0120960962149012,0.00381557853613405,0.00290252975641444,NA,1.00983142857143,NA,0.00122651305309774,1.01017814893127,55.38831362711,0.471130568040398,0.00958165649565918,35,"Fear",-0.00539483044818593,6.89729921469465e-05,0.0016582256985026,0.00280687137983009,-0.00380024939136615,0.00125284850398061,0.000828425990617713,0.00307548835778831,-0.000198645239466814,-0.0045605672757229,-0.000468500797448358,-0.00180669365189061,NA,NA,NA,NA,0.00728055695653746,0.00806802987327802,0.179234648959373,NA,1.00667,0.998453,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.25017185192353,2.82492485701509,0.664922461236724,0.847617557632438,0.885848643039474,0.720769184564195,0.0175438596491228,0.0178181143093424,0.38689963599164,1,0.297400782923947,0.639853113331995,8.8056470469e-08,8.8056470469e-08,0,1.34158959914286e-05,0
2018-10-29,1.01083,1.019,1.00553,1.00837,NA,NA,NA,NA,1983680,NA,NA,NA,126268125.218,125220033.54,-0.0026740102293944,1.01107,1.0093,0.00836999999999998,0.0133581919335163,0.0033764770466535,0.0027497611025623,NA,1.00969857142857,NA,-0.00131580995176792,1.00972611169845,52.7270865585683,0.332754738524205,0.00668088141345117,34,"Fear",0.00418231308736149,0.00398045243162275,0.00279237681130527,-0.00267043824858806,0.00469133593742219,0.00342681581849686,0.00200294961734701,-0.00322252206834519,-0.00146200274619449,-0.00565964090554257,0.00223265456647631,-0.000921430694540867,NA,NA,NA,NA,0.0079916610719744,0.00714363124328591,1.18708958688064,NA,1.00889,0.996859,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.11994972415931,3.0249416052216,0.672895613704376,0.912874042691242,0.882965741120331,0.730857656616021,0.00884955752212389,0.0135878313179974,0.406508465885557,6,0.584147329389046,0.59130142753635,4.225448633041e-06,4.217245383041e-06,8.20324999999991e-09,1.19349301071429e-05,8.20325004557286e-09
2018-10-30,1.00643,1.01086,1.00301,1.00468,NA,NA,NA,NA,715882,NA,NA,NA,127961108.516,127365040.13,-0.00366608294165521,1.00837,1.01059,0.00468000000000001,0.00781343313293798,0.00348399763900316,0.00295473538540365,NA,1.00885428571429,NA,-0.00413764978093959,1.00846458377384,49.2447479801739,0.176089065274265,0.00369662447214233,31,"Fear",-0.00435285854199021,-0.00798822374877313,-0.00250614104004861,-0.00365937106419268,-0.00558256264326946,-0.00397087369074479,0.00193792641873201,-0.00353090533999842,-0.0027743923585309,-0.00697473378128795,-0.0044269308267245,-0.00584806894982147,NA,NA,NA,NA,0.00468195993965308,0.00697385017476178,0.428351272552096,NA,1.00436,0.996671,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.41576787131625,3.14177816875901,0.739448510574355,0.892725626233217,0.877374150735784,0.681995974468014,0.024390243902439,0.0135448150148185,1.31514782903723,5,0.643049933402056,0.575708369682737,1.1731124898717e-05,1.1809541588717e-05,-7.84166900000027e-08,5.34873212285714e-06,7.84166862895585e-08
2018-10-31,1.00673,1.00873,0.994033,0.996386,NA,NA,NA,NA,1279360,NA,NA,NA,126902714.865,127363004.76,-0.00828962912318011,1.00468,1.01002,0.003614,0.0147503076117086,0.00299712537607146,0.00406837783359691,NA,1.00690657142857,NA,-0.0104484087472437,1.00544493783038,42.4572268904928,-0.0778879180964784,-0.00194823946652818,32,"Fear",0.000298083324225199,-0.00210711671250241,-0.00895006031844139,-0.00825536489230404,0.00010927658898078,-0.00613817293292364,-0.00867332183140012,-0.0145232278675066,-0.0026253739919555,-0.00331986285804625,-0.0083271813084858,-0.0134987425991564,NA,NA,NA,NA,0.00881442933129026,0.00741250606417035,0.838180752838129,NA,0.998539,0.988122,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.4521813612386,3.29663193321651,0.698448515585968,0.888988928883741,0.868314196105029,0.690996242591297,0,0.0135448150148185,0,5,0.674429112540001,0.557882425964008,2.067259331223e-06,2.067384531223e-06,-1.25199999999729e-10,-7.9871405714287e-08,1.25200072523746e-10
2018-11-01,0.996413,1.0184,0.991167,0.992502,NA,NA,NA,NA,1800480,NA,NA,NA,126328568.292,127282935.74,-0.00390570503455423,0.996386,1.00797,0.007498,0.0274387356398274,0.00260299149873541,0.00413639070713948,NA,1.00469685714286,NA,-0.012137847407562,1.00220920337278,39.6978077609845,-0.0814049678896321,-0.00243515110236629,29,"Fear",-0.010248030753032,0.00958631150059983,-0.00288320407873786,-0.00389808768890771,-0.0142625367272439,-0.000588812561334577,-0.0142840094278639,-0.015736287275504,-0.013901589375136,0.00464639090846313,-0.010712645972652,-0.0153456948123456,NA,NA,NA,NA,0.0162782177273664,0.00926000154141085,1.16140117561165,NA,1.00631,0.99172,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",3.07778556259765,3.34600611874387,0.63738191527745,0.945150156778816,0.871502974051153,0.724187744275445,0,0.0125458140158175,0,6,0.370535279507994,0.533447281237945,1.034852018957e-06,1.113213438957e-06,-7.836142e-08,-3.57023085714299e-08,7.83614169492345e-08
2018-11-02,0.992897,1.00801,0.988213,0.999969,NA,NA,NA,NA,2042390,NA,NA,NA,132263915.845,132268016.15,0.00749525082896184,0.992502,1.01163,3.10000000000032e-05,0.0197976137260256,0.00814824132477073,0.00517466175374152,NA,1.003031,NA,-0.00305274712346877,1.00164915252959,46.849735090506,0.194583868441928,0.00606628440910448,36,"Fear",-0.00352865729371251,-0.0102022780832678,-0.00298032521260293,0.00752341053217021,-0.0134465387558001,-0.00281938151672835,-0.0147525946899831,-0.00468905522156311,-0.0131327588434664,-0.00739522609106655,-0.0152533083545918,-0.0115269416683966,NA,NA,NA,NA,0.0119121961456614,0.00993673223098524,1.26271476967429,NA,0.9993,0.993501,NA,1,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC",2.70538369954904,3.20898285934432,0.630726283489578,0.950968261536279,0.891554575848781,0.696167267082629,0.00854700854700855,0.0137668152368188,4.45979852140813,3,0.510170573134815,0.527997874053095,2.1101931740589e-05,1.6101335180589e-05,5.00059656e-06,6.9312807142857e-07,5.00058366509727e-06
