date,open,high,low,close,next_close,depeg,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2021-03-29,1.00248441,1.00777232,0.99858648,1.00191291,1.00105986,0,66566472.2,1576449276.1100001,0.9914077547201056,1.0085922452798946,1579518388.44,1576502680.35
2021-03-30,1.00188066,1.00254115,1.00004694,1.00105986,1.00036508,0,44054069.47,1594955009.2400002,0.9914411150669423,1.0085588849330576,1600048687.95,1598354655.8
2021-03-31,1.00104838,1.00311252,0.99754026,1.00036508,1.00343795,0,50174094.36,1609723602.88,0.9914673703489366,1.0085326296510633,1620401057.99,1619809704.94
2021-04-01,1.00033826,1.00554485,0.99992437,1.00343795,1.00315717,0,40709082.91,1625284611.8700001,0.9914946891217498,1.0085053108782502,1648828879.01,1643179707.53
2021-04-02,1.00338484,1.00485285,0.99893252,1.00315717,1.00222774,0,46966055.95,1628530436.5000002,0.9915003435261251,1.0084996564738749,1663901599.55,1658664918.92
2021-04-03,1.00296594,1.00506503,0.99834444,1.00222774,1.00304979,0,33667005.68,1618911065.1500003,0.991483542120222,1.008516457879778,1676941583.49,1673214098.67
2021-04-04,1.00240908,1.01267703,1.0009497,1.00304979,0.99886933,0,20920538.04,1603760839.4500003,0.9914568086895224,1.0085431913104776,1684654590.61,1679532377.71
2021-04-05,1.0032339,1.00618039,0.99684546,0.99886933,1.00087828,0,28326632.79,1603049726.5900002,0.9914555456230454,1.0085444543769546,1687862919.96,1689773489.91
2021-04-06,0.99907836,1.00311402,0.99378538,1.00087828,0.99438775,0,38613398.95,1616603898.2300003,0.9914794925712688,1.0085205074287311,1705668182.85,1704171448.33
2021-04-07,1.0008268,1.00151899,0.98944167,0.99438775,0.99962059,0,55075484.93,1633139440.7000003,0.9915083468972493,1.0084916531027506,1709252567.48,1718899460.47
2021-04-08,0.99330519,1.00182406,0.99208435,0.99962059,1.00074073,0,45496084.41,1617368162.6700003,0.9914808348644591,1.0085191651355407,1727787388.92,1728443172.34
2021-04-09,0.9994553,1.00220196,0.98695815,1.00074073,0.9978788,0,106505516.99,1686075794.6400003,0.9915981620257737,1.0084018379742263,1739258960.53,1737971596.43
2021-04-10,1.00053573,1.00605144,0.99358709,0.9978788,1.00029275,0,49204159.03,1706008715.43,0.9916310125197897,1.0083689874802104,1738447132.38,1742142560.74
2021-04-11,0.99748052,1.00103912,0.99390362,1.00029275,0.99871435,0,28086861.23,1674852222.2300003,0.991579436238639,1.008420563761361,1752065806.17,1751553033.23
2021-04-12,1.00025963,1.02098712,0.99602372,0.99871435,0.99970988,0,58985726.01,1690640687.8500001,0.9916057307667544,1.0083942692332457,1757495315.76,1759757751.96
2021-04-13,0.99735646,1.00294879,0.99010012,0.99970988,1.00010126,0,50501428.59,1704568676.2500002,0.9916286564442554,1.0083713435557446,1767662661.26,1768175644.92
2021-04-14,0.99959889,1.00291692,0.99711366,1.00010126,1.00078862,0,34526195.65,1671516641.13,0.9915738387650458,1.0084261612349543,1778710962.9,1778530872.51
2021-04-15,1.0005073,1.00276924,0.99866647,1.00078862,1.0002417,0,30729446.18,1588877431.1000004,0.9914302161542554,1.0085697838457446,1789847785.69,1788437379.62
2021-04-16,1.00083998,1.00442848,0.99883591,1.0002417,1.00907092,1,44761122.71,1474780271.24,0.991214680501249,1.008785319498751,1797306422.69,1796872116.5
2021-04-17,1.00020359,1.01269289,0.99745334,1.00907092,0.99632065,0,43283254.27,1469739472.81,0.9912046482260612,1.0087953517739388,1818973158.44,1802621722.54
2021-04-18,1.00868005,1.0245074,0.99213489,0.99632065,1.00020852,0,77207362.34,1457120442.4099998,0.9911793311820636,1.0088206688179364,1802137211.82,1808792395.7
2021-04-19,0.99672642,1.02666906,0.9851929,1.00020852,0.99889787,0,127158166.58,1548901444.1399996,0.9913571149202096,1.0086428850797904,1818133542.84,1817754501.56
2021-04-20,0.99886331,1.01381267,0.98664735,0.99889787,0.99690341,0,50736060.18,1549447553.1899998,0.9913581304461158,1.0086418695538841,1825848865.42,1827863407.98
2021-04-21,0.9987799,1.00354159,0.99559143,0.99690341,0.99712064,0,47294232.54,1535903823.1399999,0.9913328031675842,1.0086671968324157,1831155666.52,1836843612.33
2021-04-22,0.99765655,1.00646157,0.99427681,0.99712064,1.00064459,0,64431483.21,1543550304.6699998,0.9913471387976784,1.0086528612023216,1845429154.08,1850758145.94
2021-04-23,0.9969031,1.00197795,0.99285008,1.00064459,0.99801271,0,64866370.66,1540308440.58,0.9913410725357834,1.0086589274642166,1862189174.27,1860989595.41
2021-04-24,1.00109487,1.0024724,0.99602754,0.99801271,0.99869117,0,40497443.18,1526828572.73,0.9913156648863902,1.0086843351136099,1860487646.43,1864192339.48
2021-04-25,0.99824161,1.00364796,0.99440269,0.99869117,1.00215565,0,52640560.18,1512686640.3400002,0.9912886858391177,1.0087113141608823,1865331282.14,1867775884.54
2021-04-26,0.99888591,1.00913066,0.997206,1.00215565,0.99902152,0,54698222.34,1532676780.2500002,0.9913267245193473,1.0086732754806527,1887864424.95,1883803594.67
2021-04-27,1.00190832,1.00300678,0.99647641,0.99902152,0.99862002,0,62353987.43,1559036518.9900002,0.9913758843742208,1.0086241156257791,1917814902.71,1919693293.6
2021-04-28,0.99861323,1.00211323,0.99596703,0.99862002,1.00049669,0,44535858.62,1537005905.41,0.9913348752151188,1.0086651247848812,1932569623.93,1935240222.54
2021-04-29,0.99863466,1.00095478,0.997197,1.00049669,0.99941883,0,31408993.38,1524360829.3200002,0.9913109811404323,1.0086890188595679,1952745881.97,1951776447.84
2021-04-30,1.00036723,1.00225624,0.99720091,0.99941883,0.99920499,0,47501342.82,1521688077.78,0.9913058968735591,1.008694103126441,1961850686.61,1962991526.76
2021-05-01,0.99957731,1.0025206,0.99883353,0.99920499,0.99996984,0,26830484.51,1507809479.38,0.9912793034082624,1.0087206965917375,1970487466.5,1972055271.71
2021-05-02,0.99902351,1.00273097,0.99845712,0.99996984,1.00072672,0,29855915.49,1490699338.92,0.9912460650774277,1.0087539349225723,1972385697.45,1972445179.46
2021-05-03,1.0000516,1.00308524,0.99872023,1.00072672,0.99550782,0,53545569.4,1510577902.64,0.9912846341148999,1.0087153658851,1981606436.49,1980167417.79
2021-05-04,1.00106104,1.02841379,0.99259121,0.99550782,0.99925117,0,107151621.08,1596808985.68,0.9914444287832977,1.0085555712167023,1981662954.58,1990605111.29
2021-05-05,0.99637171,1.0079807,0.99430247,0.99925117,0.99563774,0,45468234.57,1613950587.4599998,0.9914748259317866,1.0085251740682135,1999204064.21,2000702252.55
2021-05-06,0.99893654,1.00378157,0.99543034,0.99563774,1.00079601,0,54715082.5,1630052271.0099998,0.9915029894736008,1.0084970105263993,2007443177.91,2016238524.49
2021-05-07,0.99571075,1.00304869,0.99467463,1.00079601,1.00014706,0,30862787.26,1605839573.3399997,0.9914604966232446,1.0085395033767552,2039310408.9,2037688391.75
2021-05-08,1.00058844,1.00242515,0.99814886,1.00014706,1.0014606,0,23719816.38,1584063305.3099997,0.9914215434591686,1.0085784565408313,2048413618.01,2048112424.91
2021-05-09,1.00013629,1.00481246,0.99522154,1.0014606,0.99895168,0,44650846.3,1522208634.62,0.9913068880409863,1.0086931119590137,2054405163.23,2051408876.95
2021-05-10,1.00122797,1.0044154,0.99213978,0.99895168,0.99935417,0,57870190.29,1530874665.8799999,0.9913233225197068,1.0086766774802933,2057063678.38,2059222403.75
2021-05-11,0.99865395,1.00065422,0.99668235,0.99935417,1.00044639,0,57543541.31,1560331345.9599998,0.9913782705827293,1.0086217294172706,2068860400.06,2070197394.76
2021-05-12,0.99925867,1.00209664,0.99670895,1.00044639,1.00029636,0,59786892.14,1561132512.09,0.9913797457125889,1.008620254287411,2084796416.32,2083866203.91
2021-05-13,0.99417077,1.00504522,0.99384391,1.00029636,0.99910146,0,85512639.89,1596143723.39,0.9914432403129769,1.008556759687023,2091582236.17,2090962555.25
2021-05-14,0.99975178,1.00400804,0.99800459,0.99910146,0.99742079,0,44303322.34,1605920850.08,0.9914606406890216,1.0085393593109784,2092035426.48,2093916904.32
2021-05-15,0.99911111,1.00145991,0.99581875,0.99742079,0.99771785,0,34843689,1610035092.9,0.9914679206475838,1.0085320793524162,2089860518.65,2095264651.81
2021-05-16,0.99795089,1.00423888,0.99419912,0.99771785,0.99673578,0,51045043.42,1616319013.6100004,0.9914789920061158,1.0085210079938842,2092473129.58,2097259391.82
2021-05-17,0.99729769,1.00184498,0.9947813,0.99673578,1.00010649,0,65772102.2,1638807861.5400004,0.991518148710736,1.0084818512892642,2096099861.41,2102964394.49
2021-05-18,0.9973997,1.0027347,0.99492779,1.00010649,0.9948682,0,49223013.54,1610823512.7400002,0.9914693128875103,1.0085306871124897,2111251893.61,2111027094.05
2021-05-19,0.99990137,1.00950965,0.97409486,0.9948682,0.98685071,1,132594624.27,1616259970.43,0.9914788882477906,1.0085211117522095,2103261503.04,2114110705.71
2021-05-20,0.99338463,0.99701717,0.96887839,0.98685071,0.98377839,1,100491978.11,1666015888.3600001,0.9915645752857689,1.008435424714231,2082393175.22,2110140013.23
2021-05-21,0.9889026,0.99485329,0.96596714,0.98377839,0.98542967,1,109819421,1728541076.82,0.9916675362716988,1.0083324637283013,2072182371.13,2106350765.31
2021-05-22,0.98387401,0.99266228,0.97708473,0.98542967,0.94569207,1,145646006.93,1809755600.54,0.991794091118679,1.0082059088813209,2065957229.53,2096503985.2
2021-05-23,0.98441894,0.9911787,0.91855463,0.94569207,0.98502072,1,265871136.79,2010760366.6699998,0.9920771780789899,1.0079228219210101,1956795841.86,2069168075.85
2021-05-24,0.94580921,0.98797114,0.94454116,0.98502072,0.98923694,1,163170851.93,2133433775.4199998,0.9922320406441469,1.007767959355853,1996861656.84,2027228080.56
2021-05-25,0.98607135,0.99576864,0.98090646,0.98923694,0.99889161,0,109461869.53,2190255084.77,0.9922998042165568,1.007700195783443,1976781498.8,1998289197.76
2021-05-26,0.98894749,0.99957749,0.98627339,0.99889161,0.99617738,0,94394457.44,2229951319.87,0.9923457694519436,1.0076542305480563,1984276587.33,1986478382.36
2021-05-27,0.99880231,1.00010671,0.99213745,0.99617738,0.99763791,0,68200821.34,2235798153.7799997,0.9923524474672218,1.0076475525327782,1967369190.61,1974918548.01
