timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2023-12-31T00:00:00.000Z";"2023-12-31T23:59:59.999Z";"2023-12-31T16:49:00.000Z";"2023-12-31T00:02:00.000Z";"2781";0.9973291309;1.0060776549;0.99727228;1.0006846309;1865223.65;372894226.59;372639106.35;"2023-12-31T23:59:59.999Z"
"2023-12-30T00:00:00.000Z";"2023-12-30T23:59:59.999Z";"2023-12-30T16:40:00.000Z";"2023-12-30T12:45:00.000Z";"2781";1.0004938467;1.0006852249;0.993991763;0.9974574346;1334911.85;371691647.06;372639106.35;"2023-12-30T23:59:59.999Z"
"2023-12-29T00:00:00.000Z";"2023-12-29T23:59:59.999Z";"2023-12-29T01:11:00.000Z";"2023-12-29T17:47:00.000Z";"2781";0.9988406551;1.0014798105;0.9933395058;1.0004934585;6821009.82;372822988.27;372639106.35;"2023-12-29T23:59:59.999Z"
"2023-12-28T00:00:00.000Z";"2023-12-28T23:59:59.999Z";"2023-12-28T01:14:00.000Z";"2023-12-28T21:56:00.000Z";"2781";1.0045951121;1.0069892715;0.9964713561;0.9988236175;6654102.87;370916997.71;371353851.86;"2023-12-28T23:59:59.999Z"
"2023-12-27T00:00:00.000Z";"2023-12-27T23:59:59.999Z";"2023-12-27T23:19:00.000Z";"2023-12-27T13:04:00.000Z";"2781";0.9991118136;1.0050926542;0.9972067456;1.0045471734;1811543.74;373042462.23;371353851.86;"2023-12-27T23:59:59.999Z"
"2023-12-26T00:00:00.000Z";"2023-12-26T23:59:59.999Z";"2023-12-26T13:44:00.000Z";"2023-12-26T17:39:00.000Z";"2781";0.9998381784;1.0015740887;0.9899830248;0.9991171004;1652544.33;371025983.69;371353851.86;"2023-12-26T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-25T23:59:59.999Z";"2023-12-25T01:46:00.000Z";"2023-12-25T20:46:00.000Z";"2781";0.9995717838;1.0022460136;0.9971479404;0.9997895315;958720.05;371275693.59;371353851.86;"2023-12-25T23:59:59.999Z"
"2023-12-24T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-24T21:11:00.000Z";"2023-12-24T05:43:00.000Z";"2781";0.9962210823;1.0041848139;0.9915156955;0.9995061156;852482.51;371170446.01;371353851.86;"2023-12-24T23:59:59.999Z"
"2023-12-23T00:00:00.000Z";"2023-12-23T23:59:59.999Z";"2023-12-23T00:05:00.000Z";"2023-12-23T08:30:00.000Z";"2781";0.9963562626;0.9971117036;0.993186996;0.9961448313;1950310.86;369922220.11;371353851.86;"2023-12-23T23:59:59.999Z"
"2023-12-22T00:00:00.000Z";"2023-12-22T23:59:59.999Z";"2023-12-22T06:36:00.000Z";"2023-12-22T15:25:00.000Z";"2781";0.998451593;1.001459737;0.9947245374;0.9963373589;3849682.32;369993715.98;371353851.86;"2023-12-22T23:59:59.999Z"
"2023-12-21T00:00:00.000Z";"2023-12-21T23:59:59.999Z";"2023-12-21T07:18:00.000Z";"2023-12-21T09:32:00.000Z";"2781";0.9984334416;1.0012345516;0.9933189852;0.9984761631;4420233.21;369382266.28;369946003.66;"2023-12-21T23:59:59.999Z"
"2023-12-20T00:00:00.000Z";"2023-12-20T23:59:59.999Z";"2023-12-20T14:36:00.000Z";"2023-12-20T20:32:00.000Z";"2781";1.0002628203;1.0045369215;0.9959766442;0.9983992186;1660120.87;369353801;369946003.66;"2023-12-20T23:59:59.999Z"
"2023-12-19T00:00:00.000Z";"2023-12-19T23:59:59.999Z";"2023-12-19T13:41:00.000Z";"2023-12-19T18:05:00.000Z";"2781";0.9976065033;1.0019918186;0.9922252843;1.0002687356;2050549.68;370045421.31;369946003.66;"2023-12-19T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-18T23:59:59.999Z";"2023-12-18T23:04:00.000Z";"2023-12-18T11:51:00.000Z";"2781";0.9937756094;1.0013304404;0.9869938269;0.9976340115;1715329.27;369070715.68;369946003.66;"2023-12-18T23:59:59.999Z"
"2023-12-17T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-17T20:16:00.000Z";"2023-12-17T14:31:00.000Z";"2781";0.9914162419;0.9969623077;0.9888781364;0.9938334073;1322737.66;367664697.33;369946003.66;"2023-12-17T23:59:59.999Z"
"2023-12-16T00:00:00.000Z";"2023-12-16T23:59:59.999Z";"2023-12-16T16:08:00.000Z";"2023-12-16T00:58:00.000Z";"2781";0.9930491222;1.000125146;0.9880877258;0.991410496;1023724.03;366768350.99;369946003.66;"2023-12-16T23:59:59.999Z"
"2023-12-15T00:00:00.000Z";"2023-12-15T23:59:59.999Z";"2023-12-15T09:39:00.000Z";"2023-12-15T17:50:00.000Z";"2781";0.9905508932;0.9960294245;0.9868998716;0.9930567174;5036408.67;367377364.02;369946003.66;"2023-12-15T23:59:59.999Z"
"2023-12-14T00:00:00.000Z";"2023-12-14T23:59:59.999Z";"2023-12-14T14:07:00.000Z";"2023-12-14T15:30:00.000Z";"2781";1.0003585229;1.003699202;0.9899069014;0.9905397222;1445157.45;378941337.55;382560465.82;"2023-12-14T23:59:59.999Z"
"2023-12-13T00:00:00.000Z";"2023-12-13T23:59:59.999Z";"2023-12-13T19:39:00.000Z";"2023-12-13T04:19:00.000Z";"2781";0.9992127623;1.0040208058;0.9925148918;1.0004166532;10104798.27;382719860.85;382560465.82;"2023-12-13T23:59:59.999Z"
"2023-12-12T00:00:00.000Z";"2023-12-12T23:59:59.999Z";"2023-12-12T03:13:00.000Z";"2023-12-12T18:01:00.000Z";"2781";0.9937405186;1.0010085856;0.9905795687;0.9990362656;15120730.07;414638895.57;415038882.8;"2023-12-12T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-11T23:59:59.999Z";"2023-12-11T00:03:00.000Z";"2023-12-11T02:16:00.000Z";"2781";0.9994082285;1.0004743432;0.9873969941;0.9937261752;10469282.14;422372263.47;425038882.94;"2023-12-11T23:59:59.999Z"
"2023-12-10T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-10T22:19:00.000Z";"2023-12-10T00:02:00.000Z";"2781";0.9959069803;1.0011790109;0.9956520863;0.999375106;1125174.69;428688731.9;428956784.4;"2023-12-10T23:59:59.999Z"
"2023-12-09T00:00:00.000Z";"2023-12-09T23:59:59.999Z";"2023-12-09T08:10:00.000Z";"2023-12-09T00:02:00.000Z";"2781";0.994794587;1.0045688721;0.9946052902;0.9959037204;4457891.06;427199657.5;428956784.4;"2023-12-09T23:59:59.999Z"
"2023-12-08T00:00:00.000Z";"2023-12-08T23:59:59.999Z";"2023-12-08T01:34:00.000Z";"2023-12-08T08:50:00.000Z";"2781";1.0006765661;1.0020120838;0.9937646963;0.994766616;1844649.61;426711888.83;428956784.4;"2023-12-08T23:59:59.999Z"
"2023-12-07T00:00:00.000Z";"2023-12-07T23:59:59.999Z";"2023-12-07T14:27:00.000Z";"2023-12-07T09:29:00.000Z";"2781";0.9939813496;1.0018947029;0.9921163839;1.0006136069;3693572.68;441452845.37;441182132.97;"2023-12-07T23:59:59.999Z"
"2023-12-06T00:00:00.000Z";"2023-12-06T23:59:59.999Z";"2023-12-06T19:38:00.000Z";"2023-12-06T10:55:00.000Z";"2781";0.9978342933;1.004652768;0.9927919533;0.9938402631;4883930.81;438464567.09;441182132.97;"2023-12-06T23:59:59.999Z"
"2023-12-05T00:00:00.000Z";"2023-12-05T23:59:59.999Z";"2023-12-05T17:34:00.000Z";"2023-12-05T11:06:00.000Z";"2781";0.9992292846;1.0037423345;0.9919547468;0.9978515009;4859207.64;445680550.55;446640156.51;"2023-12-05T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-04T23:59:59.999Z";"2023-12-04T08:59:00.000Z";"2023-12-04T15:43:00.000Z";"2781";0.998991747;1.0052689306;0.9955307865;0.9992239593;2590068.26;446293545.55;446640156.51;"2023-12-04T23:59:59.999Z"
"2023-12-03T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T02:18:00.000Z";"2023-12-03T17:28:00.000Z";"2781";1.0007125569;1.0014360463;0.9951161279;0.9989923663;1696646.72;446190106.82;446640156.51;"2023-12-03T23:59:59.999Z"
"2023-12-02T00:00:00.000Z";"2023-12-02T23:59:59.999Z";"2023-12-02T21:03:00.000Z";"2023-12-02T16:59:00.000Z";"2781";0.9992850192;1.0017102251;0.9943523543;1.0007355254;2248309.81;446968671.71;446640156.51;"2023-12-02T23:59:59.999Z"
"2023-12-01T00:00:00.000Z";"2023-12-01T23:59:59.999Z";"2023-12-01T18:07:00.000Z";"2023-12-01T14:11:00.000Z";"2781";0.9999399424;1.0042559887;0.9983848181;0.9993450797;2055584.1;446347642.83;446640156.51;"2023-12-01T23:59:59.999Z"
"2023-11-30T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-30T23:11:00.000Z";"2023-11-30T02:20:00.000Z";"2781";0.9953949081;1.0006647323;0.9941074903;0.9999240847;2482596.86;446606249.71;446640156.51;"2023-11-30T23:59:59.999Z"
"2023-11-29T00:00:00.000Z";"2023-11-29T23:59:59.999Z";"2023-11-29T11:16:00.000Z";"2023-11-29T20:40:00.000Z";"2781";0.9988402159;1.0034375179;0.9945788093;0.9953868136;3807735.69;444579722.24;446640156.51;"2023-11-29T23:59:59.999Z"
"2023-11-28T00:00:00.000Z";"2023-11-28T23:59:59.999Z";"2023-11-28T18:56:00.000Z";"2023-11-28T06:04:00.000Z";"2781";0.9950117541;1.0019615929;0.9915080634;0.9988146116;2055695.43;447681459.32;448212765.51;"2023-11-28T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-11-27T23:59:59.999Z";"2023-11-27T01:08:00.000Z";"2023-11-27T12:32:00.000Z";"2781";0.9929416804;0.9994594498;0.9897287322;0.994209822;5239794.05;445617533.83;448212765.51;"2023-11-27T23:59:59.999Z"
"2023-11-26T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-26T07:38:00.000Z";"2023-11-26T18:09:00.000Z";"2781";0.9977286574;1.001103942;0.9915156975;0.9930415315;2770657.64;445093891.11;448212765.51;"2023-11-26T23:59:59.999Z"
"2023-11-25T00:00:00.000Z";"2023-11-25T23:59:59.999Z";"2023-11-25T01:10:00.000Z";"2023-11-25T14:47:00.000Z";"2781";0.9991452386;1.0000140295;0.9955777406;0.9977184538;1571174.94;447190147.37;448212765.51;"2023-11-25T23:59:59.999Z"
"2023-11-24T00:00:00.000Z";"2023-11-24T23:59:59.999Z";"2023-11-24T14:08:00.000Z";"2023-11-24T23:08:00.000Z";"2781";1.0022147836;1.0077974332;0.9980120445;0.9991821842;1748211.36;447846210.03;448212765.51;"2023-11-24T23:59:59.999Z"
"2023-11-23T00:00:00.000Z";"2023-11-23T23:59:59.999Z";"2023-11-23T23:56:00.000Z";"2023-11-23T14:04:00.000Z";"2781";1.0004136798;1.0026653187;0.9944985385;1.0021873674;2533795.17;449193171.52;448212765.51;"2023-11-23T23:59:59.999Z"
"2023-11-22T00:00:00.000Z";"2023-11-22T23:59:59.999Z";"2023-11-22T21:28:00.000Z";"2023-11-22T01:27:00.000Z";"2781";0.9982573258;1.0032386346;0.9894101682;1.0004528042;2129932.81;448415718.16;448212765.51;"2023-11-22T23:59:59.999Z"
"2023-11-21T00:00:00.000Z";"2023-11-21T23:59:59.999Z";"2023-11-21T05:59:00.000Z";"2023-11-21T22:33:00.000Z";"2781";1.0036291039;1.0068809417;0.9876745434;0.9983847581;5155763.73;451191564.04;451921526.63;"2023-11-21T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-20T23:59:59.999Z";"2023-11-20T19:18:00.000Z";"2023-11-20T18:21:00.000Z";"2781";1.0026187697;1.0046149109;0.9981961326;1.0036509785;4004928.46;453571482.43;451921526.63;"2023-11-20T23:59:59.999Z"
"2023-11-19T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-19T23:35:00.000Z";"2023-11-19T19:49:00.000Z";"2781";1.0000676356;1.0035103071;0.9956205325;1.0026102393;1580956.69;455418006.75;454232351.63;"2023-11-19T23:59:59.999Z"
"2023-11-18T00:00:00.000Z";"2023-11-18T23:59:59.999Z";"2023-11-18T17:49:00.000Z";"2023-11-18T10:58:00.000Z";"2781";0.9977748567;1.0004519807;0.9928824042;1.0000449028;4365674;454252747.92;454232351.63;"2023-11-18T23:59:59.999Z"
"2023-11-17T00:00:00.000Z";"2023-11-17T23:59:59.999Z";"2023-11-17T15:57:00.000Z";"2023-11-17T02:26:00.000Z";"2781";0.9924507547;0.9996764209;0.9900498017;0.9977903034;3560151.08;453228635.95;454232351.63;"2023-11-17T23:59:59.999Z"
"2023-11-16T00:00:00.000Z";"2023-11-16T23:59:59.999Z";"2023-11-16T00:19:00.000Z";"2023-11-16T14:43:00.000Z";"2781";1.0016728791;1.0020409811;0.9902648074;0.9924975786;11541611.83;453828367.54;457258916.63;"2023-11-16T23:59:59.999Z"
"2023-11-15T00:00:00.000Z";"2023-11-15T23:59:59.999Z";"2023-11-15T20:28:00.000Z";"2023-11-15T04:09:00.000Z";"2781";0.99525206;1.0044651353;0.99427789;1.0018235789;6626540.34;461400567.27;460560698.47;"2023-11-15T23:59:59.999Z"
"2023-11-14T00:00:00.000Z";"2023-11-14T23:59:59.999Z";"2023-11-14T01:06:00.000Z";"2023-11-14T18:57:00.000Z";"2781";0.9983826474;1.0007302633;0.9909428079;0.9952626701;5119382.32;461293225.51;463488925.47;"2023-11-14T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-13T23:59:59.999Z";"2023-11-13T20:05:00.000Z";"2023-11-13T00:30:00.000Z";"2781";0.9962404526;1.0021280537;0.9951626936;0.9984021609;10463290.88;467518287.9;468266502.44;"2023-11-13T23:59:59.999Z"
"2023-11-12T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-12T21:54:00.000Z";"2023-11-12T02:45:00.000Z";"2781";0.9941616555;1.0012196267;0.9929887086;0.996151028;3200581.59;466464157.77;468266502.44;"2023-11-12T23:59:59.999Z"
"2023-11-11T00:00:00.000Z";"2023-11-11T23:59:59.999Z";"2023-11-11T03:33:00.000Z";"2023-11-11T23:18:00.000Z";"2781";0.9943284554;0.9996426844;0.9883756478;0.9941593593;2736440.9;469773377.36;472533274.44;"2023-11-11T23:59:59.999Z"
"2023-11-10T00:00:00.000Z";"2023-11-10T23:59:59.999Z";"2023-11-10T01:46:00.000Z";"2023-11-10T06:55:00.000Z";"2781";1.0005521942;1.0023276943;0.9924514691;0.9943057766;10986813.07;469842564.4;472533274.44;"2023-11-10T23:59:59.999Z"
"2023-11-09T00:00:00.000Z";"2023-11-09T23:59:59.999Z";"2023-11-09T02:42:00.000Z";"2023-11-09T20:39:00.000Z";"2781";1.0033657138;1.0101721813;0.9942539949;1.0005864741;29560474.63;462026111.03;461755303.52;"2023-11-09T23:59:59.999Z"
"2023-11-08T00:00:00.000Z";"2023-11-08T23:59:59.999Z";"2023-11-08T20:27:00.000Z";"2023-11-08T00:27:00.000Z";"2781";0.999851765;1.0078636129;0.9986978623;1.0033041137;9284051.27;463280995.55;461755303.52;"2023-11-08T23:59:59.999Z"
"2023-11-07T00:00:00.000Z";"2023-11-07T23:59:59.999Z";"2023-11-07T20:59:00.000Z";"2023-11-07T12:13:00.000Z";"2781";0.9965743369;1.0073098952;0.9933269465;0.9998400145;4394221.11;461681429.36;461755303.52;"2023-11-07T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-06T23:59:59.999Z";"2023-11-06T10:19:00.000Z";"2023-11-06T18:38:00.000Z";"2781";1.0017585854;1.0023330893;0.9912021994;0.9965749731;10830349.87;460173779.21;461755303.52;"2023-11-06T23:59:59.999Z"
"2023-11-05T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-05T00:05:00.000Z";"2023-11-05T09:04:00.000Z";"2781";1.001633743;1.0024510814;0.9955670387;1.0018005568;4594197.89;462586720.18;461755303.52;"2023-11-05T23:59:59.999Z"
"2023-11-04T00:00:00.000Z";"2023-11-04T23:59:59.999Z";"2023-11-04T23:07:00.000Z";"2023-11-04T01:37:00.000Z";"2781";0.9964172558;1.0034067605;0.9952813186;1.0016140064;739121.58;462500579.55;461755303.52;"2023-11-04T23:59:59.999Z"
"2023-11-03T00:00:00.000Z";"2023-11-03T23:59:59.999Z";"2023-11-03T03:43:00.000Z";"2023-11-03T13:28:00.000Z";"2781";0.9970703753;0.9978084704;0.9919219415;0.9963583767;4543533.72;457275748.1;458947060.41;"2023-11-03T23:59:59.999Z"
"2023-11-02T00:00:00.000Z";"2023-11-02T23:59:59.999Z";"2023-11-02T03:23:00.000Z";"2023-11-02T16:32:00.000Z";"2781";0.999793161;1.0011421438;0.9928285925;0.9971225196;3990783.68;452058093.4;453362635.5;"2023-11-02T23:59:59.999Z"
"2023-11-01T00:00:00.000Z";"2023-11-01T23:59:59.999Z";"2023-11-01T20:23:00.000Z";"2023-11-01T06:08:00.000Z";"2781";0.9983786204;1.004585944;0.9958201336;0.999781399;3400205.07;443727425.34;443824445.82;"2023-11-01T23:59:59.999Z"
"2023-10-31T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-31T20:20:00.000Z";"2023-10-31T16:30:00.000Z";"2781";1.0008846652;1.0042630987;0.9960003091;0.9983958166;1409369.06;438120495.74;438824450.65;"2023-10-31T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-10-30T23:59:59.999Z";"2023-10-30T15:05:00.000Z";"2023-10-30T06:16:00.000Z";"2781";0.9982500898;1.0054433689;0.9956040066;1.0008701414;2860286.63;484142356.71;483721450.65;"2023-10-30T23:59:59.999Z"
"2023-10-29T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-29T22:53:00.000Z";"2023-10-29T01:31:00.000Z";"2781";0.9972071635;1.0003408941;0.9953684788;0.9982544642;1575951.94;482877097.57;483721450.65;"2023-10-29T23:59:59.999Z"
"2023-10-28T00:00:00.000Z";"2023-10-28T23:59:59.999Z";"2023-10-28T12:13:00.000Z";"2023-10-28T00:00:00.000Z";"2781";0.9949438089;1.0018897572;0.9949438089;0.9972243808;1798556.78;482378824.12;483721450.65;"2023-10-28T23:59:59.999Z"
"2023-10-27T00:00:00.000Z";"2023-10-27T23:59:59.999Z";"2023-10-27T00:28:00.000Z";"2023-10-27T18:33:00.000Z";"2781";0.9960644364;1.0009362832;0.9911942561;0.9949319303;1762356.39;481269916.65;483721450.65;"2023-10-27T23:59:59.999Z"
"2023-10-26T00:00:00.000Z";"2023-10-26T23:59:59.999Z";"2023-10-26T08:30:00.000Z";"2023-10-26T14:40:00.000Z";"2781";0.9966446382;1.0080823657;0.9931181711;0.9960730286;1620536.47;481821890.35;483721450.65;"2023-10-26T23:59:59.999Z"
"2023-10-25T00:00:00.000Z";"2023-10-25T23:59:59.999Z";"2023-10-25T07:50:00.000Z";"2023-10-25T11:57:00.000Z";"2781";0.9960413002;1.0029312443;0.994744122;0.9966242828;1523195;482088543.81;483721450.65;"2023-10-25T23:59:59.999Z"
"2023-10-24T00:00:00.000Z";"2023-10-24T23:59:59.999Z";"2023-10-24T02:49:00.000Z";"2023-10-24T18:26:00.000Z";"2781";1.0033376225;1.0099101454;0.9926504022;0.9959448838;5966824.82;481759903.95;483721450.65;"2023-10-24T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-23T23:59:59.999Z";"2023-10-23T20:43:00.000Z";"2023-10-23T22:53:00.000Z";"2781";1.0018150825;1.0088671469;0.9965328094;1.0033903815;2950730.33;485361450.92;483721450.65;"2023-10-23T23:59:59.999Z"
"2023-10-22T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-22T18:21:00.000Z";"2023-10-22T06:21:00.000Z";"2781";0.9988551723;1.0041540305;0.9935807043;1.0017164203;621140.07;486897236.97;486062948.65;"2023-10-22T23:59:59.999Z"
"2023-10-21T00:00:00.000Z";"2023-10-21T23:59:59.999Z";"2023-10-21T00:02:00.000Z";"2023-10-21T02:40:00.000Z";"2781";1.0003083307;1.0014403967;0.9955283817;0.9988445794;1479881.98;485501341.51;486062948.65;"2023-10-21T23:59:59.999Z"
"2023-10-20T00:00:00.000Z";"2023-10-20T23:59:59.999Z";"2023-10-20T10:41:00.000Z";"2023-10-20T05:25:00.000Z";"2781";0.9998156411;1.0023119361;0.996827112;1.000358712;10780162.63;486237305.29;486062948.65;"2023-10-20T23:59:59.999Z"
"2023-10-19T00:00:00.000Z";"2023-10-19T23:59:59.999Z";"2023-10-19T02:09:00.000Z";"2023-10-19T00:06:00.000Z";"2781";0.9928103408;1.0038643954;0.9912754574;0.9997797656;2710157.47;485955900.89;486062948.65;"2023-10-19T23:59:59.999Z"
"2023-10-18T00:00:00.000Z";"2023-10-18T23:59:59.999Z";"2023-10-18T08:35:00.000Z";"2023-10-18T10:01:00.000Z";"2781";0.9907802665;0.999744318;0.9881446723;0.9928002085;1078303.98;482563396.77;486062948.65;"2023-10-18T23:59:59.999Z"
"2023-10-17T00:00:00.000Z";"2023-10-17T23:59:59.999Z";"2023-10-17T10:22:00.000Z";"2023-10-17T13:04:00.000Z";"2781";0.9945427391;0.9953182626;0.9898495008;0.9907745748;1662683.69;481578811.29;486062948.65;"2023-10-17T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-16T23:59:59.999Z";"2023-10-16T05:41:00.000Z";"2023-10-16T17:01:00.000Z";"2781";0.9988471391;1.002331287;0.9895050321;0.9946007551;2086649.43;483438575.76;486062948.65;"2023-10-16T23:59:59.999Z"
"2023-10-15T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-15T22:13:00.000Z";"2023-10-15T00:56:00.000Z";"2781";0.9961401275;1.0008139983;0.9958174025;0.9988299934;1189943.95;485494251.82;486062948.65;"2023-10-15T23:59:59.999Z"
"2023-10-14T00:00:00.000Z";"2023-10-14T23:59:59.999Z";"2023-10-14T03:04:00.000Z";"2023-10-14T06:40:00.000Z";"2781";0.997202086;0.9980149488;0.9954910285;0.9961355143;1382321.3;484184565.35;486062948.65;"2023-10-14T23:59:59.999Z"
"2023-10-13T00:00:00.000Z";"2023-10-13T23:59:59.999Z";"2023-10-13T13:46:00.000Z";"2023-10-13T23:36:00.000Z";"2781";0.9968424101;1.0011435026;0.9955443865;0.9972351136;2008517.43;484719039.84;486062948.65;"2023-10-13T23:59:59.999Z"
"2023-10-12T00:00:00.000Z";"2023-10-12T23:59:59.999Z";"2023-10-12T06:38:00.000Z";"2023-10-12T02:18:00.000Z";"2781";0.995094348;0.9991988964;0.9939306055;0.9968549781;3057016.48;484534270.06;486062948.65;"2023-10-12T23:59:59.999Z"
