timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2019-12-31T00:00:00.000Z";"2019-12-31T23:59:59.999Z";"2019-12-31T18:04:08.000Z";"2019-12-31T15:00:08.000Z";"2781";1.0091984926;1.0142530925;1.0010666314;1.0037295044;267041315.49;518524365.586132;516597712.16;"2019-12-31T23:59:59.999Z"
"2019-12-30T00:00:00.000Z";"2019-12-30T23:59:59.999Z";"2019-12-30T19:19:04.000Z";"2019-12-30T02:28:06.000Z";"2781";1.0061462797;1.0144918611;1.0044814763;1.0093577238;391410188.33;521352611.60605;516519167.92;"2019-12-30T23:59:59.999Z"
"2019-12-29T00:00:00.000Z";"2019-12-29T23:59:59.999Z";"2019-12-29T09:43:11.000Z";"2019-12-29T20:28:10.000Z";"2781";1.0025259104;1.0273434371;0.9997903258;1.0052833362;277058216.6;520939799.330422;518201964.12;"2019-12-29T23:59:59.999Z"
"2019-12-28T00:00:00.000Z";"2019-12-28T23:59:59.999Z";"2019-12-28T20:12:09.000Z";"2019-12-28T23:54:11.000Z";"2781";1.0086439587;1.0125727991;1.001981455;1.0024017379;264015985.97;518666293.136424;517423577.32;"2019-12-28T23:59:59.999Z"
"2019-12-27T00:00:00.000Z";"2019-12-27T23:59:59.999Z";"2019-12-27T19:03:06.000Z";"2019-12-27T04:31:09.000Z";"2781";1.005338264;1.0242817705;0.9972827008;1.0086439587;273234537.32;522362992.760419;517886404.08;"2019-12-27T23:59:59.999Z"
"2019-12-26T00:00:00.000Z";"2019-12-26T23:59:59.999Z";"2019-12-26T03:32:09.000Z";"2019-12-26T19:33:13.000Z";"2781";1.0129361693;1.0162157851;0.9969776366;1.0050478371;220889370.6;518286275.534395;515683190.81;"2019-12-26T23:59:59.999Z"
"2019-12-25T00:00:00.000Z";"2019-12-25T23:59:59.999Z";"2019-12-25T11:19:09.000Z";"2019-12-25T05:08:08.000Z";"2781";1.010235717;1.0208253401;1.0049041648;1.0129361693;275322377.67;522637012.188261;515962434.79;"2019-12-25T23:59:59.999Z"
"2019-12-24T00:00:00.000Z";"2019-12-24T23:59:59.999Z";"2019-12-24T15:06:09.000Z";"2019-12-24T00:22:13.000Z";"2781";1.0011893429;1.0257842952;0.9997440754;1.010235717;228681221.5;521854514.784667;516567080.36;"2019-12-24T23:59:59.999Z"
"2019-12-23T00:00:00.000Z";"2019-12-23T23:59:59.999Z";"2019-12-23T21:11:13.000Z";"2019-12-23T00:03:08.000Z";"2781";1.0015870228;1.0096758115;0.9951269519;1.0005825245;318337303.59;520339586.004466;520036651.91;"2019-12-23T23:59:59.999Z"
"2019-12-22T00:00:00.000Z";"2019-12-22T23:59:59.999Z";"2019-12-22T12:10:06.000Z";"2019-12-22T19:17:07.000Z";"2781";1.0077558644;1.0088649855;0.998061919;1.0020878522;304211343.45;522378468.671693;521290092.01;"2019-12-22T23:59:59.999Z"
"2019-12-21T00:00:00.000Z";"2019-12-21T23:59:59.999Z";"2019-12-21T11:01:05.000Z";"2019-12-21T00:46:04.000Z";"2781";1.0056634039;1.0094808301;1.0047579887;1.0077460709;318647354.45;524904659.919365;520869964.24;"2019-12-21T23:59:59.999Z"
"2019-12-20T00:00:00.000Z";"2019-12-20T23:59:59.999Z";"2019-12-20T11:17:07.000Z";"2019-12-20T20:09:07.000Z";"2781";1.0098154354;1.0142740962;1.0039192519;1.0057090732;286324793.8;523978794.440741;521004342.5;"2019-12-20T23:59:59.999Z"
"2019-12-19T00:00:00.000Z";"2019-12-19T23:59:59.999Z";"2019-12-19T01:17:09.000Z";"2019-12-19T09:49:10.000Z";"2781";1.0093413681;1.0231676188;0.9968535227;1.0098154354;328027661.62;513281417.445652;508292307.12;"2019-12-19T23:59:59.999Z"
"2019-12-18T00:00:00.000Z";"2019-12-18T23:59:59.999Z";"2019-12-18T09:04:07.000Z";"2019-12-18T03:09:11.000Z";"2781";0.9978723501;1.03440096;0.9937365542;1.0090511297;502511827.3;476511546.886118;472237266.15;"2019-12-18T23:59:59.999Z"
"2019-12-17T00:00:00.000Z";"2019-12-17T23:59:59.999Z";"2019-12-17T16:12:12.000Z";"2019-12-17T22:26:13.000Z";"2781";1.0036170802;1.021873696;0.9940541228;0.9987259876;343419649.94;459604776.315457;460191065.43;"2019-12-17T23:59:59.999Z"
"2019-12-16T00:00:00.000Z";"2019-12-16T23:59:59.999Z";"2019-12-16T18:35:04.000Z";"2019-12-16T07:33:09.000Z";"2781";1.0057092656;1.0194795415;1.000726772;1.0036170802;267804554.39;467012936.730928;465329801.52;"2019-12-16T23:59:59.999Z"
"2019-12-15T00:00:00.000Z";"2019-12-15T23:59:59.999Z";"2019-12-15T10:52:10.000Z";"2019-12-15T15:13:12.000Z";"2781";1.0068656781;1.0089005369;0.9971247212;1.0056885548;245259536.57;476226732.199436;473533013.69;"2019-12-15T23:59:59.999Z"
"2019-12-14T00:00:00.000Z";"2019-12-14T23:59:59.999Z";"2019-12-14T16:04:07.000Z";"2019-12-14T08:29:05.000Z";"2781";1.0033248465;1.0100347032;1.0016575049;1.0068656781;219599263.32;475565226.175658;472322412.55;"2019-12-14T23:59:59.999Z"
"2019-12-13T00:00:00.000Z";"2019-12-13T23:59:59.999Z";"2019-12-13T02:25:03.000Z";"2019-12-13T20:39:13.000Z";"2781";1.0067810246;1.0082585766;1.0009786599;1.0030563756;234842836.97;473685132.287732;472241784.04;"2019-12-13T23:59:59.999Z"
"2019-12-12T00:00:00.000Z";"2019-12-12T23:59:59.999Z";"2019-12-12T11:42:09.000Z";"2019-12-12T00:03:08.000Z";"2781";1.0007513164;1.0139019861;0.9953255555;1.0069663558;254328990.15;477440912.562608;474137899.26;"2019-12-12T23:59:59.999Z"
"2019-12-11T00:00:00.000Z";"2019-12-11T23:59:59.999Z";"2019-12-11T17:37:08.000Z";"2019-12-11T23:59:14.000Z";"2781";1.006807154;1.0139477112;1.0007699155;1.0007699155;220178877.43;475096190.208523;474730687.7;"2019-12-11T23:59:59.999Z"
"2019-12-10T00:00:00.000Z";"2019-12-10T23:59:59.999Z";"2019-12-10T18:14:10.000Z";"2019-12-10T14:20:03.000Z";"2781";1.0058774902;1.0107972592;1.0006577217;1.0063405159;337364122.06;481975625.304794;478938905.55;"2019-12-10T23:59:59.999Z"
"2019-12-09T00:00:00.000Z";"2019-12-09T23:59:59.999Z";"2019-12-09T17:12:08.000Z";"2019-12-09T09:32:08.000Z";"2781";1.0061046905;1.0109992155;0.9963104127;1.00575366;289633306.36;485716419.474511;482937759.79;"2019-12-09T23:59:59.999Z"
"2019-12-08T00:00:00.000Z";"2019-12-08T23:59:59.999Z";"2019-12-08T01:54:04.000Z";"2019-12-08T21:29:12.000Z";"2781";1.0063633058;1.0138366351;1.0020940708;1.0054697876;343379310.95;464755635.364954;462227349.96;"2019-12-08T23:59:59.999Z"
"2019-12-07T00:00:00.000Z";"2019-12-07T23:59:59.999Z";"2019-12-07T18:00:10.000Z";"2019-12-07T04:54:13.000Z";"2781";1.0038752777;1.0097012317;1.0020354112;1.0065594854;303307059.4;465947063.807466;462910608.43;"2019-12-07T23:59:59.999Z"
"2019-12-06T00:00:00.000Z";"2019-12-06T23:59:59.999Z";"2019-12-06T01:27:07.000Z";"2019-12-06T17:57:14.000Z";"2781";1.0091585087;1.0117968151;0.9986413196;1.0032507344;303997787.96;464937221.864104;463430731.64;"2019-12-06T23:59:59.999Z"
"2019-12-05T00:00:00.000Z";"2019-12-05T23:59:59.999Z";"2019-12-05T12:21:11.000Z";"2019-12-05T04:42:13.000Z";"2781";1.0041058976;1.0143419025;0.9956294286;1.0089454686;278757472.19;467344559.413481;463201009.34;"2019-12-05T23:59:59.999Z"
"2019-12-04T00:00:00.000Z";"2019-12-04T23:59:59.999Z";"2019-12-04T20:57:07.000Z";"2019-12-04T13:27:08.000Z";"2781";1.0024097205;1.013198017;0.9893862971;1.0049551452;266815749.83;465046678.974992;462753667.38;"2019-12-04T23:59:59.999Z"
"2019-12-03T00:00:00.000Z";"2019-12-03T23:59:59.999Z";"2019-12-03T16:25:05.000Z";"2019-12-03T09:35:09.000Z";"2781";0.998793617;1.0123914791;0.9889561528;1.0021456203;220114424.21;446025601.555193;445070648.96;"2019-12-03T23:59:59.999Z"
"2019-12-02T00:00:00.000Z";"2019-12-02T23:59:59.999Z";"2019-12-02T05:41:11.000Z";"2019-12-02T00:29:10.000Z";"2781";0.9966193985;1.0134689412;0.9871131875;0.998793617;236676758.44;456524671.635635;457076080.45;"2019-12-02T23:59:59.999Z"
