"model","window","coin","horizon","feature","baseline_logloss","perm_logloss_mean","perm_logloss_sd","importance_logloss"
"GB","Window 1","DAI","depeg_1d","pct_high_30d",1.43746277565165,1.4374389962646,2.51022448347855e-05,-2.37793870554448e-05
"GB","Window 1","DAI","depeg_1d","pct_open_3d",1.43746277565165,1.4372274957335,6.34043363263554e-05,-0.000235279918151976
"GB","Window 1","DAI","depeg_1d","bb_pctb",1.43746277565165,1.4368503839473,0.000610847605904535,-0.000612391704349902
"GB","Window 1","DAI","depeg_1d","big_players_vol_pct",1.43746277565165,1.43610928524539,0.00106375982212112,-0.00135349040626354
"GB","Window 1","DAI","depeg_1d","rvol",1.43746277565165,1.43401166002381,0.00311413336553802,-0.00345111562783895
"GB","Window 1","DAI","depeg_3d","volatility_30d",1.76919445455639,1.79187324356595,0.00186738962374865,0.0226787890095632
"GB","Window 1","DAI","depeg_3d","rvol",1.76919445455639,1.77140829544118,0.00162240799199425,0.00221384088479626
"GB","Window 1","DAI","depeg_3d","gini_coefficient",1.76919445455639,1.77022700660861,0.00107369201836278,0.00103255205222208
"GB","Window 1","DAI","depeg_3d","log_diff_net_flow",1.76919445455639,1.76956595843412,0.00135425392972593,0.000371503877730994
"GB","Window 1","DAI","depeg_3d","volume",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","V_monthly",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","marketCap",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","circulatingSupply",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","log_return",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_lag1d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_lag7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","abs_peg_deviation",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","intraday_range",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","volatility_3d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","volatility_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","ma_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","ma_30d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","dist_from_ma_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","ema_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","rsi_14",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","dist_from_lower_band",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","value",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_open_1d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_high_1d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_low_1d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_close_1d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_open_3d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_high_3d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_low_3d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_close_3d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_open_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_high_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_close_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_open_30d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_low_30d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_close_30d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","parkinson_daily",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","parkinson_7d",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_pax",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_usdc",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_usdt",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","close_wluna",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","token_address",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","shannon_entropy",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","entropy_7d_avg",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","log_diff_entropy",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","gini_7d_avg",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","log_diff_gini",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pin_proxy",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pin_7d_avg",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","log_diff_pin",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","n_big_players",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","big_players_vol_pct",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","gross_inflow",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","gross_outflow",1.76919445455639,1.76919445455639,0,0
"GB","Window 1","DAI","depeg_3d","pct_low_7d",1.76919445455639,1.76894968273264,8.76379762843703e-05,-0.000244771823750156
"GB","Window 1","DAI","depeg_3d","net_flow_7d_avg",1.76919445455639,1.76881647610925,0.0065784043178393,-0.000377978447134719
"GB","Window 1","DAI","depeg_3d","bb_pctb",1.76919445455639,1.76775770474152,0.00145072346209595,-0.00143674981486819
"GB","Window 1","DAI","depeg_3d","pct_high_30d",1.76919445455639,1.76756373356331,0.000870575240437232,-0.00163072099307993
"GB","Window 1","DAI","depeg_3d","big_player_7d_avg",1.76919445455639,1.76180603149397,0.000906240089688942,-0.00738842306241416
"GB","Window 1","DAI","depeg_3d","net_swap_flow",1.76919445455639,1.75284536066523,0.00317677176942544,-0.0163490938911548
"GB","Window 1","DAI","depeg_5d","pct_low_1d",1.82449715915133,1.82780684088235,0.000326083308214608,0.00330968173101831
"GB","Window 1","DAI","depeg_5d","net_swap_flow",1.82449715915133,1.82774704571707,0.0121742396760581,0.00324988656574154
"GB","Window 1","DAI","depeg_5d","gini_coefficient",1.82449715915133,1.82689805502921,0.0013537519451392,0.0024008958778774
"GB","Window 1","DAI","depeg_5d","bb_pctb",1.82449715915133,1.82664100947864,0.0018449171249789,0.00214385032730369
"GB","Window 1","DAI","depeg_5d","log_diff_pin",1.82449715915133,1.82450620909676,0.00133652500656114,9.04994542527682e-06
"GB","Window 1","DAI","depeg_5d","volume",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","V_monthly",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","marketCap",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","circulatingSupply",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","log_return",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_lag1d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_lag7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","abs_peg_deviation",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","intraday_range",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","volatility_3d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","volatility_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","volatility_30d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","ma_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","ma_30d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","dist_from_ma_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","ema_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","rsi_14",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","dist_from_lower_band",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","value",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_open_1d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_close_1d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_open_3d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_high_3d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_low_3d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_close_3d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_open_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_high_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_low_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_close_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_low_30d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_close_30d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","parkinson_daily",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","parkinson_7d",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","rvol",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_pax",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_usdc",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_usdt",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","close_wluna",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","token_address",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","shannon_entropy",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","entropy_7d_avg",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","log_diff_entropy",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","gini_7d_avg",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","log_diff_gini",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pin_proxy",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pin_7d_avg",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","n_big_players",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","big_players_vol_pct",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","gross_inflow",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","gross_outflow",1.82449715915133,1.82449715915133,0,0
"GB","Window 1","DAI","depeg_5d","pct_open_30d",1.82449715915133,1.8243264045155,0.000203356159830655,-0.000170754635832271
"GB","Window 1","DAI","depeg_5d","pct_high_30d",1.82449715915133,1.82413735628914,0.00064501820991891,-0.00035980286219317
"GB","Window 1","DAI","depeg_5d","log_diff_net_flow",1.82449715915133,1.82409022782106,0.00111567197956995,-0.000406931330273919
"GB","Window 1","DAI","depeg_5d","net_flow_7d_avg",1.82449715915133,1.82175566498942,0.00507737533785874,-0.00274149416191105
"GB","Window 1","DAI","depeg_5d","pct_high_1d",1.82449715915133,1.82163590429917,0.000910511713565657,-0.00286125485215938
"GB","Window 1","DAI","depeg_5d","big_player_7d_avg",1.82449715915133,1.80432035997439,0.00454301449823724,-0.0201767991769382
"GB","Window 1","DAI","depeg_7d","net_flow_7d_avg",1.67846711208828,1.68329611566583,0.00432325758707553,0.00482900357755267
"GB","Window 1","DAI","depeg_7d","gini_coefficient",1.67846711208828,1.68181674469397,0.001495193370671,0.00334963260569965
"GB","Window 1","DAI","depeg_7d","volatility_7d",1.67846711208828,1.67970328234501,0.000786524282154264,0.00123617025673695
"GB","Window 1","DAI","depeg_7d","bb_pctb",1.67846711208828,1.67850287513988,0.00111485225870358,3.57630516094609e-05
"GB","Window 1","DAI","depeg_7d","volume",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","V_monthly",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","marketCap",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","circulatingSupply",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","log_return",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_lag1d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_lag7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","abs_peg_deviation",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","intraday_range",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","volatility_3d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","volatility_30d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","ma_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","ma_30d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","dist_from_ma_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","ema_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","rsi_14",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","dist_from_lower_band",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","value",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_open_1d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_high_1d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_low_1d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_close_1d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_open_3d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_high_3d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_low_3d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_open_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_high_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_low_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_close_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_open_30d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_low_30d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pct_close_30d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","parkinson_daily",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","parkinson_7d",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_pax",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_usdc",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_usdt",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","close_wluna",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","token_address",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","shannon_entropy",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","entropy_7d_avg",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","log_diff_entropy",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","gini_7d_avg",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","log_diff_gini",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pin_proxy",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","pin_7d_avg",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","log_diff_pin",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","n_big_players",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","big_players_vol_pct",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","gross_inflow",1.67846711208828,1.67846711208828,0,0
"GB","Window 1","DAI","depeg_7d","gross_outflow",1.67846711208828,1.67846711208828,0,0
