timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2018-12-31T00:00:00.000Z";"2018-12-31T23:59:59.999Z";"2018-12-31T19:46:34.000Z";"2018-12-31T03:24:30.000Z";"2781";1.012397959;1.0257654161;1.0052355627;1.0165651269;20975704.09;254230217.987737;250087487.04;"2018-12-31T23:59:59.999Z"
"2018-12-30T00:00:00.000Z";"2018-12-30T23:59:59.999Z";"2018-12-30T12:18:34.000Z";"2018-12-30T09:26:27.000Z";"2781";1.0196053538;1.0254727774;1.0096502392;1.01316869;18537225.1;249383514.72167;246142145.13;"2018-12-30T23:59:59.999Z"
"2018-12-29T00:00:00.000Z";"2018-12-29T23:59:59.999Z";"2018-12-29T23:48:30.000Z";"2018-12-29T21:19:31.000Z";"2781";1.0108817407;1.0402584327;1.0025290073;1.0216647393;22783697.1;251416579.518138;246085207.65;"2018-12-29T23:59:59.999Z"
"2018-12-28T00:00:00.000Z";"2018-12-28T23:59:59.999Z";"2018-12-28T06:49:30.000Z";"2018-12-28T15:39:33.000Z";"2781";1.0173902746;1.0185267742;0.9785832076;1.0112103825;28974097.7;244258933.08336;241551053.39;"2018-12-28T23:59:59.999Z"
"2018-12-27T00:00:00.000Z";"2018-12-27T23:59:59.999Z";"2018-12-27T19:08:34.000Z";"2018-12-27T13:37:32.000Z";"2781";1.0155983925;1.0338823239;1.0115791518;1.0174804793;23019282.06;241190277.097648;237046589.12;"2018-12-27T23:59:59.999Z"
"2018-12-26T00:00:00.000Z";"2018-12-26T23:59:59.999Z";"2018-12-26T14:44:36.000Z";"2018-12-26T01:26:38.000Z";"2781";1.0132089721;1.0218895225;1.006779011;1.0136244228;19786403.06;230733088.199726;227631737.17;"2018-12-26T23:59:59.999Z"
"2018-12-25T00:00:00.000Z";"2018-12-25T23:59:59.999Z";"2018-12-25T00:23:30.000Z";"2018-12-25T07:41:33.000Z";"2781";1.0101945512;1.0283848552;1.0080462099;1.0117371196;27610568.77;230303642.404413;227631899.57;"2018-12-25T23:59:59.999Z"
"2018-12-24T00:00:00.000Z";"2018-12-24T23:59:59.999Z";"2018-12-24T16:03:33.000Z";"2018-12-24T00:48:33.000Z";"2781";1.0107487148;1.0214280054;0.998427723;1.0115711748;43621600.96;230219938.837192;227586495.7;"2018-12-24T23:59:59.999Z"
"2018-12-23T00:00:00.000Z";"2018-12-23T23:59:59.999Z";"2018-12-23T15:03:32.000Z";"2018-12-23T10:52:33.000Z";"2781";1.0080213212;1.0177505737;1.0054263307;1.0107187846;23629167.73;230406707.706327;227963219.06;"2018-12-23T23:59:59.999Z"
"2018-12-22T00:00:00.000Z";"2018-12-22T23:59:59.999Z";"2018-12-22T16:10:32.000Z";"2018-12-22T23:14:31.000Z";"2781";1.0124420449;1.0190310363;0.997087341;1.0106675697;26222949.62;230419099.604875;227987032.05;"2018-12-22T23:59:59.999Z"
"2018-12-21T00:00:00.000Z";"2018-12-21T23:59:59.999Z";"2018-12-21T02:10:37.000Z";"2018-12-21T12:38:30.000Z";"2781";1.0164159757;1.0241972568;1.0061003197;1.0154268828;46603503.79;231531679.284072;228014132;"2018-12-21T23:59:59.999Z"
"2018-12-20T00:00:00.000Z";"2018-12-20T23:59:59.999Z";"2018-12-20T20:11:32.000Z";"2018-12-20T08:21:29.000Z";"2781";1.0212352488;1.0244183692;1.006774022;1.0151192383;58976757.96;229602069.567973;226182364.5;"2018-12-20T23:59:59.999Z"
"2018-12-19T00:00:00.000Z";"2018-12-19T23:59:59.999Z";"2018-12-19T21:36:31.000Z";"2018-12-19T01:14:31.000Z";"2781";1.0090530979;1.02086046;1.0020775676;1.0192304134;46352135.2;227179148.2048;222892827;"2018-12-19T23:59:59.999Z"
"2018-12-18T00:00:00.000Z";"2018-12-18T23:59:59.999Z";"2018-12-18T08:32:32.000Z";"2018-12-18T23:15:33.000Z";"2781";1.0141953194;1.0205854507;1.0000133124;1.0098537496;24572396.14;216113191.260591;214004445.05;"2018-12-18T23:59:59.999Z"
