"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","WLUNA_close","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","is_depegged","markout_1d","will_depeg_1d","markout_3d","will_depeg_3d","markout_7d","will_depeg_7d","markout_14d","will_depeg_14d","markout_30d","will_depeg_30d","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_shark_trades","shark_volume_pct","shark_pct_7d_avg","log_diff_shark_pct","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2022-07-20,0.9994509526,1.0033271445,0.995971767,0.9972530489,0,0,0,0,7890128.78,1156494455.39,0.990473088116619,1.00952691188338,943045305.16,945642940.11,0.00010112697649,-0.00223645417609401,0.9994858555,1.0001717221,0.0027469511,0.00737563801696393,0.00592039396873689,0.00350545583395836,0.00269196637058237,0.9996833995,0.999146735916667,-0.00243112029390013,0.999390734068292,46.0297181183781,0.259182786185002,0.00184097193510153,31,"Fear",-0.00414343393154401,-0.000281182217325818,-0.000624722679233343,-0.00223395517576689,0.000405082945428792,0.000273931258499679,-0.000840084766667928,-0.000831368880548103,-0.000541862995073698,-0.000709447019059843,-1.83538982638496e-05,-0.00291817208536128,-0.00313362554059994,-0.00186312165255143,-4.61032977759147e-05,-0.0055798472757197,0,0.00374754790649886,0,0.00218329022969243,0,0.00240265192124146,0,0.00192300282131577,0,0.0013624917354681,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.3502856284568,1.22543137764088,10.0649197838854,0.445649901035318,0.329913884696336,8.40234312771891,0.111111111111111,0.301587301587302,0.105350516607736,0,0,0.117566917576853,0,0,0,0
2022-07-21,0.9973025963,1.0028515512,0.9945827408,1.000997314,0,0,0,0,8602582.91,1067663425.68,0.990215877577089,1.00978412242291,946586043.08,945642940.11,0.0001025540305,0.00374754790649885,0.9972530489,1.0007163631,0.000997313999999916,0.0082605720158806,0.00445849206414828,0.00384460452343311,0.00275259332514168,0.999723535342857,0.999163373766667,0.00127413090930828,0.999792379051219,52.680662328259,0.760879738192328,0.00546343821837542,34,"Fear",-0.00214953649742521,-0.000474016179674905,-0.00139464415159474,0.00375457874421137,0.000702898990531364,-0.0031459016607951,-0.00193688827170815,-0.00345261408626262,-0.00286040541152981,-0.00348523873279555,-0.00237980008899203,0.000280749781216314,-0.00551562087103221,-0.00392160241028291,-0.00319413681116599,0.000498886965239901,0,-0.00202167009536182,0,-0.00440668641522239,0,-0.00289424439013664,0,-0.000644616542667613,0,-0.0010567761103108,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",0.826733380712047,1.2123883427378,0.301395402282718,0.24000860926785,0.281014030577348,0.430767505228258,0,0.301587301587302,0,0,0,0,0,0,0,0
2022-07-22,1.001040678,1.0038417411,0.9974097201,0.9989756719,0,0,0,0,8611573.59,1057841696.24,0.990185689973395,1.00981431002661,944674291.49,945642940.11,0.00010040738847,-0.00202167009536181,1.000997314,0.9988315065,0.00102432809999997,0.00643861625555574,0.00339456156910837,0.00385631606547068,0.00276196048491531,0.9997441304,0.999166326093334,-0.000768655175491805,0.999588202263414,49.1581954586474,0.480124661032135,0.00344759666385531,33,"Fear",0.00374819208720445,0.000987374351483172,0.00284237719400407,-0.00201962789682359,-0.002559425758139,0.000231563707477531,0.000818144303246795,-0.00051044604302556,0.000282737662293877,0.000328384247695993,0.000398819536002389,0.000144334053403293,0.000402634305114732,0.000983096636349645,0.00140088825895132,8.86684789640843e-05,0,0.000457412418555437,0,-0.00386416652091985,0,-0.00012646232674742,0,0.00360794931506342,0,0.00225188057633079,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.25190856374559,1.39102012848361,1.3146731325592,0.365077803519119,0.261768818645631,0.924445171287252,0,0.301587301587302,0,0,0,0,0,0,0,0
2022-07-23,0.9986611831,1.0027964034,0.9971821281,0.9994327203,0,0,0,0,3743593.9,1051693779.34,0.990166603184807,1.00983339681519,945106496.06,945642940.11,9.985449023e-05,0.000457412418555437,0.9989756719,0.9989488534,0.000567279700000034,0.00561746197214245,0.00289409508000999,0.00385987783634006,0.00273563580433076,0.999813254242857,0.999115172523334,-0.000380605019229131,0.999549331772561,49.9726111443542,0.550337144624265,0.00391146169275628,31,"Fear",-0.00237702118634595,-0.00104133715226312,-0.000228183057988627,0.00045751704756799,-0.000790203359099878,-0.000528981103431069,0.00121525643607922,0.00218567534328846,-6.48728497427306e-05,-0.00363354439730374,0.0013519440467426,0.000484376050238348,-0.000216886284149037,-0.00356793732192011,-0.000478339927115828,-0.00153312406708229,0,-0.00284242873841612,0,0.00394590621684421,0,0.000217281865569144,0,-7.22007629609326e-05,0,0.0026391517877888,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",0.983293858728798,1.53149067973058,0.362299895120428,0.17405578409464,0.286633930659151,0.389764481325745,0.5,0.23015873015873,8.5173931714189,1,0.57594421590536,0.0822777451293372,6.35774558229423,0,0,0
2022-07-24,0.9994591641,1.0030389951,0.9963894299,0.9965959376,0,0,0,0,4170785.21,1043566111.58,0.990141140499397,1.0098588595006,942423912.5,945642940.11,9.979338143e-05,-0.00284242873841611,0.9994327203,0.9980828239,0.00340406240000001,0.00667227805083523,0.00171796616779851,0.00400905401702532,0.00275929299166937,0.999600841914285,0.999037831703334,-0.00300610422509307,0.998810983229421,45.1394628583397,0.18065407878914,0.00134602065153572,30,"Fear",0.000799050782691885,0.000241915207491221,-0.000794938234112082,-0.00283839286265159,0.00216240066756163,0.000186910913959035,0.00181652971229605,-0.00439699121909925,0.000413302284574152,-1.33412773903043e-05,-0.000421084909857617,-0.00148974239852165,-0.00151110410483484,-0.00179133999965118,-0.00150254016595364,-0.00232274207566128,0,-0.00147915020105917,0,0.003061790429965,0,0.00413806880087121,0,0.00421194974996231,0,0.005474061790675,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",1.66053281461448,1.38111891600675,0.989010757337109,0.498071499957517,0.290100277281438,1.35064629410373,0.6,0.315873015873016,0.788348285320532,0,0,0.0822777451293372,0,0,0,0
2022-07-25,0.9965594282,1.0020782348,0.9935673975,0.9951229122,0,0,0,0,12970603.81,1033438937.58,0.990109041194446,1.00989095880555,941030956.46,945642940.11,9.186667873e-05,-0.00147915020105916,0.9965959376,1.0044653452,0.00487708779999995,0.00855254883156523,0.00165819956636457,0.00276385008301355,0.00267597758016253,0.998266208628571,0.998788244833334,-0.00314875571405858,0.997888965472066,42.8234114840944,0.0421348998657546,0.000343478707153932,30,"Fear",-0.00290130502991706,-0.000957849400365891,-0.0028322584677391,-0.00147805679756961,-0.00447659111011679,-0.0017567572933037,-0.00385230113820699,-0.00385671023666896,-4.28029407243567e-05,-0.00391459331982539,-0.00295578459063615,-0.00930090126517989,-0.00245445084075165,-0.00229143548602413,-0.0033386210338504,-0.00746811046097519,0,0.00826748515631947,0,0.00299159222614486,0,0.00594974283762986,0,0.00509016137311939,0,0.00467087601189838,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.10511608174143,1.45398147542845,0.818748008178385,0.632337229272074,0.336457261020931,0.81947861808844,0.111111111111111,0.331746031746032,0.169872999129308,0,0,0.0822777451293372,0,0,0,0
2022-07-26,0.9950628623,1.0036544859,0.9949456686,1.003384179,0,0,0,0,7567061.58,892778921.11,0.989614708508,1.010385291492,948843165.06,945642940.11,9.205488313e-05,0.00826748515631947,0.9951229122,0.9994858555,0.00338417899999998,0.00867944450617061,0.00605923009284953,0.00407831743216876,0.00292984158825558,0.998823111985714,0.998989587693334,0.00456644120420744,0.999262768854049,56.3502108328987,0.97748131485792,0.00869344858755222,26,"Fear",-0.001501732719245,0.00157298207391436,0.00138719436997226,0.00830175518895056,-0.0036031447510859,0.000855689646562975,-0.00224277936495035,0.00395370155463182,-0.00851574307426721,4.49819447954228e-05,-0.00165432754057115,0.00390032883261745,-0.0072915112662663,0.000232495587282541,-0.000885436462887974,0.00605637217130747,0,-0.0037265445252952,0,-0.00452978096214697,0,-0.00365193844314027,0,-0.00397116086200659,0,-0.00319822179771945,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",1.40085677235522,1.65410387147919,0.510078452592098,0.756251564070122,0.444493198745234,0.786534293362403,0.0666666666666667,0.198412698412698,0.469666375859076,2,0.921779431425816,0.213960521047311,6.82739023674236,0,0,0
2022-07-27,1.0034540454,1.0053066479,0.9979038654,0.9996519816,0,0,0,0,6731805.14,671691207.17,0.988581472234281,1.01141852776572,945313838.93,945642940.11,9.874000786e-05,-0.00372654452529519,1.003384179,0.9972530489,0.000348018399999983,0.00740535970143464,0.0063757931538197,0.00428216351388843,0.00301634654350912,0.999165816657142,0.999067801353334,0.000486570832140984,0.999360072040537,50.5337239437307,0.557007567221448,0.00494634967839305,28,"Fear",0.00843281707911861,0.00164614618198843,0.00297322446175628,-0.00371960957538675,0.00399704304437227,0.00226078229368717,0.00151992328958363,0.00306648249777096,0.00400529189510124,0.00197293914637018,0.00193991282084201,0.00240554060240389,0.00618182021226826,0.00408060533645585,0.00431079582017907,0.0023527491135591,0,-0.00154934840487934,0,-2.07982597989484e-06,0,-0.00047964909992568,0,0.00119566417061758,0,-0.00223221502471396,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.4711435873512,1.6713692941784,1.0166416763952,0.550177899083314,0.459425769894948,0.54662333599001,0,0.182539682539683,0,2,0.520008805435487,0.28824749325238,0.44694255926051,0,0,0
2022-07-28,0.9996925994,1.0046548431,0.9963920506,0.9981043716,0,0,0,0,9154961.62,616321579.33,0.98824928728405,1.01175071271595,943850352.47,945642940.11,0.00010020366334,-0.00154934840487934,0.9996519816,1.000997314,0.00189562840000001,0.00827848543209401,0.00638966812020894,0.0040415740243147,0.00303077275654097,0.998752539171428,0.999087537743334,-0.000648977144995069,0.999046146930403,48.3070465558407,0.369181025371363,0.00317703195975369,32,"Fear",-0.00374849851594415,-0.000648364159693461,-0.00151499042384605,-0.00154814878426289,0.00314398831754488,0.00257126460841085,0.00284294060685503,0.00299607150377895,0.00239646733986953,0.00179816434231183,0.00181916468663504,-0.00289006010259877,0.00255575939383383,0.00388406031615875,0.00187886908063158,0.00059356833186988,0,0.000746111968027441,0,0.00262562677578553,0,0.00224962784746905,0,3.89268345903814e-05,0,0.00144435655625107,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.27627450623603,1.87844659782468,0.652900474280743,0.65188165077821,0.518264775824999,0.781451421595352,0.0909090909090909,0.195526695526696,6.81354449462111,0,0,0.28824749325238,0,0,0,0
2022-07-29,0.9981113369,1.0025148967,0.9959997941,0.9988493471,0,0,0,0,4750421.49,477063551.7,0.987202025093768,1.01279797490623,944554833.33,945642940.11,9.894995735e-05,0.000746111968027441,0.9981043716,0.9989756719,0.00115065290000004,0.00652260785764695,0.00223658882294743,0.00399311566645487,0.00302717188480819,0.998734492771428,0.999095677433334,0.000114999861728247,0.998996946972802,49.4614663861542,0.44523789908644,0.00373945904888594,39,"Fear",-0.00158174873050882,-0.00213003143785874,-0.000393676866213325,0.000746390378799506,0.00306360001513245,-0.00113543975143819,0.00105948046538382,-0.00451953697786981,-0.00292629576837245,-0.00132176651525383,-0.00141358758751483,-0.000126454330724405,0.000658440512653829,0.00176159191793334,0.00127967298327797,0.000244531783593266,0,0.000801156610871948,0,0.00221203864345753,0,0.00373441164181072,0,0.00323468887888886,0,0.000150512673277399,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",0.291309117127181,1.59836096259348,0.120420130087286,0.448838848642156,0.530230639414005,0.523794670746471,0,0.195526695526696,0,0,0,0.28824749325238,0,0,0,0
2022-07-30,0.998863329,1.0025014691,0.9963422651,0.9996499025,0,0,0,0,3473089.78,353650434.14,0.985859158053506,1.01414084194649,945311872.88,945642940.11,9.804659673e-05,0.000801156610871948,0.9988493471,0.9994327203,0.000350097500000035,0.00616136107710972,0.00134145704772604,0.00400204119452191,0.00293508280944815,0.998765518799999,0.998995969323334,0.000885476804468699,0.999160185854601,50.7346987219567,0.536719463929739,0.00450622224640652,42,"Fear",0.000753415047198616,-1.33939156855358e-05,0.00034384645662455,0.000801477622550687,-0.0045749144378307,-0.00279037128209551,-0.00156488050016122,-2.07982381700904e-06,0.000202416899165454,-0.000294111844637724,-0.00084223631404244,0.000217305472983521,0.000124151513591966,-0.00123396023393717,0.00210705478770502,-0.00298336380122652,0,0.00107835819688594,0,7.66859081347307e-05,0,-0.000289482628530117,0,0.00016776726611294,0,0.00177217595262214,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",1.89264849991588,1.72826876847735,2.0142115373478,0.197235048317528,0.533541962874417,0.364181973991418,0,0.124098124098124,0,0,0,0.205969748123043,0,0,0,0
2022-07-31,0.9996808663,1.0020242488,0.9962612838,1.0007284646,0,0,0,0,2462023.95,295201548.09,0.984981480488302,1.0150185195117,946331807.55,945642940.11,9.791407508e-05,0.00107835819688594,0.9996499025,0.9965959376,0.000728464600000089,0.00575876993995914,0.000178072171036188,0.00380223556180909,0.00278003957916019,0.9993558798,0.999104788136667,0.00137346947943636,0.999552255540951,52.4719917827412,0.651019267104138,0.00548736575532322,39,"Fear",0.000818467628417665,-0.000476029526847983,-8.12785955555915e-05,0.00107893983413871,-1.17367078710636e-05,-0.00261840603075475,-0.000131240308391934,0.00262907675255803,0.000221822169392575,-0.00101167183425299,-0.000128610457070851,0.00414664242958089,-0.00369476120995507,-0.00135929162166522,0.000762372492110453,0.00327286471154048,0,0.000332523835699622,0,-0.0015559274708319,0,7.38809490910583e-05,0,-0.00046286010403304,0,-5.43866612475765e-05,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",2.31006532220464,1.82105912670451,0.797724253156793,0.41552810310243,0.521750049037976,1.13323863002402,0.142857142857143,0.0587920016491445,7.26512997803514,0,0,0.205969748123043,0,0,0,0
2022-08-01,1.0007615767,1.0041046206,0.9968538702,1.001061286,0,0,0,0,4424011.1,290173725.38,0.984895235048113,1.01510476495189,946646537.7,945642940.11,0.0001049451894,0.000332523835699622,1.0007284646,0.9951229122,0.0010612860000001,0.00724306343817584,0.000376989454224871,0.00369805863576488,0.00276194070537914,1.00020421891429,0.999164538943334,0.000856892092142152,0.999929513155713,53.0225110361513,0.680527672679686,0.00581696644206852,33,"Fear",0.00108105540121011,0.00207616911715598,0.000594810226630267,0.000332579127878658,0.00265525468153813,0.00158573593792265,0.000857506301767719,0.0022144870058955,0.00421665620844106,0.0020221832284427,0.00330775014183177,0.00596747771274969,0.00304443481809997,0.00324262300102739,0.000475225442692794,0.00179383592135031,0,-0.00133419612445077,0,-0.000708522764015962,0,-0.000859581464510527,0,0.000115090425955675,0,-0.00174853011908214,0,"0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359","PAX",1.85465095265837,1.78527839397836,0.589353072941521,0.201775706214707,0.460241260029781,0.395732404489482,0.5,0.1143475572047,1.50353318512004,0,0,0.205969748123043,0,0,0,0
