"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdc","close_ust","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2019-11-22,1.0005693504,1.0232170833,0.9916555879,1.0030452513,1,1,1,1,39068899485.14,846470363148.54,0.995,1.005,4120554483.61499,4108044456.1,0.002630007928532,1.0004107003,1.0013685856,0.0030452513000001,0.0314656745137816,0.004048376202654,0.0040179507450497,0.00286862227438509,1.00644139374286,1.00427626770333,-0.00337440656154562,1.00468645639615,47.7659660868011,0.392874542032499,0.00474385197548809,20,"Extreme Fear",-0.00448182380874231,-0.00131020301593534,-0.00723789852272577,0.00263346943331379,-0.0116472247980186,-0.0024712681242695,-0.00889761244902157,-0.00586963137091908,-0.0055501219270716,0.00675136828411055,-0.00375975363848606,0.00167437417561427,-0.00380868092485536,-0.011612887059619,-0.00801813547621024,0.000594682256193553,0.0188162363618957,0.0125905530570652,1.55125671205031,0.9925979113,1.0030221026,1.0012472949,NA,0.2542380599,1.24887514601296e+48,"USDT",9.03679156882914,9.01150795274123,0.710952149929465,0.917226121153588,0.909045255119196,0.68993597261615,0.000892740900552383,0.00302208874889457,2.21196460864254,1940,0.811805696629673,0.73886307070433,0.00112913535228455,0.00112913535228455,0,-6.136045857152e-10,0
2019-11-23,1.0030777825,1.0278410491,0.9988783558,1.0131301904,1,1,1,1,24605070719.78,848809395023.05,0.995,1.005,4161983861.81594,4108044456.1,0.0100041127389762,1.0030452513,1.006746409,0.0131301904000001,0.028587336133538,0.0075099568522823,0.00521136569795073,0.00328595141565931,1.00735336251429,1.00446634150333,0.00573465886021947,1.00679738989711,59.4968190742911,1.0806874212901,0.0155952386547781,23,"Extreme Fear",0.0025070047358508,0.00451904671595901,0.00728354479935461,0.0100543211654004,-0.005713231603946,0.00920101115538464,-0.003932558671452,0.00764823344921589,0.00135423236924469,0.0158989580368509,-0.00222871195360173,0.0063410024043106,0.00157069043717728,0.0183323327554337,0.0164357523649303,0.00566017038793845,0.0171657251730694,0.0139589255743072,0.97694605899844,1.0162822351,1.0115782858,1.0117439628,NA,0.2696752135,1.24887514601296e+48,"USDT",9.41565202166969,9.01640017308008,0.713886962700388,0.898565269632943,0.910850412720171,0.682868702297458,0,0.00237790436407214,0,1538,0.658134303609399,0.733436509831338,0.00056060737262611,0.00056060737262611,0,-6.136045857152e-10,0
2019-11-24,1.013503435,1.0286417847,1.0023516906,1.0175186715,1,1,1,1,25990545760.92,837416699393.87,0.995,1.005,4180011937.39273,4108044456.1,0.00432225188157304,1.0131301904,1.0084711887,0.0175186715,0.0258374561925667,0.00386274199144664,0.00536988016433574,0.00320458828628737,1.00864586005714,1.00497789036,0.00879675592219696,1.00947771029784,63.3536643464204,1.15890330155855,0.0213427456274427,21,"Extreme Fear",0.0103936630657056,0.000779046138214734,0.00347723502049289,0.00433160628474338,0.00838696565252595,0.00398446419426479,0.00347013915047055,0.0171009478355936,0.00661888948074686,0.0092881931825908,-0.00209033631967639,0.0089714836689216,0.00606106287403997,0.0187286559514266,0.0269180183885611,0.0153132022732055,0.015548737805761,0.0147809853610997,1.04171734181693,1.0022701008,1.0177293826,1.0088790456,NA,0.2585304636,1.24887514601296e+48,"USDT",9.13394014958569,9.05031390358515,0.678069160609548,0.895994992457033,0.910653214840077,0.691660385177951,0,0.000618280881096927,0,1270,0.743422998437568,0.738060554824358,0.000473618091552924,0.000473618091552924,0,-6.136045857152e-10,0
2019-11-25,1.0149582823,1.0247473004,0.9939945126,1.0031141184,1,1,1,1,33648447518.68,817556017947.51,0.995,1.005,4120837392.92876,4108044456.1,-0.014257708958325,1.0175186715,1.0120083403,0.00311411840000008,0.0306573172841508,0.0126894607167173,0.0077920957179877,0.00418694300810712,1.00737525692857,1.00502853180333,-0.00422994162231392,1.00788681232338,47.3991420553264,0.37895966070489,0.00702141079243634,17,"Extreme Fear",0.00143546361044154,-0.00378604520827993,-0.00833757061356127,-0.0141565491655942,0.0143807442175276,0.00149549604377682,0.0023586058794396,6.86580190781276e-05,0.00638580319010366,0.003256675202101,-0.0107551903496297,-0.00878868438709041,0.0127422317511367,0.00987619778050586,0.0254201003614811,0.00151682415492443,0.0182988830136781,0.0158885767393044,1.34078641338141,1.0070214472,1.0023198942,1.0003926633,NA,0.2408847724,1.24887514601296e+48,"USDT",9.02491616495244,9.05164688950814,0.687155789482848,0.922531346828084,0.911809814415295,0.707790310739987,0.00904385725960229,0.00187912800450188,4.515667409085,2038,0.78179268840855,0.740173483206273,0.00108145847560331,0.00108145847560331,0,-6.136045857152e-10,0
2019-11-26,1.0036779826,1.0249796144,0.9952669718,1.0097727433,1,1,1,1,23545460689.15,800582031087.69,0.995,1.005,4148191320.11661,4108044456.1,0.00661601932524202,1.0031141184,1.0089675187,0.0097727433000001,0.0294250788577411,0.0114468980248943,0.00826698108660943,0.00433216371082776,1.00749028901429,1.00521289767667,0.00226548514720414,1.00835829506753,53.2589091487563,0.718280289182456,0.0135007638688576,21,"Extreme Fear",-0.0111140525642471,0.000226703695544579,0.00128014710732314,0.00663795352678392,0.000598358482733176,-0.00278392724488435,-0.00361543923644996,-0.00331393450892465,-0.00857654782722789,-0.000752986205632815,-0.00528824317875619,0.000798067911083586,0.00192982045891233,0.012126538417303,0.0186761929899716,0.00550761418335774,0.0176667020123459,0.0162840580469466,0.947716862703459,1.0060959036,1.0095033154,1.0079346237,NA,0.2305066265,1.24887514601296e+48,"USDT",9.20886408243618,9.09119804367408,0.703281120248567,0.906462215722884,0.910778960362251,0.68434605494822,5.03418209643479e-05,0.00142809986145675,0.0054904343724056,1609,0.71943056802537,0.749242478345046,0.000671469295181537,0.000671469295181537,0,0,0
2019-11-27,1.0041435763,1.0306668163,0.9813919232,1.0050266147,1,1,1,1,27416693309.02,789333029625.28,0.995,1.005,4128694012.79237,4108044456.1,-0.00471127545276767,1.0097727433,1.0054403479,0.00502661469999998,0.049028445992655,0.0104495177888754,0.00836716857031689,0.00441547815399628,1.00743118427143,1.00528529456667,-0.00238683257871108,1.00752537497565,49.0633988473367,0.466740079542751,0.00877745627572491,20,"Extreme Fear",0.000463887529737258,0.00554860001125875,-0.0139410318971061,-0.00470019480273302,-0.00923515241958712,0.00196864606330423,-0.020910592156984,-0.0122769804131304,-0.00465677846375435,0.0119755326808935,-0.021369783211067,-0.000411494526616305,0.00131587518807533,0.0195205930977598,0.00262682595214318,0.00216572418982939,0.0294211165354869,0.0194029740465143,1.10415308581213,0.9970338111,1.0042619779,1.0074877311,NA,0.2186627358,1.24887514601296e+48,"USDT",8.48580082941669,9.00417653414351,0.653091461675886,0.923708803900062,0.912504883657204,0.702559672285922,0,0.00142809986145675,0,1500,0.804956504663569,0.760472913474442,0.000896411533766271,0.000896411533766271,0,0,0
2019-11-28,1.0044410063,1.0204399058,1.0006357605,1.0040800041,1,1,1,1,21502793846.04,775788310741.46,0.995,1.005,4124805294.28279,4108044456.1,-0.000942319995553012,1.0050266147,1.0004107003,0.00408000409999997,0.019723672634783,0.00576832045912081,0.00810251339659402,0.00441705401710767,1.00795537052857,1.00535011952667,-0.00384477978081441,1.00666403225674,48.2470425134293,0.411180757700272,0.00766056683988498,32,"Fear",0.000296202661671145,-0.00992261547404193,0.0196087178272796,-0.000941876151491343,-0.0103622741775818,-0.00420337247857957,0.00668137280016608,0.000962887155392161,-0.000629713189056303,-0.00402080947367623,0.0017522943736649,0.00366779743449328,0.000414940814013919,0.00728150316854091,0.00771322036572204,0.00194060511264796,0.0117699522440484,0.019054701228904,0.878805629769713,1.004738072,1.0053987405,1.0067545798,NA,0.2580371496,1.24887514601296e+48,"USDT",9.2025667566462,9.072647367648,0.734506818083358,0.908160861016952,0.910378515815935,0.684641858601317,2.3462061845995e-05,0.00143005743470929,0.210763731356552,1477,0.747041651496885,0.752369201610145,0.000690350436598741,0.000690350436743741,-1.45000005925822e-13,-2.07142865608317e-14,1.44995127016035e-13
2019-11-29,1.0038920877,1.0113476268,0.9925861193,1.0045208555,1,1,1,1,22304763156.12,765285183628.82,0.995,1.005,4126616331.55577,4108044456.1,0.000438963674611601,1.0040800041,1.0030452513,0.00452085550000003,0.0186770711601218,0.002665768584765,0.00804970148305347,0.00436423677733254,1.00816617112857,1.00530572441333,-0.00361578848107026,1.00612823806755,48.6753480549723,0.420267314651551,0.00753151167384024,31,"Fear",-0.000546491627240586,-0.00891015624567521,-0.0080445268076146,0.000439060033264189,0.00021332051087276,-0.0132997646084698,-0.00269360139134485,-0.00520105918370958,0.00332084657467436,-0.0116001351948891,0.000938361474844859,0.001471124256944,0.00131074334912869,0.00259357653366405,-0.00675817283890818,-0.00132410380587083,0.0112456440132112,0.0181815653534197,0.908157040317614,1.0047594318,1.0047260308,1.0030499459,NA,0.2862549442,1.24887514601296e+48,"USDT",8.96044964201412,9.061741378103,0.679899659400805,0.919003863286628,0.910632478977798,0.69904381229507,0.0001634521085322,0.00132587332156355,0.843249195772545,1411,0.738345006160778,0.741874817257446,0.000809944754851539,0.000809944781451539,-2.65999999804478e-11,-3.82071428376766e-12,2.66000554912453e-11
2019-11-30,1.0042201371,1.0150507966,0.9983747669,1.0017033446,1,1,1,1,19145198647.72,753703071428.88,0.995,1.005,4115041871.31762,4108044456.1,-0.00280877157416828,1.0045208555,1.0131301904,0.0017033446000001,0.0166476729761335,0.00162989622977181,0.00681324447545927,0.00439139658424906,1.00653376458571,1.00514854925667,-0.00479906403110331,1.00502201470066,46.0521762118443,0.26759673929236,0.00484261123340036,38,"Fear",0.000326777553104899,0.003661619112824,0.00583188449590893,-0.00280483066585762,7.62448735489246e-05,-0.0151513752582624,0.0173048537475472,-0.00330664885028132,0.00113884946903408,-0.0124438039434206,-0.000504154381838201,-0.0112787536175272,-0.00217250144608767,-0.018693614430572,0.000371474951596176,-0.00468518239158103,0.00994842389606526,0.0173957886866053,0.788188750004974,1.0052275661,1.0023446747,0.9976578241,NA,0.283601044,1.24887514601296e+48,"USDT",9.06027246244552,9.01097286964241,0.6986963038385,0.879409675130475,0.907895965477445,0.671316657031409,1.53259053778602e-05,0.00132806273661753,0.056544215895065,1162,0.712633878225245,0.749660470773995,0.000444773420607626,0.000444773420607626,0,-3.82071428376766e-12,0
2019-12-01,1.0018170883,1.0231983059,0.9950798071,1.0024807923,1,1,1,1,21027847332.3,746866328876.05,0.995,1.005,4118235661.15475,4108044456.1,0.000775824660700299,1.0017033446,1.0175186715,0.00248079230000008,0.0280489152669824,0.00197950287265725,0.00641809689005901,0.00437540430431098,1.00438549612857,1.00509454781667,-0.00189638722971713,1.0043867091005,46.9024955344603,0.31050313918459,0.00561692327843526,25,"Extreme Fear",-0.0023929502219897,0.00802670105505149,-0.0033003235951476,0.000776125690496161,-0.00261231668514374,0.00270314800932598,-0.00555242338853033,-0.00159271352229878,-0.0115306434062556,-0.00529190907949314,-0.0072548224023518,-0.014778971257433,-0.00469003307772309,0.0123462693397751,-0.00587693951812763,-0.0016134268020933,0.0167350298220566,0.0175523389731397,0.8705541450414,1.0010404802,1.0032080515,0.996449857,NA,0.2823890555,1.24887514601296e+48,"USDT",9.31815334687458,9.03728904068368,0.707272677616394,0.859760577113496,0.902719620428369,0.681856344141737,1.00311970227407e-05,0.00132949576476363,0.08340440347704,1356,0.732107915538311,0.748044030359815,0.000528916485027311,0.000528916485027311,0,-3.82071428376766e-12,0
