"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdc","close_ust","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2020-12-05,1.00020577,1.00079195,0.99998178,1.00054453,0,0,0,0,46459783524.29,1835669211323.01,0.995,1.005,19645340054.1185,19634648391.45,0.000307689811096065,1.00023672,1.00100063,0.000544529999999988,0.000809729078224978,0.000490447668881769,0.000584350847323936,0.00068814792043685,1.00069732285714,1.000575873,-0.000152686385436441,1.000634891678,49.5025771760696,0.515621927701564,0.00146324057033095,93,"Extreme Greed",-0.000622284393819736,-0.000420050684344739,5.52340569415551e-05,0.000307737152461289,-0.00112770453699719,-0.000740574210955632,-0.000262485866828019,-0.000126175362828413,-0.000973750322207191,-0.000789520410256331,-0.00091527819001861,-0.000455644068875432,-0.000871989385050451,-0.000327123804528356,-0.000393911952131885,0.000124847610197427,0.000486368538591587,0.000749871511892782,0.662236520013258,1.00444866,1.00221378,1.00002447,1.00037538,0.51001161,1.24887514601296e+48,"USDT",10.2757231079876,9.99427013820105,0.698067915366129,0.904130520516438,0.919111355252912,0.684805574416319,0.000102389284057988,0.000275325987908886,0.705022805646086,3620,0.745777987954125,0.769792377093706,0.00204741608645192,0.00204741615693069,-7.04787690881947e-11,-1.15112527025333e-11,7.04787339575607e-11
2020-12-06,1.00057468,1.00129059,1.00030984,1.00120332,0,0,0,0,41702527217.65,1824473000362.79,0.995,1.005,19683467750.6623,19659810789.04,0.000658214793421352,1.00054453,1.00088981,0.00120331999999989,0.000979571262308724,0.000650829948303338,0.000643615404901973,0.0006978806777115,1.00074211,1.00060610466667,0.000460867985259338,1.0007769987585,53.9840170715793,0.728642737198315,0.00211648098575868,95,"Extreme Greed",0.000368834105006157,0.000498245414543947,0.00032806597736196,0.000658431464314646,4.06682835431142e-05,8.98820875656529e-05,-7.99288437368125e-05,0.000363294933977838,-0.000405981707585995,-4.78259858744771e-05,-0.000288657189600431,0.000313231283671271,0.000154984963659745,0.000485669264506692,0.000695838405748117,0.000906681286866862,0.00058852949821263,0.000763964868818783,0.595384509661663,1.00514879,1.00281856,1.00026969,1.00080809,0.50165126,1.24887514601296e+48,"USDT",10.1382334909456,9.98317823068692,0.686429847525059,0.901238910563374,0.918722250879973,0.691491581118016,0,0.00027280205471235,0,3579,0.755073423083205,0.770992450690935,0.00167937158531226,0.00167937158531226,0,-1.15112527025333e-11,0
2020-12-07,1.0011909,1.00126447,1.00024236,1.0005709,0,0,0,0,41553114204.97,1809799744921.09,0.995,1.005,19693247297.5029,19682010789.04,-0.00063185949216674,1.00120332,1.00037696,0.000570900000000041,0.00102152681034382,0.00066707224981399,0.000662149605497447,0.000666518521640974,1.00076981571429,1.000572607,-0.000198762703632982,1.00072547406888,49.4473714767638,0.515424585760421,0.00149020806151826,94,"Extreme Greed",0.000615866074084712,-2.60863332392032e-05,-6.74590984727158e-05,-0.000631659910995756,0.000362030032775931,5.18970742784287e-05,0.000315833197948528,0.000334100911632271,0.000262926075592092,9.75761500996259e-05,0.000262155188051244,0.000193866919925813,0.000894204930832556,-0.000581914935433445,0.000134385491742401,-0.0010033488927143,0.000613377538144297,0.00075161730881086,0.599042185404247,1.00451336,1.00285616,1.00000792,1.00021393,0.50830913,1.24887514601296e+48,"USDT",10.4572904845823,10.0956278279738,0.708754990206271,0.919727498058602,0.917393859254636,0.703296211048186,5.0731291567952e-06,0.000271695935022454,0.0494863899079901,4190,0.790155428974642,0.77188885968574,0.0033173195488829,0.0033173195488829,0,-1.15112527025333e-11,0
2020-12-08,1.00051824,1.00063852,0.99950422,0.99970572,0,0,0,0,51018510966.3,1824299941004.2,0.995,1.005,19707994301.6362,19713795599.23,-0.000865060407448363,1.0005709,1.00132273,0.00029427999999998,0.00113463390006414,0.000820471578505159,0.000594171653685404,0.000671853337383369,1.00053881428571,1.000534602,-0.000832645644346208,1.00047053555166,43.9997667475201,0.236213568403995,0.000704489210100335,95,"Extreme Greed",-0.00067185988206666,-0.000625159504561143,-0.000737961147736288,-0.000864686350562485,0.00031240571627566,-0.000153308587264215,-0.000477568701301726,-0.00083835349137331,0.000148755045423568,-0.00118746911646004,-0.000239751397935401,-0.00161487395776987,-0.00105592604006833,-0.00113647048059128,-0.000949269107766545,-0.00113918639640288,0.000681168032210208,0.00063854151316255,0.745039182898663,1.00492069,0.99916538,1.00010151,0.99945298,0.47270158,1.24887514601296e+48,"USDT",10.5018189752652,10.2460301855465,0.695269190280024,0.916678623326292,0.914615308327531,0.691434048081919,9.6389258381046e-06,0.000273072924427897,0.0877685429336891,4333,0.78168395552543,0.778229647053475,0.00352273487756227,0.00352273487757227,-9.9998134772683e-15,-1.15126812473157e-11,9.99200722162636e-15
2020-12-09,0.99974064,1.00128072,0.99957945,1.00038358,0,0,0,0,58645762362.08,1836835372530.57,0.995,1.005,19721357389.9679,19713795599.23,0.000677829760854855,0.99970572,1.00067079,0.00038358000000005,0.0017006176770714,0.000831682900090251,0.000647416565566373,0.000683633230171258,1.00049778428571,1.00052563433333,-0.000114147464900011,1.00044879666374,48.7626231159406,0.470281007270321,0.00139727222230752,86,"Extreme Greed",-0.000777197225309889,0.000641790204118792,7.5267316029923e-05,0.000678059539361273,-0.000833560969182211,-9.85727829517244e-06,-0.000730163766058583,-0.000818754776002787,-0.00159221442558616,-0.000252552670071997,-0.000664717589551213,-0.000287017471550241,-0.00110429590921934,-0.000116537148657692,-0.000924573561883698,-0.000268854542836692,0.00102127777016771,0.000686465655934396,0.853113797345061,1.00422245,1.00142308,1.00078874,0.99945449,0.49212076,1.24887514601296e+48,"USDT",10.4305180070237,10.2471432876695,0.689741964557808,0.921328002117626,0.915466030766988,0.69562528382754,7.15697939684556e-05,0.000282554961577813,0.502457040788805,4564,0.801206472131653,0.779486433939868,0.00377644762298771,0.0037764476694255,-4.64377815714845e-11,-1.81466500432421e-11,4.6437742539128e-11
2020-12-10,1.00037477,1.00071714,0.99971715,1.0002533,0,0,0,0,42906892985.83,1841164352580.84,0.995,1.005,19758499141.0634,19753495599.22,-0.000130238527027602,1.00038358,1.00083972,0.000253300000000012,0.00099973676667684,0.00077173480173709,0.000641100042490588,0.000677794712161398,1.00041401,1.00049651666667,-0.000160643491987724,1.00039992249781,47.919077593487,0.42946348211124,0.00127870680454864,94,"Extreme Greed",0.000634294510624397,-0.000562859135048679,0.000137757934099204,-0.000130230046358856,-0.000815159226876738,-0.000546638791647194,-0.000525082740946958,-0.000317418785615321,-0.000159135023488823,-0.000482880253967189,-0.000672387903195276,-0.000585927984552899,-0.000277658797092292,-0.000573718984559708,-0.000640161116794237,-0.000872546788102773,0.000600424869546394,0.000699226777133484,0.631222890023165,1.00412027,1.00027264,1.00004617,1.00050771,0.47554365,1.24887514601296e+48,"USDT",10.6889674475294,10.3811125106036,0.705455310458662,0.913375183717224,0.91368344238223,0.688767856183064,1.40996658379196e-05,2.89672569798947e-05,0.0789778492518107,4444,0.804394760861203,0.781515118687359,0.00305164331406112,0.00305164331406112,0,-1.67037929247366e-11,0
2020-12-11,1.00024688,1.0005187,0.99968504,1.00045818,0,0,0,0,46855379778.39,1845351069879.8,0.995,1.005,19778053308.1714,19768995599.22,0.000204807142623212,1.0002533,1.00023672,0.000458180000000086,0.000833278208590346,0.000405992683840437,0.000603718393136712,0.000678762977801577,1.00044564714286,1.00047894833333,1.25272743989336e-05,1.00041448687336,49.4014788932752,0.46728684623731,0.00120271714296279,89,"Extreme Greed",-0.000127842088620578,-0.000198297792720839,-3.21190848831888e-05,0.000204828117038028,-0.00027121944323568,-0.000119743541354078,0.000180909691406776,0.000752681499111624,-0.00058120842813267,-0.000692969767227556,-0.000241527740212463,0.000221407588395793,-0.000878959561996829,-0.000933892167483031,-0.0011106153504488,-0.000526531245620739,0.000500612885210185,0.000663031435006797,0.704974946039733,1.00288821,1.00038606,0.99999298,0.99860359,0.46411572,1.24887514601296e+48,"USDT",10.2925114184368,10.3978661331101,0.674423370636133,0.916664659655019,0.913306199707796,0.694891450765274,0.000241026675258366,6.33996391596613e-05,1.13540128838708,4259,0.783070785849849,0.780194687768587,0.0034682542532237,0.0034682542532237,0,-1.67037929247366e-11,0
2020-12-12,1.00046067,1.00093341,1.00035082,1.00046356,0,0,0,0,37175152958.43,1838909267055.28,0.995,1.005,19826181940.1413,19816995608.52,5.3775216615034e-06,1.00045818,1.00054453,0.00046356000000003,0.000582320059713169,0.000168532631425262,0.00059136524734201,0.000673222432536811,1.00043408,1.000477433,2.94672088739981e-05,1.00042675515502,49.4421740666984,0.436847126736518,0.000981390665159809,90,"Extreme Greed",0.00021373723255213,0.000414495001442792,0.000665989760134801,5.3775361204441e-06,0.000720216795428156,-0.000346865762081177,0.00077169453613711,7.9949333034814e-05,0.000254847560017633,0.000141348059404392,0.000369046724031243,-8.09259334014429e-05,-0.000524043696428864,-0.0005019890834374,-7.03003929894998e-05,-4.5436871723497e-05,0.00034965644230445,0.000650601925578317,0.578032278462096,1.00230031,1.00021601,1.00000147,0.99948541,0.48255607,1.24887514601296e+48,"USDT",10.1723903270524,10.3831043072622,0.687289895426073,0.909382908799747,0.914056540891126,0.689113075313749,1.6065719503248e-05,5.1067701366127e-05,0.0460338563623643,3809,0.764963050628225,0.782935411007744,0.00209325805193723,0.00209325805193723,0,-6.63539734070882e-12,0
2020-12-13,1.00045019,1.00065114,0.99983935,0.99995156,0,0,0,0,39919658599.46,1835364892878.8,0.995,1.005,19834034804.9063,19834995608.52,-0.000511893762510943,1.00046356,1.00120332,4.84400000000385e-05,0.000811829325012483,0.000369910336560645,0.000532981585506669,0.000679091518402126,1.00025525714286,1.000464307,-0.000303619641774887,1.00030795636626,45.6770803946775,0.21577132684186,0.000491282023994051,91,"Extreme Greed",-1.04751744014434e-05,-0.000282006772058921,-0.000511290629021485,-0.000511762767251681,7.53917454355003e-05,-6.59527026787005e-05,0.000122234574049231,-0.000301663588613055,-0.000124418499176815,-0.000638625795934011,-0.000470344268531717,-0.00125025554250053,-5.88000695885322e-05,-0.000418192625892587,-0.000349583928637467,-0.000393644058960689,0.000487410071991762,0.000638545408048201,0.643669633050545,1.00217857,1.00026833,0.99988768,0.99843893,0.4797111,1.24887514601296e+48,"USDT",9.85124730540603,10.3421062807565,0.677231401388358,0.91021586455858,0.915338962890441,0.693550051311247,9.99960001599936e-06,5.24962156541269e-05,0.0826436033861849,3996,0.799356434382609,0.789261555479087,0.00185843078033972,0.00185843078033972,0,-6.63539734070882e-12,0
2020-12-14,0.99994216,1.00041419,0.99964888,0.99993174,0,0,0,0,34855969066.81,1832595713708.44,0.995,1.005,19833641700.0474,19834995608.52,-1.98211565651406e-05,0.99995156,1.0005709,6.82600000000422e-05,0.00076536224362688,0.000291644762321126,0.000495112156626897,0.000679040988818809,1.00016394857143,1.00045244433333,-0.000232170507405677,1.0002139022747,45.5325302988026,0.199875159114085,0.000448312700698122,95,"Extreme Greed",-0.000507801392890927,-0.000236795812774373,-0.000190500603922074,-1.98209601273123e-05,-0.000304644789294344,-0.000104455818766697,-3.61713925418578e-05,-0.000526198906185292,-0.00124725464444401,-0.000849206204230806,-0.000593336199038947,-0.000638795311756601,-0.00040304081388528,-0.000150475019232688,0.000344529589321624,-0.000355777671226177,0.000459601024247528,0.000619813654503803,0.593130441183858,1.0015711,1.0001497,0.99997186,0.99988421,0.47198341,1.24887514601296e+48,"USDT",10.0843030870355,10.2888223668213,0.704901377851691,0.931970517482615,0.9170879656653,0.70497103495656,0,5.17714829174419e-05,0,5293,0.782789115083514,0.788209224923212,0.00363344866227649,0.00363344878152649,-1.19250000065602e-10,-2.36711116357948e-11,1.19249943246298e-10
2020-12-15,0.99993176,1.00113238,0.99987555,1.00091748,0,0,0,0,41060539775.42,1838811038291.34,0.995,1.005,19782914876.7397,19764781179.78,0.000985321702303163,0.99993174,0.99970572,0.000917480000000026,0.00125567794060315,0.000763118794196417,0.000506958524395297,0.000700138522791385,1.00033705714286,1.00046147033333,0.000580227287391186,1.00038979670602,53.4266069592141,0.62283664396265,0.00136809988792358,91,"Extreme Greed",-1.04006015708719e-05,0.000717892656040746,0.000226749616325269,0.000985807291205766,-0.000528666459222335,0.000198784452604115,-0.000475103324251814,0.000453709678341505,-0.000586176220035674,0.000493544861734842,0.000371514189304665,0.00121211670170298,-0.000355757676976934,0.000321089586712598,-0.000118760675748352,0.000270604999746801,0.00075442323487065,0.000631816801360861,0.727061147089208,1.00157486,1.00168237,1.00023197,0.99938355,0.47822355,1.24887514601296e+48,"USDT",9.70203651094901,10.1745677290618,0.674006852824359,0.938894055883999,0.92026159888783,0.696800917138225,0.000255454709382701,8.68880234238128e-05,1.2682276553718,5767,0.77358869558985,0.787052759218129,0.00426763044119026,0.00426763044119026,0,-2.36696830910124e-11,0
2020-12-16,1.00091753,1.00217786,0.99768501,0.99997851,0,0,0,0,65892006749.28,1860743323613.53,0.995,1.005,19779356100.6738,19779781179.78,-0.000938549603396738,1.00091748,1.00038358,2.14899999999574e-05,0.00449294655342142,0.000962259054399852,0.000598563212439822,0.000720100312602547,1.00027919,1.00044701033333,-0.000300596076581432,1.00028697502952,46.5115055015328,0.192801705974473,0.000355659082630027,92,"Extreme Greed",0.000985837273535543,0.00104429745844394,-0.00219081264663384,-0.00093810930347623,0.000467129702878988,0.00152572653842175,-0.00215468615033008,2.69513055213205e-05,0.0011771953173775,0.000895992484505207,-0.00189523704193804,-0.000404914682825969,0.000270654967432617,0.00125615364775951,-0.0025229938800863,-0.000433621213637334,0.00269842096383542,0.00113595867050075,1.21935457694957,1.00178461,1.0016904,0.99986571,0.99732706,0.5037909,1.24887514601296e+48,"USDT",10.0002007298964,10.1130938323294,0.708391150257218,0.935124845008201,0.922232576443626,0.691084759507325,0.000643283810690764,0.000168561454384143,1.03309516136013,6240,0.826603083351393,0.790680846535235,0.00476175734843758,0.00476175734843758,0,-1.7035714295086e-11,0
