"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_pax","close_usdc","close_usdt","close_ust","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2020-12-05,1.00365022,1.0050369,1.00235993,1.00444866,0,1,1,1,101214864.81,3429308765.69,0.99336871332022,1.00663128667978,1073652584.81926,1068897420.77,0.000840694890852641,1.00360458,1.00236246,0.00444865999999999,0.00266511381477675,0.000526278656914184,0.00146061575188461,0.00144668002179007,1.00435755,1.00398950066667,9.07147061323538e-05,1.0039568271426,51.1878154703339,0.752519227654837,0.00470231900723056,93,"Extreme Greed",-5.57035553824493e-05,0.000263134189449403,-3.6912751913813e-06,0.000841048373852603,-0.00125438004067156,-0.000705118340656452,-0.000744666388550922,0.000699638872926423,0.000826318484553414,-0.000757209321747984,0.00134935821419646,0.0020812830520408,-0.00479549347620859,-0.00357454754477199,-0.00295597969175685,-0.00294775274476854,0.00160176130231443,0.00197546214258062,0.782879705168381,1.00221378,1.00002447,1.00054453,1.00037538,0.51001161,6.11382286831621e+47,"DAI",7.42422563952736,6.42047078541753,0.834974643451753,0.903235172100566,0.93086966789788,0.668320965054664,0,0.000209542980757707,0,298,0.705524257957567,0.809849238428606,315217278.982394,313663061.889301,1554217.09309334,14190045.411724,0.200996201650002
2020-12-06,1.00437616,1.00557455,1.00372604,1.00514879,0,1,1,1,120593420.72,3445063029.07,0.99337883705288,1.00662116294712,1079654388.74945,1074123950.46,0.00069678634228634,1.00444866,1.00390913,0.00514879000000001,0.00183904116324893,0.000483701221935216,0.00137286911996339,0.00144481104473096,1.00453464428571,1.00388732133333,0.000611373353601295,1.00425481785695,53.0247306478073,0.825953285868731,0.00532613320493912,95,"Extreme Greed",0.000723299796616541,0.000534955482729098,0.00136289366635017,0.00069702915428253,0.000598779535400372,0.000198085212747434,0.000757223643057422,0.0014788407437294,0.00213856496936526,-0.000217619238177001,0.00234812206008531,0.00123483287775257,-0.00300511159619526,-0.00489721513595981,-0.0034344924504997,-0.00304040559160164,0.00110500510540899,0.00175442819081905,0.921289822459878,1.00281856,1.00026969,1.00120332,1.00080809,0.50165126,6.11382286831621e+47,"DAI",2.61021836101978,5.87567799914936,0.301271682708873,0.99175625858984,0.93929396378835,0.740928703998802,9.86679822397632e-05,0.000223638406791959,0.686464814399454,288,0.987027211764335,0.843503196314663,2582717163.55525,2585297733.78358,-2580570.22833061,11535297.0714061,0.978463550104285
2020-12-07,1.00513798,1.00577039,1.00429041,1.00451336,1,1,1,1,111902630.47,3450730447.39,0.993382463865901,1.0066175361341,1073535909.37589,1068712424.33,-0.000632374970266136,1.00514879,1.00644711,0.00451336000000002,0.00147333032982241,0.000812128302761041,0.000914925337769784,0.00143943643536724,1.00425839428571,1.00373984166667,0.000253884573668109,1.00431945339271,51.1435711526354,0.709803935029538,0.00466506576238617,94,"Extreme Greed",0.000758500679665588,0.000194754332237174,0.000562274941078524,-0.000632175063355538,0.00142656297217185,0.000993140228328794,0.00192223654403743,0.00090551599515424,0.00108631339638017,-0.00125479376808736,0.00107126513271288,-0.00192136276291763,-0.00305112751986022,-0.00466348381836818,-0.00300830696685532,-0.00438519621255132,0.000884369997059252,0.00156402739054977,0.876927764871661,1.00285616,1.00000792,1.0005709,1.00021393,0.50830913,6.11382286831621e+47,"DAI",6.63029431433869,5.9792498664865,1.26413599901419,0.941528829817166,0.94099071315956,0.667449481203104,5.28513292109297e-05,0.000227038065203679,0.235884771296642,291,0.734912534070217,0.81871534279584,300024890.785623,308320734.976891,-8295844.19126815,10002335.5544374,1.43858594127538
2020-12-08,1.00455527,1.006648,1.00321605,1.00492069,1,1,1,1,137567455.61,3509315123.23,0.993419495193484,1.00658050480652,1079334771.13815,1074049706.17,0.00040541764043385,1.00451336,1.00468244,0.00492069000000006,0.00341514512951262,0.000698639036273253,0.000661760609247601,0.00144250172457269,1.00429243,1.00361676566667,0.000625574764115316,1.00446976254453,52.3115204497132,0.759357418433631,0.00445504056215356,95,"Extreme Greed",-0.000579731351908507,0.000872574902508399,-0.00106977024703447,0.00040549983327254,0.000901758383513406,0.00160302571975227,0.000854104373466053,0.00046993939939157,-0.00206837145336654,-0.0016173107693339,-0.000984958103431321,0.000237139608013847,-0.0043436476070366,-0.00296228698967252,-0.00375145331092122,-0.003660750069474,0.00205098253150637,0.00148414740835675,1.06897027271146,0.99916538,1.00010151,0.99970572,0.99945298,0.47270158,6.11382286831621e+47,"DAI",7.29994327435425,6.11347040593774,0.742404745460907,0.90267005150642,0.937505803366493,0.672243300749735,5.02891626854413e-05,0.000234222231301599,0.284432073495447,271,0.761931326632176,0.807640528890802,294880652.783006,296403108.807624,-1522456.02461839,6550247.09403156,0.168493305023648
2020-12-09,1.00483806,1.00766883,1.00353921,1.00422245,0,0,0,0,151549505.16,3571195456.75,0.993457725033829,1.00654227496617,1084887121.35684,1080325501.21,-0.000695062501231833,1.00492069,1.0037464,0.0042224500000001,0.00411225620379235,0.000618061454814243,0.000607968684115714,0.00142804244972204,1.00436043714286,1.00351590766667,-0.00013738807081012,1.0044079344084,50.100526417435,0.622148553513934,0.00349170961527945,86,"Extreme Greed",0.000281507656617019,0.00101408834071104,0.000322124033003648,-0.000694821001247333,0.000459887458897774,0.00208267005166361,-0.000186136448148822,-0.000921594901387599,-7.23447323820442e-05,0.00191177480812828,0.000430961042826373,0.000474273182947467,-0.00374348441141191,-0.00139532488715766,-0.00311149180687009,-0.00300396667875869,0.0024662720086308,0.00164799836442612,1.14989056001958,1.00142308,1.00078874,1.00038358,0.99945449,0.49212076,6.11382286831621e+47,"DAI",6.42690275010861,6.21174626999328,0.631480488060392,0.9443462556693,0.935357836986664,0.715913077581451,0,0.000234222231301599,0,315,0.856345246262714,0.815622341864263,604999577.678364,600028015.321284,4971562.35708046,-716438.772191772,1.4505561648791
2020-12-10,1.00430882,1.00462749,1.00334916,1.00412027,0,0,0,0,127015957.49,3623102032.03,0.993489118190079,1.00651088180992,1082792813.62932,1078349720.38,-0.00010175554109429,1.00422245,1.00366453,0.00412027000000003,0.0012730845479298,0.000550801586660985,0.000608842224549691,0.00142296402529939,1.00442554285714,1.00343640533333,-0.000303927811587223,1.0043360183063,49.7690175481296,0.594671212684413,0.00334127517059256,94,"Extreme Greed",-0.000526691833308817,-0.00301819398343402,-0.000189379745311648,-0.000101750364174853,-0.000824921569474357,-0.00113634285853239,-0.000937228903739224,-0.000391323814747456,0.000531692795892452,-0.00074391117984372,0.000381458377022548,0.000454076024784933,-0.00293643215149215,-0.00342811941378003,-0.00265319224007764,-0.00236965459120155,0.000764665772511372,0.00158206716754659,0.957652527130064,1.00027264,1.00004617,1.0002533,1.00050771,0.47554365,6.11382286831621e+47,"DAI",6.57574496128844,6.09390810123034,0.704652403254478,0.933214077561103,0.938066550875423,0.687182994277604,0,0.00012542014230149,0,282,0.759265807065807,0.813265524268181,334250598.957464,330949003.249044,3301595.70842028,629997.110533816,0.509282077673236
2020-12-11,1.00416876,1.0047653,1.00206465,1.00288821,0,0,0,0,110017746.85,3653793446.62,0.993507399674998,1.006492600325,1065675568.67982,1062606535.11,-0.00122775779678431,1.00412027,1.00360458,0.00288821000000005,0.00269287241895105,0.00056327295139959,0.000783640793086346,0.00142348686972578,1.00432320428571,1.00328305533333,-0.00142881721699833,1.00397406622973,45.8311236439184,0.372711443263582,0.00208282088443002,89,"Extreme Greed",-0.000139459095858691,0.00013717522302721,-0.00128022233057939,-0.00122700441053737,-0.000384757326493351,-0.0018702664685172,-0.00114770891075769,-0.00202252776783808,0.000460921764022611,-7.17575364390117e-06,-0.0002982749882896,-0.000713797061388371,-0.00232139869790642,-0.00355273288720464,-0.00416990365100831,-0.00456630427153869,0.00161638667564165,0.00160602581540419,0.834179327326732,1.00038606,0.99999298,1.00045818,0.99860359,0.46411572,6.11382286831621e+47,"DAI",5.07910354220844,6.00663326326365,0.572327773044028,0.960054045608228,0.93954352726466,0.707370821693822,4.83208504469679e-05,3.57327606547275e-05,0.394207649678764,325,0.906722730920914,0.815961302096248,568556285.861717,564567851.531142,3988434.33057559,202419.863564653,0.792101601270564
2020-12-12,1.00294661,1.00454337,0.99854021,1.00230031,0,0,0,0,135786393.13,3705520682.19,0.99353775251596,1.00646224748404,1087570389.72369,1085074379.65,-0.000586378797785343,1.00288821,1.00444866,0.00230031000000008,0.00598938256339549,0.000564816755107619,0.000675715812359068,0.00137245934414807,1.00401629714286,1.00318428233333,-0.00170912279784735,1.00355562717229,44.0404637274652,0.251562159549088,0.00135430091303005,90,"Extreme Greed",-0.00121707630099948,-0.000220877452674916,-0.00351717825790966,-0.000586206911336583,-0.00188234311108799,-0.00310167379098164,-0.00498136988588615,-0.00191405798585763,-0.000701051009583763,-0.000491056597026402,-0.00381072695114604,-0.00213883505006608,-0.00450096713958711,-0.00317214735740354,-0.00640480399504507,-0.00294767491309493,0.00359972577250574,0.00201592300043794,1.02804093895931,1.00021601,1.00000147,1.00046356,0.99948541,0.48255607,6.11382286831621e+47,"DAI",5.63038219958846,5.75036991470095,0.745984737871987,0.960805943136552,0.947767923126943,0.693486598440193,0,3.57327606547275e-05,0,517,0.951528567559,0.851104774896453,544850940.119638,520304959.74603,24545980.3736081,3486957.47506676,1.96771192105164
2020-12-13,1.00227809,1.00257878,1.00177534,1.00217857,0,0,0,0,96654101.62,3722796842.04,0.993547764340397,1.0064522356596,1094906043.55992,1092525903.1,-0.000121467979896746,1.00230031,1.00514879,0.0021785700000001,0.000801693454690293,0.000555485710571674,0.000527980207862878,0.00136988394753321,1.00359198,1.00309970566667,-0.00140835123054673,1.00321136287922,43.660054188873,0.232616840973084,0.00126142587288551,91,"Extreme Greed",-0.000666555919661627,-0.00195570451079682,0.00323985951452068,-0.000121460602960385,-0.00202201749059637,-0.00203927328327456,-0.00156856661942085,-0.00193373249999219,-0.00208892851459176,-0.002979162509632,-0.00194345859553478,-0.00295500529827023,-0.00296394669457982,-0.00380099795298942,-0.00277840261892873,-0.00252539058629577,0.000481466737924471,0.00198056242887182,0.7420465619968,1.00026833,0.99988768,0.99995156,0.99843893,0.4797111,6.11382286831621e+47,"DAI",6.72531389237213,6.33824070489414,0.785930185441763,0.928077334330771,0.938670933947076,0.675917484644602,0,2.16373346204756e-05,0,273,0.834596710778297,0.829328989041305,286084710.794764,270306198.483388,15778512.3113757,6109683.55216766,0.496410918734509
2020-12-14,1.00214116,1.00278104,1.00092106,1.0015711,0,0,0,0,106437042.18,3755993469.58,0.993566829568242,1.00643317043176,1094983826.3176,1093266194.17,-0.000606333243823674,1.00217857,1.00451336,0.00157110000000004,0.00185706236931144,0.00027435821252196,0.000526346347291898,0.00134251841235695,1.00317165714286,1.003049435,-0.00159549677411719,1.00280129715942,41.723385733149,0.102529010864517,0.000537005001570846,95,"Extreme Greed",-0.000136618770145732,0.00020173975754804,-0.00085276605032021,-0.000606149460968871,-0.00201918251270823,-0.00197484925086503,-0.00114123375173434,-0.00131331686509707,-0.00298150110694245,-0.00297219925116308,-0.00335495586381239,-0.00292904018718076,-0.00256262499367108,-0.0022698293069099,-0.000860754972619511,-0.00150349042222209,0.00111496828774285,0.00199712066784674,0.826771932953751,1.0001497,0.99997186,0.99993174,0.99988421,0.47198341,6.11382286831621e+47,"DAI",7.52258380028856,6.46571063145841,0.750722915117859,0.911998319751229,0.934452289651942,0.684393502662515,0.0077007700770077,0.0011141971557343,4.35680754963782,278,0.747931501892797,0.831188841587387,206170589.909654,202821750.194102,3348839.71555221,7773209.82457057,0.192470308727191
2020-12-15,1.00161158,1.00317271,1.00070239,1.00157486,0,0,0,0,121326134.99,3804557084.71,0.993594319129627,1.00640568087037,1098048140.83809,1096321586.77,3.754094883808e-06,1.0015711,1.00492069,0.00157486000000006,0.00246643570905925,0.000322227004099712,0.000435548116467015,0.00133334435585081,1.00269368142857,1.003028703,-0.00111581577633691,1.00249468786956,41.7406117402444,0.0904294655914793,0.00046247667176151,91,"Extreme Greed",-0.000528448507194365,0.000390583770909926,-0.000218468777148096,3.75410193047633e-06,-0.00133110774460856,-0.0013644607499623,0.00216534094305528,-0.000723785069965723,-0.00293034150326039,-0.00345233885131636,-0.00250560185914088,-0.0033294468243061,-0.00146310482226229,-0.000919394280548055,-0.000254566329109715,-0.000620596660843447,0.00148071015601848,0.0019237392886614,0.947821400515939,1.00168237,1.00023197,1.00091748,0.99938355,0.47822355,6.11382286831621e+47,"DAI",7.29846986067961,6.4655001437906,0.678132499079334,0.914248036863325,0.936106287560072,0.694324932671273,0,0.00110701298963638,0,298,0.727303191079517,0.826241965079865,252131701.403805,245774538.112078,6357163.29172683,8898869.7269056,1.06413043296204
2020-12-16,1.0015862,1.00403785,0.9993925,1.00178461,0,0,0,0,145036938.49,3861219726.51,0.993625807701782,1.00637419229822,1116409762.69804,1114420960.75,0.000209398267168078,1.00157486,1.00422245,0.00178461000000007,0.00463707463024411,0.000424247173329917,0.000490562075759339,0.00132986541119078,1.00234541857143,1.00303398866667,-0.000559496318372837,1.00231716840217,42.7571192670447,0.170890686942,0.000910332266545582,92,"Extreme Greed",-2.53391639103002e-05,0.000862403842704145,-0.00130897059214582,0.000209420192515623,-0.000690317394845893,0.00145531705747863,-0.00237861714583631,-0.000393103596298239,-0.00323620305544557,-0.00360334654789318,-0.00413208568103682,-0.00242758962419136,-0.000606230076706875,0.0006768765746488,-0.00051700680979657,0.000158312577416587,0.00278504515071515,0.00198492133079599,1.22593206220783,1.0016904,0.99986571,0.99997851,0.99732706,0.5037909,6.11382286831621e+47,"DAI",6.88193967682706,6.5305054190361,0.664190034526374,0.92579561253314,0.933456195683478,0.699387634591306,4.16718756511231e-05,0.0011129661147294,0.348343462894287,337,0.816852071214243,0.820600082930083,439910507.632663,419054180.122345,20856327.5103176,11168121.8916538,1.45413046061412
