"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdt","close_ust","close_wluna","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2020-11-25,0.99983029,1.00029245,0.99563957,1.00005264,0,0,0,0,684764089.21,15575753172.04,0.995995788752245,1.00400421124775,2871209648.76821,2871058508.45,0.000222343013540953,0.99983031,1.00012058,5.26400000000482e-05,0.00465263508528919,0.000190463972676457,0.00013083689826459,0.000284523278760427,0.999985564285714,1.00007067233333,6.70766825854832e-05,0.999975033784892,49.5242505636087,0.531301224713118,0.000489815262050132,94,"Extreme Greed",-7.1711656012021e-06,-8.30088310138548e-05,-0.00115246132546513,0.00022236773358076,-0.000161511324392836,-7.23783089442319e-06,-0.00264210202473637,7.5131689711736e-05,-0.000245801292063613,-0.000558274796493166,-0.00421180861243539,-6.79318087823746e-05,-0.000364359052005476,-0.000215630418777279,-0.00220213334655658,-0.000123388277493793,0.00280003953097876,0.00150562920068553,1.23761544711777,1.0012392,0.99726133,1.00005305,0.99957196,0.40699868,9.17551056842671e+47,"USDC",8.21548182233781,7.87046176150925,0.682693075787638,0.962607913116593,0.965223563369942,0.697188813586654,1.56355051049924e-05,0.001132569920582,0.00197274038427422,1237,0.763445938660921,0.784103217710607,0.00110399065788457,0.00108807035863278,1.59202992517907e-05,1.10353401436056e-05,1.59199731955744e-05
2020-11-26,1.00005262,1.00130433,0.9996175,1.00023493,0,0,0,0,1029792049.35,16147440548.61,0.996043612978046,1.00395638702195,2893029204.91623,2892349700.37,0.000182263793704886,1.00005264,1.0001876,0.000234929999999967,0.00168643380610584,0.000112512597060811,0.000148199733740874,0.000284465755523633,0.999992325714286,1.00007866866667,0.000242606147543102,1.00004000783867,53.1216665279948,0.720754003771644,0.000674384013709315,93,"Extreme Greed",0.000222367738028758,0.00101158416221162,0.00399535145032456,0.000182280404759412,7.51116892618253e-05,0.000978621566328516,0.00110731787724544,0.000415234837774782,-6.79518063711658e-05,0.000827775846252954,-0.000289756880745815,4.73211225573093e-05,-0.000123408273973513,0.000762317129042844,1.13244597987948e-05,0.000239891189860322,0.00101257818392119,0.00154813486767386,1.79023087820385,1.00443507,1.00262449,1.00203454,1.00044145,0.34942642,9.17551056842671e+47,"USDC",7.98782635896083,7.87901057138793,0.679189028304752,0.936353511750065,0.960156203623441,0.679364999728531,1.63980125608776e-05,0.00113491249380498,0.132612765397222,1165,0.874952338579478,0.797559730526458,0.00183529016822673,0.00181528815413129,2.00020140954406e-05,1.41236593353433e-05,2.00014956311609e-05
2020-11-27,1.00023502,1.00108028,0.99981404,1.00076925,0,0,0,0,579819717.19,16198748100.69,0.996047794519892,1.00395220548011,2903445285.14179,2901213534.95,0.000534051870595989,1.00023493,1.00003932,0.000769250000000055,0.00126526669359603,0.000192580548720081,0.000230678639185722,0.000300029017726129,1.00009660142857,1.000101568,0.000672583598892082,1.000222318379,61.7311413527877,1.11720330534054,0.00128108934975712,86,"Extreme Greed",0.000182390402617152,-0.000223758145537951,0.000196615205315945,0.000534194501685807,0.000397624629907475,0.000704525457735996,0.00303545889226047,0.000939099355769735,4.74111056765953e-05,0.000376625085681057,9.01748981911506e-05,0.000729901300280974,0.000239981190306843,0.000519748815923422,-0.00011503815965668,0.000686923486804744,0.000760114828020717,0.00155879695252772,1.00607243175522,1.00269751,0.99869085,1.00119989,0.99951533,0.38394561,9.17551056842671e+47,"USDC",6.75198842042121,7.70732797894882,0.612627908603001,0.969356145426548,0.960460378385063,0.710562333921674,2.44218135638753e-05,0.00113840132431411,0.190465783423881,810,0.82784492995793,0.802085941638752,0.00150638537928529,0.00149602981961555,1.0355559669741e-05,1.36313984670288e-05,1.0355298925609e-05
2020-11-28,1.00076906,1.00085979,0.99990268,1.00004266,0,0,0,0,505337858.95,16233626763.72,0.996050627045388,1.00394937295461,2967986028.70024,2967859418.94,-0.00072629518877659,1.00076925,0.9999918,4.26600000000832e-05,0.00095706917142913,0.000650347213130497,0.000391621709429617,0.000329543154623591,1.00010386714286,1.000098136,-6.12007861061626e-05,1.00017740378425,48.6472848658794,0.479445083815792,0.000547844548820588,87,"Extreme Greed",0.000533914519409662,-0.000220252066098053,8.8656486560325e-05,-0.00072603150026839,0.000938929345699347,0.00056717412992562,0.00428178040372583,-9.97947468041784e-06,0.000729711307751525,0.000622952553360244,0.000492330159702949,5.08604170555168e-05,0.000686733502434803,0.000428645271033931,0.000196607777127538,-0.000102945009147753,0.000574584126603406,0.00156263910484116,0.874655859776955,1.00236246,1.00069141,1.00100063,0.99932532,0.3849632,9.17551056842671e+47,"USDC",7.36530307751678,7.6903459969655,0.737555624243094,0.977756716886285,0.961688726489314,0.697419088311655,0,0.00112734204436171,0,943,0.637023314637444,0.790316256347613,0.00116955450594684,0.00110213951436061,6.74149915862298e-05,1.80933023730219e-05,6.74120212322048e-05
2020-11-29,1.00004264,1.00027257,0.99952345,1.00007259,0,0,0,0,469745855.54,16272155123.13,0.996053746548452,1.00394625345155,2964393940.48574,2964178772.87,2.99282753852893e-05,1.00004266,0.99997751,7.2590000000039e-05,0.000749065625326194,0.000634361783877605,0.000391572683592556,0.000328803583606893,1.00011745,1.000091737,-4.48547318117841e-05,1.00015120033819,49.1256203241882,0.499494752084567,0.000567250101393692,89,"Extreme Greed",-0.000725861768748243,-0.000586715547839234,-0.00037926691025577,2.99287232406224e-05,-9.97947487999683e-06,-0.00103041599750203,-9.40859878904358e-05,-0.000162301870421509,5.0840416891415e-05,-2.71118748423866e-05,0.00124848098291581,9.50821383973177e-05,-0.000102965006235878,-0.000385945750518045,-0.000563361066457698,-0.00019191922584954,0.000449938319687741,0.00150322452529404,0.82391468259077,1.00390913,1.00371065,1.00088981,0.99964099,0.38011206,9.17551056842671e+47,"USDC",7.83355430347359,7.75842271764014,0.724433054939603,0.947236297384612,0.959160755983608,0.677366411605833,0.000450815976918222,0.0011917443267786,1.70623058719631,884,0.811115259068851,0.786022759906828,0.000423367554038952,0.000427150672946435,-3.78311890748297e-06,1.24448100315848e-05,3.78285673068139e-06
2020-11-30,1.00007259,1.00047982,0.99966285,1.00019227,0,0,0,0,707506102.92,16605902464,0.996080363085869,1.00391963691413,2963118009.44105,2962548407.84,0.000119664153018988,1.00007259,0.99981977,0.000192270000000105,0.000816812951373867,0.000464681551074656,0.000385330348820667,0.000329596072809008,1.00017066428571,1.000088889,2.16020275910575e-05,1.00016146775364,51.0875703819797,0.61263011127753,0.000684256239382069,88,"Extreme Greed",2.99487229865082e-05,0.000207193525260923,0.000139466462742832,0.000119671313059451,-0.000162391834671062,-0.000599812035054796,-0.00015121812052166,-0.000576536499297864,9.50821383973177e-05,0.00015437976636786,0.00115273546633894,0.000372567147777153,-0.00019191922584954,0.000150620423287694,-0.000167358420807043,-8.54162790450276e-05,0.000490605517094058,0.00145753433801334,1.20256429732318,1.00644711,1.00032731,1.00037696,0.99770842,0.39824063,9.17551056842671e+47,"USDC",8.79801380200678,7.90600792676507,0.75287948862458,0.92660116355971,0.953526506228489,0.682142941459385,0,0.00118931936127373,0,1451,0.76711017653947,0.788289944603086,0.00147150654371934,0.00147354041498679,-2.03387126744841e-06,1.36221491177465e-05,2.03386150481659e-06
2020-12-01,1.00019227,1.00081762,0.99989984,1.00022674,0,0,0,0,791656263.83,17045759186.76,0.996114372026051,1.00388562797395,2975385310.80615,2974710824.07,3.44627798786135e-05,1.00019227,0.99983031,0.000226740000000003,0.000917571949736207,5.05509041308782e-05,0.000384994765960756,0.000329625376051887,1.00022729714286,1.00008632466667,-5.5701624898075e-07,1.00017778581523,51.6657308110018,0.639194634151735,0.000718361009364617,95,"Extreme Greed",0.000119671313059451,0.000337637994537516,0.00023706992812626,3.44633737270311e-05,-0.000576346754764774,-4.21337738025748e-05,-2.84027641576024e-06,0.000184072147482108,0.000354867680192888,0.000441964046920174,0.00312153534140993,0.000396497281623722,-8.54162790450276e-05,0.000345796901433448,0.000191205700132534,-7.69066457589685e-05,0.00055098544582074,0.00122592126584466,1.3114773464225,1.00468244,0.99782219,1.00132273,0.99996315,0.38902112,9.17551056842671e+47,"USDC",8.43643148387254,7.91265703836993,0.672378458611144,0.943089377426206,0.951857303650002,0.701950549220399,0,7.24673297354271e-05,0,967,0.745830155947358,0.775331730484494,0.0012632584980231,0.00125191861125744,1.13398867656561e-05,1.70308230277038e-05,1.13397994060631e-05
2020-12-02,1.0002267,1.00081234,0.99900185,1.00005216,0,0,0,1,659579564.61,17263767371.99,0.996130797364656,1.00386920263534,2958068729.42645,2957914440.83,-0.000174555658656576,1.00022674,1.00005264,5.21600000000788e-05,0.00181039556976707,0.000151389827495717,0.000385747916750313,0.000331077595334315,1.00022722857143,1.00007914033333,-0.000175028799884415,1.00014637936142,48.5365143823888,0.422229481923574,0.000328395401130095,92,"Extreme Greed",3.44233814163738e-05,-5.27568649331675e-06,-0.000898079951687976,-0.000174540424704027,0.000184052152016279,0.000539622914982114,-0.000521848686991797,-2.04285170939044e-05,0.000396477286160248,0.00051973800262099,0.00337700519476133,-4.79974734099391e-07,-7.69466336158349e-05,-2.21515143398118e-05,-0.000643588338706671,-0.000215472320214566,0.0010874113779567,0.000742815376044529,1.08169830597917,1.0037464,1.00293455,1.00067079,0.99985995,0.40816157,9.17551056842671e+47,"USDC",7.99520877006982,7.8811894594745,0.666643583217074,0.942538975366783,0.948990312542886,0.692802332416821,0.00416064209625542,0.000664611128471202,3.7520049687377,619,0.722205980628888,0.769440307908489,0.00110075751268908,0.00111219220236054,-1.14346896714619e-05,1.31229674672392e-05,1.14344946307698e-05
2020-12-03,1.00005217,1.00062332,0.99959722,0.99998822,0,0,0,1,613512931.45,17434997213.86,0.996143505592589,1.00385649440741,2965255277.80519,2965290196.94,-6.39387090993535e-05,1.00005216,1.00023493,1.17800000000168e-05,0.00102611208760053,0.000104568693697903,0.000377488113449454,0.000326799545811668,1.00019198428571,1.00007967166667,-0.000203725173682385,1.00010683952107,47.4040837522657,0.342143724059443,0.000267107195155685,92,"Extreme Greed",-0.000174490443016574,-0.000188866576125423,0.000595964862327316,-6.39366650636459e-05,-2.04185178198124e-05,0.000143431178851837,-6.56521346172249e-05,-0.000204010774848442,-4.499763221756e-07,-0.000680122895303839,-2.02877600683208e-05,-0.000246652054032929,-0.00021546232289081,7.32097295241054e-05,-0.000375070396951497,1.59404418689852e-05,0.000616167961043604,0.000677892865311402,1.00018049120675,1.00366453,1.00145126,1.00083972,0.99979456,0.5024722,9.17551056842671e+47,"USDC",8.48473930586196,7.95217702331752,0.723295475769296,0.924462561226825,0.94729160532528,0.683459164533089,0.0157877057440376,0.00291765509011073,1.5487268726333,649,0.686007564051834,0.742448197261683,0.00072403421368348,0.000717910358724587,6.12385495889309e-06,1.11403733048752e-05,6.12376618506906e-06
2020-12-04,0.99998822,1.00043653,0.9995646,1.00005416,0,0,1,1,616718868.63,17578871256.41,0.996154055569931,1.00384594443007,2963592089.87543,2963431594.17,6.59386027847844e-05,0.99998822,1.00076925,5.41599999999143e-05,0.000871882778828664,0.000120375603465306,0.000291496972230212,0.000319365662912387,1.00008982857143,1.00006989166667,-3.56653676596445e-05,1.0000936696408,48.7325357154363,0.437058463075194,0.000338620844933892,92,"Extreme Greed",-6.3946663902579e-05,-0.000186673642585207,-3.2633143977659e-05,6.59407767822815e-05,-0.000204010774848442,-0.000380778667745762,-0.000335273581001832,-0.000172540878081393,-0.000246742010692749,-0.00064305532019875,-0.000249486394489853,-0.000714540339843716,1.59404418689852e-05,-1.72921523026294e-05,-0.000328615102665289,-0.000293298061325916,0.000523647068261681,0.0006451138170014,0.99188995070471,1.00360458,0.99876073,1.00023672,1.00069198,0.45094279,9.17551056842671e+47,"USDC",8.11034785848201,8.14622837161192,0.670831763572856,0.940171566938992,0.943122379827058,0.701553044416307,0.00291186023070893,0.00333014629256003,0.168288196630592,677,0.716434529069454,0.726532425706186,0.00111745063256416,0.00106965328893142,4.77973436327412e-05,1.64891995853038e-05,4.77959086878564e-05
